ID;Block;BlockDuration;MasksN;Target;Event;Time
s06;2;120;3;0;0;42517
s06;2;120;3;0;1;44602
s06;2;120;3;2;0;44769
s06;2;120;3;2;1;45536
s06;2;120;3;0;0;45686
s06;2;120;3;0;1;50207
s06;2;120;3;2;0;50273
s06;2;120;3;2;1;51641
s06;2;120;3;0;0;51674
s06;2;120;3;0;1;54393
s06;2;120;3;2;0;54510
s06;2;120;3;2;1;56444
s06;2;120;3;0;0;56528
s06;2;120;3;0;1;62465
s06;2;120;3;2;0;62582
s06;2;120;3;2;1;63750
s06;2;120;3;0;0;63767
s06;2;120;3;0;1;65668
s06;2;120;3;2;0;65751
s06;2;120;3;2;1;66502
s06;2;120;3;0;0;66519
s06;2;120;3;0;1;67586
s06;2;120;3;2;0;67669
s06;2;120;3;2;1;69004
s06;2;120;3;0;0;69037
s06;2;120;3;0;1;71689
s06;2;120;3;2;0;72006
s06;2;120;3;2;1;73423
s06;2;120;3;0;0;73573
s06;2;120;3;0;1;76709
s06;2;120;3;2;0;76776
s06;2;120;3;2;1;78944
s06;2;120;3;0;0;78977
s06;2;120;3;0;1;80345
s06;2;120;3;2;0;80495
s06;2;120;3;2;1;82881
s06;2;120;3;0;0;82914
s06;2;120;3;0;1;86033
s06;2;120;3;2;0;86066
s06;2;120;3;2;1;86833
s06;2;120;3;0;0;86983
s06;2;120;3;0;1;94138
s06;2;120;3;2;0;94155
s06;2;120;3;2;1;94689
s06;2;120;3;0;0;94805
s06;2;120;3;0;1;97841
s06;2;120;3;2;0;97874
s06;2;120;3;2;1;98542
s06;2;120;3;0;0;98592
s06;2;120;3;0;1;100760
s06;2;120;3;2;0;100794
s06;2;120;3;2;1;101761
s06;2;120;3;0;0;101811
s06;2;120;3;0;1;106247
s06;2;120;3;2;0;106264
s06;2;120;3;2;1;109383
s06;2;120;3;0;0;109416
s06;2;120;3;0;1;119641
s06;2;120;3;2;0;119691
s06;2;120;3;2;1;120000
s06;3;120;1;0;0;870
s06;3;120;1;0;1;16198
s06;3;120;1;2;0;16215
s06;3;120;1;2;1;16849
s06;3;120;1;0;0;16899
s06;3;120;1;0;1;17983
s06;3;120;1;2;0;18050
s06;3;120;1;2;1;19501
s06;3;120;1;0;0;19517
s06;3;120;1;0;1;23687
s06;3;120;1;2;0;23737
s06;3;120;1;2;1;25638
s06;3;120;1;0;0;25655
s06;3;120;1;0;1;27640
s06;3;120;1;2;0;27741
s06;3;120;1;2;1;29091
s06;3;120;1;0;0;29142
s06;3;120;1;0;1;30075
s06;3;120;1;2;0;30209
s06;3;120;1;2;1;30959
s06;3;120;1;0;0;31043
s06;3;120;1;0;1;31927
s06;3;120;1;2;0;31944
s06;3;120;1;0;0;32727
s06;3;120;1;2;1;32744
s06;3;120;1;0;1;37881
s06;3;120;1;2;0;37897
s06;3;120;1;2;1;39448
s06;3;120;1;0;0;39515
s06;3;120;1;0;1;51991
s06;3;120;1;2;0;52025
s06;3;120;1;2;1;52858
s06;3;120;1;0;0;52959
s06;3;120;1;2;0;55760
s06;3;120;1;0;1;55777
s06;3;120;1;2;1;66285
s06;3;120;1;0;0;66335
s06;3;120;1;0;1;69337
s06;3;120;1;2;0;69404
s06;3;120;1;2;1;70104
s06;3;120;1;0;0;70138
s06;3;120;1;0;1;71155
s06;3;120;1;2;0;71172
s06;3;120;1;2;1;78861
s06;3;120;1;0;0;78895
s06;3;120;1;0;1;84282
s06;3;120;1;2;0;84315
s06;3;120;1;2;1;95639
s06;3;120;1;0;0;95673
s06;3;120;1;0;1;102395
s06;3;120;1;0;0;102445
s06;3;120;1;0;1;103596
s06;3;120;1;2;0;103646
s06;3;120;1;0;0;115338
s06;3;120;1;2;1;115405
s06;3;120;1;0;1;116405
s06;3;120;1;2;0;116472
s06;3;120;1;2;1;120000
s06;4;120;3;2;0;940
s06;4;120;3;2;1;1623
s06;4;120;3;0;0;1824
s06;4;120;3;0;1;12582
s06;4;120;3;2;0;12598
s06;4;120;3;2;1;14250
s06;4;120;3;0;0;14266
s06;4;120;3;0;1;15567
s06;4;120;3;2;0;15584
s06;4;120;3;2;1;16501
s06;4;120;3;0;0;16518
s06;4;120;3;0;1;20487
s06;4;120;3;2;0;20504
s06;4;120;3;2;1;21087
s06;4;120;3;0;0;21104
s06;4;120;3;0;1;21821
s06;4;120;3;2;0;21838
s06;4;120;3;2;1;23723
s06;4;120;3;0;0;23739
s06;4;120;3;2;0;29693
s06;4;120;3;0;1;29911
s06;4;120;3;2;1;30578
s06;4;120;3;0;0;30595
s06;4;120;3;0;1;31395
s06;4;120;3;2;0;31412
s06;4;120;3;2;1;34798
s06;4;120;3;0;0;34831
s06;4;120;3;0;1;38033
s06;4;120;3;2;0;38050
s06;4;120;3;2;1;38984
s06;4;120;3;0;0;39001
s06;4;120;3;2;0;41119
s06;4;120;3;0;1;41135
s06;4;120;3;0;0;44021
s06;4;120;3;2;1;44037
s06;4;120;3;2;0;45555
s06;4;120;3;0;1;45572
s06;4;120;3;0;0;52944
s06;4;120;3;2;1;52961
s06;4;120;3;0;1;53278
s06;4;120;3;2;0;53295
s06;4;120;3;2;1;57664
s06;4;120;3;0;0;57681
s06;4;120;3;2;0;58198
s06;4;120;3;0;1;58215
s06;4;120;3;2;1;58982
s06;4;120;3;0;0;58998
s06;4;120;3;2;0;61483
s06;4;120;3;0;1;61500
s06;4;120;3;2;1;72775
s06;4;120;3;0;0;72792
s06;4;120;3;0;1;77278
s06;4;120;3;2;0;77295
s06;4;120;3;2;1;86636
s06;4;120;3;0;0;86652
s06;4;120;3;2;0;87486
s06;4;120;3;0;1;87536
s06;4;120;3;2;1;88437
s06;4;120;3;0;0;88454
s06;4;120;3;2;0;92656
s06;4;120;3;0;1;92690
s06;4;120;3;0;0;99728
s06;4;120;3;2;1;99761
s06;4;120;3;2;0;102664
s06;4;120;3;0;1;102681
s06;4;120;3;0;0;104115
s06;4;120;3;2;1;104132
s06;4;120;3;2;0;117224
s06;4;120;3;0;1;117241
s06;4;120;3;2;1;120000
s07;1;120;1;0;0;10347
s07;1;120;1;0;1;10497
s07;1;120;1;0;0;10597
s07;1;120;1;0;1;11781
s07;1;120;1;0;0;20271
s07;1;120;1;0;1;22189
s07;1;120;1;0;0;26175
s07;1;120;1;0;1;27359
s07;1;120;1;0;0;31663
s07;1;120;1;0;1;33214
s07;1;120;1;0;0;45973
s07;1;120;1;0;1;46323
s07;1;120;1;0;0;59499
s07;1;120;1;0;1;61134
s07;1;120;1;0;0;70141
s07;1;120;1;0;1;70374
s07;1;120;1;0;0;73810
s07;1;120;1;0;1;73943
s07;1;120;1;0;0;78630
s07;1;120;1;0;1;79881
s07;1;120;1;0;0;81048
s07;1;120;1;0;1;82266
s07;1;120;1;0;0;83217
s07;1;120;1;0;1;87604
s07;1;120;1;0;0;110370
s07;1;120;1;0;1;111304
s07;1;120;1;0;0;119077
s07;1;120;1;0;1;119427
s07;2;120;3;0;0;2674
s07;2;120;3;0;1;4225
s07;2;120;3;0;0;7394
s07;2;120;3;0;1;8128
s07;2;120;3;0;0;20487
s07;2;120;3;0;1;21588
s07;2;120;3;0;0;23823
s07;2;120;3;0;1;24656
s07;2;120;3;0;0;35330
s07;2;120;3;0;1;37583
s07;2;120;3;0;0;40768
s07;2;120;3;0;1;43103
s07;2;120;3;0;0;45505
s07;2;120;3;0;1;46189
s07;2;120;3;0;0;47806
s07;2;120;3;0;1;49758
s07;2;120;3;0;0;51292
s07;2;120;3;0;1;51792
s07;2;120;3;0;0;57264
s07;2;120;3;0;1;57414
s07;2;120;3;0;0;58131
s07;2;120;3;0;1;59098
s07;2;120;3;2;0;60049
s07;2;120;3;2;1;60149
s07;2;120;3;0;0;61166
s07;2;120;3;0;1;64185
s07;2;120;3;0;0;64268
s07;2;120;3;0;1;64535
s07;2;120;3;0;0;64635
s07;2;120;3;0;1;64902
s07;2;120;3;0;0;66537
s07;2;120;3;0;1;68471
s07;2;120;3;0;0;68605
s07;2;120;3;0;1;69155
s07;2;120;3;0;0;69238
s07;2;120;3;0;1;69372
s07;2;120;3;0;0;70623
s07;2;120;3;0;1;72325
s07;2;120;3;0;0;73776
s07;2;120;3;0;1;75077
s07;2;120;3;0;0;75160
s07;2;120;3;0;1;75394
s07;2;120;3;0;0;76378
s07;2;120;3;0;1;77078
s07;2;120;3;0;0;78329
s07;2;120;3;0;1;82398
s07;2;120;3;2;0;82849
s07;2;120;3;2;1;82899
s07;2;120;3;0;0;83966
s07;2;120;3;0;1;87035
s07;2;120;3;0;0;88686
s07;2;120;3;0;1;89037
s07;2;120;3;2;0;89454
s07;2;120;3;2;1;89554
s07;2;120;3;0;0;90455
s07;2;120;3;0;1;91039
s07;2;120;3;0;0;91822
s07;2;120;3;0;1;92089
s07;2;120;3;0;0;92239
s07;2;120;3;0;1;92306
s07;2;120;3;0;0;92840
s07;2;120;3;0;1;93940
s07;2;120;3;0;0;96709
s07;2;120;3;0;1;97076
s07;2;120;3;2;0;98093
s07;2;120;3;2;1;98210
s07;2;120;3;0;0;98994
s07;2;120;3;0;1;101062
s07;2;120;3;2;0;103847
s07;2;120;3;2;1;103947
s07;2;120;3;0;0;104881
s07;2;120;3;0;1;106367
s07;2;120;3;0;0;110036
s07;2;120;3;0;1;113905
s07;2;120;3;0;0;115873
s07;2;120;3;0;1;117624
s07;2;120;3;0;0;119742
s07;2;120;3;0;1;120000
s07;3;120;1;0;0;2664
s07;3;120;1;0;1;7351
s07;3;120;1;0;0;27499
s07;3;120;1;0;1;27865
s07;3;120;1;0;0;32987
s07;3;120;1;0;1;33820
s07;3;120;1;0;0;55319
s07;3;120;1;0;1;55553
s07;3;120;1;0;0;62507
s07;3;120;1;0;1;62958
s07;3;120;1;0;0;63541
s07;3;120;1;0;1;64192
s07;3;120;1;0;0;67595
s07;3;120;1;0;1;67762
s07;3;120;1;2;0;68379
s07;3;120;1;2;1;68513
s07;3;120;1;0;0;74733
s07;3;120;1;0;1;75517
s07;3;120;1;0;0;76401
s07;3;120;1;0;1;76618
s07;3;120;1;0;0;87877
s07;3;120;1;0;1;88344
s07;3;120;1;0;0;106440
s07;3;120;1;0;1;107324
s07;3;120;1;2;0;112127
s07;3;120;1;2;1;112277
s07;4;120;3;0;0;1692
s07;4;120;3;0;1;3326
s07;4;120;3;0;0;6129
s07;4;120;3;0;1;6212
s07;4;120;3;0;0;8531
s07;4;120;3;0;1;9331
s07;4;120;3;0;0;9565
s07;4;120;3;0;1;10465
s07;4;120;3;0;0;12483
s07;4;120;3;0;1;14001
s07;4;120;3;0;0;18688
s07;4;120;3;0;1;20405
s07;4;120;3;2;0;20706
s07;4;120;3;2;1;20839
s07;4;120;3;0;0;35950
s07;4;120;3;0;1;40470
s07;4;120;3;0;0;41472
s07;4;120;3;0;1;44440
s07;4;120;3;0;0;46125
s07;4;120;3;0;1;51979
s07;4;120;3;2;0;52279
s07;4;120;3;2;1;52396
s07;4;120;3;0;0;54847
s07;4;120;3;0;1;56882
s07;4;120;3;0;0;59968
s07;4;120;3;0;1;61936
s07;4;120;3;0;0;62103
s07;4;120;3;0;1;62320
s07;4;120;3;0;0;62720
s07;4;120;3;0;1;63921
s07;4;120;3;0;0;64271
s07;4;120;3;0;1;69191
s07;4;120;3;2;0;69558
s07;4;120;3;2;1;69708
s07;4;120;3;0;0;72143
s07;4;120;3;0;1;73894
s07;4;120;3;0;0;75780
s07;4;120;3;0;1;79432
s07;4;120;3;0;0;79983
s07;4;120;3;0;1;82301
s07;4;120;3;2;0;82618
s07;4;120;3;2;1;82701
s07;4;120;3;0;0;86037
s07;4;120;3;0;1;88372
s07;4;120;3;0;0;90407
s07;4;120;3;0;1;91007
s07;4;120;3;2;0;91157
s07;4;120;3;2;1;91290
s07;4;120;3;0;0;93576
s07;4;120;3;0;1;93943
s07;4;120;3;2;0;94310
s07;4;120;3;2;1;94444
s07;4;120;3;2;0;96645
s07;4;120;3;2;1;96762
s07;4;120;3;0;0;97412
s07;4;120;3;0;1;97712
s07;4;120;3;2;0;100514
s07;4;120;3;2;1;100598
s07;4;120;3;0;0;101598
s07;4;120;3;0;1;101765
s07;4;120;3;0;0;104667
s07;4;120;3;0;1;105051
s07;4;120;3;0;0;106919
s07;4;120;3;0;1;107269
s07;4;120;3;0;0;109003
s07;4;120;3;0;1;109520
s07;4;120;3;0;0;111506
s07;4;120;3;0;1;113274
s07;4;120;3;0;0;118177
s07;4;120;3;0;1;118578
s08;1;30;3;0;0;16211
s08;1;30;3;0;1;30000
s08;2;30;1;0;0;4100
s08;2;30;1;0;1;30000
s08;3;30;3;2;0;2226
s08;3;30;3;2;1;15089
s08;3;30;3;2;0;15755
s08;3;30;3;2;1;16121
s08;3;30;3;2;0;26584
s08;3;30;3;2;1;30000
s08;4;30;1;0;0;5275
s08;4;30;1;0;1;30000
s08;5;30;1;2;0;8519
s08;5;30;1;0;0;27845
s08;5;30;1;2;1;28095
s08;5;30;1;0;1;30000
s08;6;30;3;2;0;4278
s08;6;30;3;0;0;13874
s08;6;30;3;2;1;13974
s08;6;30;3;0;1;20805
s08;6;30;3;2;0;20855
s08;6;30;3;2;1;30000
s08;7;30;1;2;0;2451
s08;7;30;1;0;0;22926
s08;7;30;1;2;1;22993
s08;7;30;1;0;1;23393
s08;7;30;1;2;0;23493
s08;7;30;1;0;0;27242
s08;7;30;1;2;1;27459
s08;7;30;1;0;1;28608
s08;7;30;1;2;0;28625
s08;7;30;1;2;1;30000
s08;8;30;3;2;0;2590
s08;8;30;3;2;1;18968
s08;8;30;3;0;0;19184
s08;8;30;3;0;1;30000
s09;1;30;1;0;0;8127
s09;1;30;1;0;1;30000
s09;2;30;3;0;0;11897
s09;2;30;3;0;1;21043
s09;2;30;3;2;0;22260
s09;2;30;3;2;1;30000
s09;3;30;1;2;0;3385
s09;3;30;1;2;1;3485
s09;3;30;1;2;0;3518
s09;3;30;1;2;1;19329
s09;4;30;3;0;0;2918
s09;4;30;3;0;1;10448
s09;4;30;3;2;0;10481
s09;4;30;3;2;1;30000
s09;5;30;1;2;0;6643
s09;5;30;1;0;0;12390
s09;5;30;1;2;1;12425
s09;5;30;1;0;1;30000
s09;6;30;3;2;0;16313
s09;6;30;3;0;0;17962
s09;6;30;3;2;1;17995
s09;6;30;3;0;1;30000
s09;7;30;1;0;0;3501
s09;7;30;1;0;1;4185
s09;7;30;1;0;0;4667
s09;7;30;1;0;1;30000
s09;8;30;3;2;0;1781
s09;8;30;3;2;1;30000
s10;1;30;3;0;0;13336
s10;1;30;3;0;1;25414
s10;1;30;3;2;0;25498
s10;1;30;3;2;1;30000
s10;2;30;1;0;0;19943
s10;2;30;1;0;1;30000
s10;3;30;3;0;0;2729
s10;3;30;3;0;1;30000
s10;4;30;1;0;0;1719
s10;4;30;1;0;1;30000
s10;5;30;1;0;0;3358
s10;5;30;1;0;1;10239
s10;5;30;1;2;0;10389
s10;5;30;1;2;1;15237
s10;5;30;1;0;0;15487
s10;5;30;1;0;1;24733
s10;5;30;1;2;0;24850
s10;5;30;1;2;1;30000
s10;6;30;3;2;0;2571
s10;6;30;3;2;1;10168
s10;6;30;3;0;0;10251
s10;6;30;3;2;0;17799
s10;6;30;3;0;1;17832
s10;6;30;3;2;1;30000
s10;7;30;1;0;0;2715
s10;7;30;1;0;1;30000
s10;8;30;3;0;0;4175
s10;8;30;3;0;1;30000
s11;1;30;1;2;0;2914
s11;1;30;1;2;1;15177
s11;1;30;1;0;0;17692
s11;1;30;1;2;0;29888
s11;1;30;1;0;1;30000
s11;1;30;1;2;1;30000
s11;2;30;3;2;0;5543
s11;2;30;3;0;0;19254
s11;2;30;3;2;1;19655
s11;2;30;3;0;1;30000
s11;3;30;1;0;0;3336
s11;3;30;1;0;1;30000
s11;4;30;3;2;0;5332
s11;4;30;3;0;0;20925
s11;4;30;3;2;1;21342
s11;4;30;3;0;1;30000
s11;5;30;1;0;0;2803
s11;5;30;1;0;1;30000
s11;6;30;3;0;0;3296
s11;6;30;3;0;1;30000
s11;7;30;1;2;0;2482
s11;7;30;1;2;1;30000
s11;8;30;3;0;0;2102
s11;8;30;3;2;0;22144
s11;8;30;3;0;1;22528
s11;8;30;3;2;1;30000
s12;1;120;1;0;0;9725
s12;1;120;1;0;1;11043
s12;1;120;1;0;0;17764
s12;1;120;1;0;1;19081
s12;1;120;1;0;0;22017
s12;1;120;1;0;1;24051
s12;1;120;1;0;0;35944
s12;1;120;1;0;1;36578
s12;1;120;1;0;0;40647
s12;1;120;1;0;1;42332
s12;1;120;1;0;0;45985
s12;1;120;1;0;1;46168
s12;1;120;1;0;0;47686
s12;1;120;1;0;1;48186
s12;1;120;1;0;0;49788
s12;1;120;1;0;1;50838
s12;1;120;1;0;0;61196
s12;1;120;1;0;1;62564
s12;1;120;1;0;0;63248
s12;1;120;1;0;1;64215
s12;1;120;1;0;0;65332
s12;1;120;1;0;1;66183
s12;1;120;1;0;0;68268
s12;1;120;1;0;1;69185
s12;1;120;1;0;0;73555
s12;1;120;1;0;1;74539
s12;1;120;1;0;0;75906
s12;1;120;1;0;1;77457
s12;1;120;1;0;0;81978
s12;1;120;1;0;1;83446
s12;1;120;1;0;0;85097
s12;1;120;1;0;1;86047
s12;1;120;1;0;0;91001
s12;1;120;1;0;1;91901
s12;1;120;1;0;0;97006
s12;1;120;1;0;1;98674
s12;1;120;1;0;0;101492
s12;1;120;1;0;1;103243
s12;1;120;1;0;0;105211
s12;1;120;1;0;1;106079
s12;1;120;1;0;0;108247
s12;1;120;1;0;1;109047
s12;1;120;1;0;0;111949
s12;1;120;1;0;1;113217
s12;1;120;1;0;0;115586
s12;1;120;1;0;1;116170
s12;2;120;3;0;0;3321
s12;2;120;3;0;1;5189
s12;2;120;3;0;0;7874
s12;2;120;3;0;1;9658
s12;2;120;3;0;0;13762
s12;2;120;3;0;1;15280
s12;2;120;3;0;0;17965
s12;2;120;3;0;1;19283
s12;2;120;3;0;0;22218
s12;2;120;3;0;1;23452
s12;2;120;3;0;0;26004
s12;2;120;3;0;1;28256
s12;2;120;3;0;0;30191
s12;2;120;3;0;1;31992
s12;2;120;3;0;0;35945
s12;2;120;3;0;1;39531
s12;2;120;3;0;0;40048
s12;2;120;3;0;1;43033
s12;2;120;3;0;0;44034
s12;2;120;3;0;1;46153
s12;2;120;3;0;0;48404
s12;2;120;3;0;1;55893
s12;2;120;3;0;0;57194
s12;2;120;3;0;1;60462
s12;2;120;3;0;0;63532
s12;2;120;3;0;1;68369
s12;2;120;3;0;0;69670
s12;2;120;3;0;1;71754
s12;2;120;3;0;0;76574
s12;2;120;3;0;1;87049
s12;2;120;3;2;0;87066
s12;2;120;3;2;1;87349
s12;2;120;3;0;0;88350
s12;2;120;3;2;0;90568
s12;2;120;3;0;1;90585
s12;2;120;3;2;1;90868
s12;2;120;3;2;0;92086
s12;2;120;3;2;1;92269
s12;2;120;3;0;0;94371
s12;2;120;3;0;1;95738
s12;2;120;3;2;0;95805
s12;2;120;3;2;1;96088
s12;2;120;3;0;0;100042
s12;2;120;3;0;1;100609
s12;2;120;3;2;0;100909
s12;2;120;3;2;1;101059
s12;2;120;3;0;0;103278
s12;2;120;3;0;1;106863
s12;2;120;3;0;0;107864
s12;2;120;3;0;1;118923
s12;2;120;3;2;0;118989
s12;2;120;3;2;1;119089
s12;3;120;1;0;0;3318
s12;3;120;1;0;1;6654
s12;3;120;1;0;0;7005
s12;3;120;1;0;1;10757
s12;3;120;1;0;0;13409
s12;3;120;1;0;1;16828
s12;3;120;1;2;0;16895
s12;3;120;1;2;1;17112
s12;3;120;1;2;0;17679
s12;3;120;1;2;1;17812
s12;3;120;1;0;0;19597
s12;3;120;1;0;1;22115
s12;3;120;1;2;0;22232
s12;3;120;1;2;1;22432
s12;3;120;1;0;0;23149
s12;3;120;1;0;1;25735
s12;3;120;1;2;0;25785
s12;3;120;1;2;1;26235
s12;3;120;1;2;0;26369
s12;3;120;1;2;1;26652
s12;3;120;1;2;0;27286
s12;3;120;1;2;1;27987
s12;3;120;1;0;0;28203
s12;3;120;1;0;1;29504
s12;3;120;1;2;0;29521
s12;3;120;1;2;1;29888
s12;3;120;1;0;0;31789
s12;3;120;1;0;1;37293
s12;3;120;1;2;0;37309
s12;3;120;1;0;0;37343
s12;3;120;1;2;1;37359
s12;3;120;1;0;1;37476
s12;3;120;1;2;0;37510
s12;3;120;1;2;1;37643
s12;3;120;1;2;0;37726
s12;3;120;1;2;1;37776
s12;3;120;1;0;0;38293
s12;3;120;1;0;1;39995
s12;3;120;1;2;0;40011
s12;3;120;1;2;1;40128
s12;3;120;1;2;0;40478
s12;3;120;1;2;1;40562
s12;3;120;1;0;0;40829
s12;3;120;1;0;1;44432
s12;3;120;1;2;0;44449
s12;3;120;1;2;1;44582
s12;3;120;1;2;0;44749
s12;3;120;1;2;1;44899
s12;3;120;1;2;0;45032
s12;3;120;1;2;1;45149
s12;3;120;1;0;0;45266
s12;3;120;1;0;1;46333
s12;3;120;1;2;0;46383
s12;3;120;1;2;1;47217
s12;3;120;1;0;0;47251
s12;3;120;1;0;1;49869
s12;3;120;1;2;0;49886
s12;3;120;1;2;1;50036
s12;3;120;1;2;0;50152
s12;3;120;1;2;1;50269
s12;3;120;1;0;0;50436
s12;3;120;1;0;1;52321
s12;3;120;1;2;0;52354
s12;3;120;1;2;1;52521
s12;3;120;1;2;0;52637
s12;3;120;1;2;1;52821
s12;3;120;1;0;0;53054
s12;3;120;1;0;1;54289
s12;3;120;1;2;0;54455
s12;3;120;1;2;1;54572
s12;3;120;1;2;0;54656
s12;3;120;1;2;1;54756
s12;3;120;1;0;0;55089
s12;3;120;1;0;1;57107
s12;3;120;1;2;0;57124
s12;3;120;1;2;1;57391
s12;3;120;1;2;0;57491
s12;3;120;1;2;1;57574
s12;3;120;1;0;0;57724
s12;3;120;1;0;1;58926
s12;3;120;1;2;0;58943
s12;3;120;1;2;1;59059
s12;3;120;1;2;0;59243
s12;3;120;1;2;1;59860
s12;3;120;1;0;0;59877
s12;3;120;1;0;1;60911
s12;3;120;1;2;0;61061
s12;3;120;1;2;1;61461
s12;3;120;1;0;0;62028
s12;3;120;1;0;1;63896
s12;3;120;1;2;0;63963
s12;3;120;1;2;1;64613
s12;3;120;1;0;0;65681
s12;3;120;1;0;1;65914
s12;3;120;1;2;0;65981
s12;3;120;1;2;1;66748
s12;3;120;1;0;0;66898
s12;3;120;1;0;1;67832
s12;3;120;1;2;0;67882
s12;3;120;1;2;1;67999
s12;3;120;1;2;0;68016
s12;3;120;1;2;1;68116
s12;3;120;1;2;0;68232
s12;3;120;1;2;1;68516
s12;3;120;1;0;0;69283
s12;3;120;1;0;1;69800
s12;3;120;1;2;0;70534
s12;3;120;1;2;1;70734
s12;3;120;1;2;0;72268
s12;3;120;1;2;1;72785
s12;3;120;1;0;0;73403
s12;3;120;1;0;1;73819
s12;3;120;1;2;0;73936
s12;3;120;1;2;1;74103
s12;3;120;1;0;0;75154
s12;3;120;1;0;1;75854
s12;3;120;1;2;0;75904
s12;3;120;1;2;1;76004
s12;3;120;1;2;0;76154
s12;3;120;1;2;1;76238
s12;3;120;1;0;0;76906
s12;3;120;1;0;1;77123
s12;3;120;1;2;0;77723
s12;3;120;1;2;1;77907
s12;3;120;1;0;0;78223
s12;3;120;1;0;1;79708
s12;3;120;1;0;0;80108
s12;3;120;1;0;1;81059
s12;3;120;1;2;0;81125
s12;3;120;1;2;1;81225
s12;3;120;1;2;0;81342
s12;3;120;1;2;1;81559
s12;3;120;1;2;0;82043
s12;3;120;1;2;1;82143
s12;3;120;1;0;0;82260
s12;3;120;1;0;1;83177
s12;3;120;1;2;0;83293
s12;3;120;1;2;1;83394
s12;3;120;1;2;0;83494
s12;3;120;1;2;1;83610
s12;3;120;1;0;0;84328
s12;3;120;1;0;1;85211
s12;3;120;1;2;0;85295
s12;3;120;1;2;1;85712
s12;3;120;1;0;0;86462
s12;3;120;1;0;1;86829
s12;3;120;1;2;0;86996
s12;3;120;1;2;1;87179
s12;3;120;1;2;0;88580
s12;3;120;1;2;1;88797
s12;3;120;1;2;0;90832
s12;3;120;1;2;1;91532
s12;3;120;1;2;0;92433
s12;3;120;1;2;1;93467
s12;3;120;1;2;0;94369
s12;3;120;1;2;1;94969
s12;3;120;1;2;0;95119
s12;3;120;1;2;1;95536
s12;3;120;1;2;0;95619
s12;3;120;1;2;1;95703
s12;3;120;1;2;0;96353
s12;3;120;1;2;1;98455
s12;3;120;1;2;0;99088
s12;3;120;1;2;1;99472
s12;3;120;1;0;0;99589
s12;3;120;1;0;1;99939
s12;3;120;1;2;0;100456
s12;3;120;1;2;1;101173
s12;3;120;1;2;0;101774
s12;3;120;1;2;1;102224
s12;3;120;1;0;0;103658
s12;3;120;1;0;1;103992
s12;3;120;1;2;0;104192
s12;3;120;1;2;1;104392
s12;3;120;1;0;0;105076
s12;3;120;1;0;1;105610
s12;3;120;1;2;0;105726
s12;3;120;1;2;1;105876
s12;3;120;1;2;0;106277
s12;3;120;1;2;1;107444
s12;3;120;1;0;0;108912
s12;3;120;1;0;1;109762
s12;3;120;1;2;0;110363
s12;3;120;1;2;1;110713
s12;3;120;1;2;0;111515
s12;3;120;1;2;1;111931
s12;3;120;1;2;0;112999
s12;3;120;1;2;1;113749
s12;3;120;1;2;0;114700
s12;3;120;1;2;1;115100
s12;3;120;1;0;0;116701
s12;3;120;1;0;1;116935
s12;3;120;1;2;0;117352
s12;3;120;1;2;1;117535
s12;3;120;1;2;0;117902
s12;3;120;1;2;1;118469
s12;3;120;1;0;0;119453
s12;3;120;1;0;1;119753
s12;4;120;3;0;0;1714
s12;4;120;3;0;1;1914
s12;4;120;3;0;0;6301
s12;4;120;3;0;1;6734
s12;4;120;3;2;0;6968
s12;4;120;3;2;1;7201
s12;4;120;3;0;0;13307
s12;4;120;3;0;1;13490
s12;4;120;3;0;0;13940
s12;4;120;3;0;1;14707
s12;4;120;3;2;0;15041
s12;4;120;3;2;1;15208
s12;4;120;3;2;0;15925
s12;4;120;3;2;1;16325
s12;4;120;3;2;0;16575
s12;4;120;3;2;1;17226
s12;4;120;3;2;0;20011
s12;4;120;3;2;1;20778
s12;4;120;3;2;0;21045
s12;4;120;3;2;1;21645
s12;4;120;3;0;0;23380
s12;4;120;3;0;1;24981
s12;4;120;3;2;0;25531
s12;4;120;3;2;1;25965
s12;4;120;3;0;0;27249
s12;4;120;3;0;1;28483
s12;4;120;3;0;0;35189
s12;4;120;3;0;1;36456
s12;4;120;3;0;0;36907
s12;4;120;3;0;1;38541
s12;4;120;3;2;0;40092
s12;4;120;3;2;1;42444
s12;4;120;3;0;0;45863
s12;4;120;3;0;1;46497
s12;4;120;3;0;0;48199
s12;4;120;3;0;1;49883
s12;4;120;3;0;0;52518
s12;4;120;3;0;1;54770
s12;4;120;3;2;0;57005
s12;4;120;3;2;1;57221
s12;4;120;3;0;0;58556
s12;4;120;3;0;1;59623
s12;4;120;3;0;0;59990
s12;4;120;3;0;1;62008
s12;4;120;3;2;0;62158
s12;4;120;3;2;1;63359
s12;4;120;3;0;0;66662
s12;4;120;3;0;1;68230
s12;4;120;3;2;0;68613
s12;4;120;3;2;1;69881
s12;4;120;3;0;0;72483
s12;4;120;3;0;1;72933
s12;4;120;3;2;0;73650
s12;4;120;3;2;1;74000
s12;4;120;3;0;0;79838
s12;4;120;3;0;1;80388
s12;4;120;3;2;0;85976
s12;4;120;3;2;1;87327
s12;4;120;3;0;0;88828
s12;4;120;3;0;1;89378
s12;4;120;3;2;0;89962
s12;4;120;3;2;1;90896
s12;4;120;3;0;0;92030
s12;4;120;3;0;1;92964
s12;4;120;3;2;0;93331
s12;4;120;3;2;1;94148
s12;4;120;3;0;0;95066
s12;4;120;3;0;1;95082
s12;4;120;3;2;0;95182
