ID;Block;Duration;Aligned;MasksN;Target;Event;Time;SimCount
s12;7;120;0;3;2;0;69357;3
s12;7;120;0;3;1;0;69373;3
s12;7;120;0;3;0;0;69391;3
s12;7;120;0;3;2;1;69974;3
s12;7;120;0;3;1;1;69990;3
s12;7;120;0;3;0;1;70024;3
s12;7;120;0;3;1;0;71423;3
s12;7;120;0;3;2;0;71456;3
s12;7;120;0;3;0;0;71473;3
s12;7;120;0;3;2;1;72506;3
s12;7;120;0;3;0;1;72539;3
s12;7;120;0;3;1;1;72556;3
s12;7;120;0;3;2;0;73722;3
s12;7;120;0;3;1;0;73755;3
s12;7;120;0;3;0;0;73772;3
s12;7;120;0;3;2;1;74455;3
s12;7;120;0;3;0;1;74472;3
s12;7;120;0;3;1;1;74505;3
s12;7;120;0;3;2;0;77554;3
s12;7;120;0;3;1;0;77587;3
s12;7;120;0;3;0;0;77604;3
s12;7;120;0;3;2;1;78904;3
s12;7;120;0;3;0;1;78937;3
s12;7;120;0;3;1;1;78953;3
s12;7;120;0;3;2;0;79520;3
s12;7;120;0;3;1;0;79553;3
s12;7;120;0;3;0;0;79570;3
s12;7;120;0;3;2;1;81036;3
s12;7;120;0;3;0;1;81070;3
s12;7;120;0;3;1;1;81086;3
s12;7;120;0;3;0;0;82302;3
s12;7;120;0;3;2;0;82319;3
s12;7;120;0;3;1;0;82352;3
s12;7;120;0;3;2;1;82935;3
s12;7;120;0;3;0;1;82951;3
s12;7;120;0;3;1;1;82969;3
s12;7;120;0;3;1;0;83635;2
s12;7;120;0;3;0;0;83652;2
s12;7;120;0;3;2;0;83668;1
s12;7;120;0;3;2;1;84584;2
s12;7;120;0;3;1;1;84635;2
s12;7;120;0;3;0;1;84668;1
s12;7;120;0;3;0;0;85950;1
s12;7;120;0;3;0;1;86217;1
s12;7;120;0;3;2;0;86901;3
s12;7;120;0;3;1;0;87134;3
s12;7;120;0;3;0;0;87167;3
s12;7;120;0;3;0;1;87533;3
s12;7;120;0;3;2;1;87550;3
s12;7;120;0;3;1;1;87567;3
s12;7;120;0;3;1;0;88616;2
s12;7;120;0;3;0;0;88650;2
s12;7;120;0;3;0;1;88966;2
s12;7;120;0;3;1;1;89032;2
s12;7;120;0;3;2;0;89916;3
s12;7;120;0;3;1;0;89949;3
s12;7;120;0;3;0;0;89983;3
s12;7;120;0;3;2;1;90499;1
s12;7;120;0;3;1;1;90682;1
s12;7;120;0;3;0;1;90782;1
s12;7;120;0;3;0;0;92565;1
s12;7;120;0;3;0;1;93348;1
s12;7;120;0;3;1;0;94531;1
s12;7;120;0;3;1;1;94681;1
s12;7;120;0;3;0;0;95448;1
s12;7;120;0;3;0;1;95514;1
s12;7;120;0;3;0;0;95797;3
s12;7;120;0;3;1;0;95880;3
s12;7;120;0;3;2;0;95897;3
s12;7;120;0;3;2;1;96647;1
s12;7;120;0;3;1;1;96746;2
s12;7;120;0;3;0;1;96763;2
s12;7;120;0;3;2;0;99396;2
s12;7;120;0;3;0;0;99429;2
s12;7;120;0;3;0;1;99662;2
s12;7;120;0;3;2;1;99679;2
s12;7;120;0;3;2;0;100395;3
s12;7;120;0;3;0;0;100430;3
s12;7;120;0;3;1;0;100446;3
s12;7;120;0;3;2;1;100962;3
s12;7;120;0;3;0;1;100995;3
s12;7;120;0;3;1;1;101012;3
s12;7;120;0;3;1;0;103094;2
s12;7;120;0;3;2;0;103111;2
s12;7;120;0;3;0;0;103127;1
s12;7;120;0;3;2;1;103744;3
s12;7;120;0;3;0;1;103761;3
s12;7;120;0;3;1;1;103794;3
s12;7;120;0;3;2;0;104944;3
s12;7;120;0;3;1;0;104977;3
s12;7;120;0;3;0;0;104993;3
s12;7;120;0;3;2;1;105527;3
s12;7;120;0;3;0;1;105543;3
s12;7;120;0;3;1;1;105576;3
s12;7;120;0;3;1;0;108009;2
s12;7;120;0;3;2;0;108026;2
s12;7;120;0;3;0;0;108042;1
s12;7;120;0;3;0;1;108958;3
s12;7;120;0;3;1;1;108992;3
s12;7;120;0;3;2;1;109009;3
s12;7;120;0;3;2;0;110708;2
s12;7;120;0;3;1;0;110725;2
s12;7;120;0;3;0;0;110741;1
s12;7;120;0;3;0;1;112108;3
s12;7;120;0;3;1;1;112141;3
s12;7;120;0;3;2;1;112157;3
s12;7;120;0;3;2;0;115740;3
s12;7;120;0;3;1;0;115773;3
s12;7;120;0;3;0;0;115806;3
s12;7;120;0;3;0;1;116190;3
s12;7;120;0;3;2;1;116206;3
s12;7;120;0;3;1;1;116223;3
s12;7;120;0;3;2;0;118072;3
s12;7;120;0;3;1;0;118088;3
s12;7;120;0;3;0;0;118122;3
s12;7;120;0;3;2;1;119022;3
s12;7;120;0;3;0;1;119038;3
s12;7;120;0;3;1;1;119055;3
s12;8;120;1;1;2;0;5679;3
s12;8;120;1;1;1;0;5712;3
s12;8;120;1;1;0;0;5729;3
s12;8;120;1;1;0;1;6145;3
s12;8;120;1;1;2;1;6161;3
s12;8;120;1;1;1;1;6178;3
s12;8;120;1;1;0;0;7511;1
s12;8;120;1;1;0;1;7811;1
s12;8;120;1;1;0;0;7978;1
s12;8;120;1;1;0;1;8360;1
s12;8;120;1;1;2;0;8944;2
s12;8;120;1;1;1;0;9044;2
s12;8;120;1;1;2;1;9460;2
s12;8;120;1;1;1;1;9477;2
s12;8;120;1;1;1;0;11110;2
s12;8;120;1;1;0;0;11126;2
s12;8;120;1;1;2;0;11143;1
s12;8;120;1;1;0;1;11626;3
s12;8;120;1;1;2;1;11643;3
s12;8;120;1;1;1;1;11659;3
s12;8;120;1;1;0;0;12976;1
s12;8;120;1;1;0;1;13325;1
s12;8;120;1;1;2;0;14059;3
s12;8;120;1;1;1;0;14092;3
s12;8;120;1;1;0;0;14225;3
s12;8;120;1;1;0;1;15175;3
s12;8;120;1;1;2;1;15208;3
s12;8;120;1;1;1;1;15241;3
s12;8;120;1;1;2;0;16041;3
s12;8;120;1;1;1;0;16074;3
s12;8;120;1;1;0;0;16091;3
s12;8;120;1;1;2;1;16691;3
s12;8;120;1;1;0;1;16707;3
s12;8;120;1;1;1;1;16724;3
s12;8;120;1;1;0;0;17540;1
s12;8;120;1;1;0;1;17790;1
s12;8;120;1;1;0;0;19673;1
s12;8;120;1;1;0;1;20006;1
s12;8;120;1;1;2;0;21372;1
s12;8;120;1;1;2;1;21872;1
s12;8;120;1;1;0;0;22538;3
s12;8;120;1;1;2;0;22556;3
s12;8;120;1;1;1;0;22572;3
s12;8;120;1;1;2;1;22955;3
s12;8;120;1;1;0;1;22988;3
s12;8;120;1;1;1;1;23005;3
s12;8;120;1;1;2;0;25438;3
s12;8;120;1;1;1;0;25471;3
s12;8;120;1;1;0;0;25504;3
s12;8;120;1;1;0;1;25737;3
s12;8;120;1;1;2;1;25754;3
s12;8;120;1;1;1;1;25771;3
s12;8;120;1;1;2;0;28503;3
s12;8;120;1;1;0;0;28536;3
s12;8;120;1;1;1;0;28553;3
s12;8;120;1;1;2;1;28853;3
s12;8;120;1;1;0;1;28869;3
s12;8;120;1;1;1;1;28886;3
s12;8;120;1;1;2;0;30886;3
s12;8;120;1;1;0;0;30919;3
s12;8;120;1;1;1;0;30936;3
s12;8;120;1;1;0;1;31302;3
s12;8;120;1;1;2;1;31319;3
s12;8;120;1;1;1;1;31335;3
s12;8;120;1;1;2;0;33751;3
s12;8;120;1;1;1;0;33784;3
s12;8;120;1;1;0;0;33801;3
s12;8;120;1;1;2;1;34201;3
s12;8;120;1;1;1;1;34251;3
s12;8;120;1;1;0;1;34268;3
s12;8;120;1;1;2;0;36217;1
s12;8;120;1;1;2;1;36366;1
s12;8;120;1;1;2;0;37633;2
s12;8;120;1;1;1;0;37650;2
s12;8;120;1;1;0;0;37666;1
s12;8;120;1;1;2;1;37966;3
s12;8;120;1;1;0;1;37983;3
s12;8;120;1;1;1;1;38016;3
s12;8;120;1;1;1;0;39632;2
s12;8;120;1;1;0;0;39665;2
s12;8;120;1;1;1;1;39766;1
s12;8;120;1;1;1;0;39965;1
s12;8;120;1;1;1;1;40566;2
s12;8;120;1;1;0;1;40599;2
s12;8;120;1;1;1;0;41914;3
s12;8;120;1;1;0;0;41948;3
s12;8;120;1;1;2;0;42148;3
s12;8;120;1;1;2;1;42447;3
s12;8;120;1;1;1;1;42498;3
s12;8;120;1;1;0;1;42515;3
s12;8;120;1;1;1;0;44663;3
s12;8;120;1;1;2;0;44697;3
s12;8;120;1;1;0;0;44714;3
s12;8;120;1;1;2;1;45080;3
s12;8;120;1;1;0;1;45097;3
s12;8;120;1;1;1;1;45113;3
s12;8;120;1;1;2;0;48063;2
s12;8;120;1;1;1;0;48129;2
s12;8;120;1;1;1;1;48162;2
s12;8;120;1;1;2;1;48229;2
s12;8;120;1;1;0;0;48879;3
s12;8;120;1;1;1;0;48912;3
s12;8;120;1;1;2;0;49028;3
s12;8;120;1;1;2;1;49245;3
s12;8;120;1;1;0;1;49295;3
s12;8;120;1;1;1;1;49312;3
s12;8;120;1;1;0;0;50262;3
s12;8;120;1;1;1;0;50361;3
s12;8;120;1;1;2;0;50461;3
s12;8;120;1;1;2;1;50761;3
s12;8;120;1;1;0;1;50777;3
s12;8;120;1;1;1;1;50813;3
s12;8;120;1;1;2;0;52061;3
s12;8;120;1;1;1;0;52110;3
s12;8;120;1;1;0;0;52178;3
s12;8;120;1;1;2;1;52594;3
s12;8;120;1;1;0;1;52610;3
s12;8;120;1;1;1;1;52644;3
s12;8;120;1;1;2;0;54227;3
s12;8;120;1;1;1;0;54260;3
s12;8;120;1;1;0;0;54277;3
s12;8;120;1;1;2;1;54560;3
s12;8;120;1;1;0;1;54576;3
s12;8;120;1;1;1;1;54610;3
s12;8;120;1;1;0;0;57526;2
s12;8;120;1;1;1;0;57542;2
s12;8;120;1;1;0;1;57975;2
s12;8;120;1;1;1;1;58009;2
s12;8;120;1;1;1;0;59241;3
s12;8;120;1;1;0;0;59258;3
s12;8;120;1;1;2;0;59275;3
s12;8;120;1;1;2;1;59508;3
s12;8;120;1;1;0;1;59558;3
s12;8;120;1;1;1;1;59591;3
s12;8;120;1;1;1;0;61174;2
s12;8;120;1;1;0;0;61257;2
s12;8;120;1;1;0;1;61524;2
s12;8;120;1;1;1;1;61557;2
s12;8;120;1;1;1;0;62890;1
s12;8;120;1;1;1;1;63307;1
s12;8;120;1;1;1;0;65106;3
s12;8;120;1;1;2;0;65122;3
s12;8;120;1;1;0;0;65206;3
s12;8;120;1;1;2;1;65422;2
s12;8;120;1;1;1;1;65473;2
s12;8;120;1;1;0;1;65506;1
s12;8;120;1;1;2;0;67189;1
s12;8;120;1;1;2;1;67371;1
s12;8;120;1;1;0;0;67838;3
s12;8;120;1;1;2;0;68121;3
s12;8;120;1;1;1;0;68138;3
s12;8;120;1;1;2;1;68454;3
s12;8;120;1;1;1;1;68471;3
s12;8;120;1;1;0;1;68487;3
s12;8;120;1;1;2;0;69171;3
s12;8;120;1;1;1;0;69204;3
s12;8;120;1;1;0;0;69221;3
s12;8;120;1;1;2;1;69587;3
s12;8;120;1;1;0;1;69621;3
s12;8;120;1;1;1;1;69638;3
s12;8;120;1;1;0;0;71570;3
s12;8;120;1;1;2;0;71687;3
s12;8;120;1;1;1;0;71937;3
s12;8;120;1;1;0;1;71986;2
s12;8;120;1;1;2;1;72053;2
s12;8;120;1;1;1;1;72220;1
s12;8;120;1;1;1;0;74669;3
s12;8;120;1;1;2;0;74802;3
s12;8;120;1;1;0;0;74835;3
s12;8;120;1;1;2;1;75069;3
s12;8;120;1;1;0;1;75085;3
s12;8;120;1;1;1;1;75102;3
s12;8;120;1;1;2;0;75618;1
s12;8;120;1;1;2;1;76185;1
s12;8;120;1;1;2;0;77485;3
s12;8;120;1;1;1;0;77518;3
s12;8;120;1;1;0;0;77551;3
s12;8;120;1;1;2;1;77918;3
s12;8;120;1;1;1;1;77951;3
s12;8;120;1;1;0;1;77985;3
s12;8;120;1;1;0;0;79283;3
s12;8;120;1;1;1;0;79550;3
s12;8;120;1;1;2;0;79584;3
s12;8;120;1;1;2;1;79717;1
s12;8;120;1;1;2;0;79884;1
s12;8;120;1;1;1;1;79917;1
s12;8;120;1;1;0;1;80300;2
s12;8;120;1;1;2;1;80317;2
s12;8;120;1;1;2;0;81449;3
s12;8;120;1;1;0;0;81499;3
s12;8;120;1;1;1;0;81583;3
s12;8;120;1;1;2;1;81900;3
s12;8;120;1;1;1;1;81933;3
s12;8;120;1;1;0;1;81949;3
s12;8;120;1;1;0;0;84149;2
s12;8;120;1;1;2;0;84198;2
s12;8;120;1;1;0;1;84465;2
s12;8;120;1;1;2;1;84498;2
s12;8;120;1;1;2;0;85548;2
s12;8;120;1;1;0;0;85581;2
s12;8;120;1;1;0;1;86031;2
s12;8;120;1;1;2;1;86065;2
s12;8;120;1;1;2;0;87198;2
s12;8;120;1;1;1;0;87214;2
s12;8;120;1;1;0;0;87231;1
s12;8;120;1;1;0;1;87731;3
s12;8;120;1;1;2;1;87747;3
s12;8;120;1;1;1;1;87780;3
s12;8;120;1;1;0;0;90680;1
s12;8;120;1;1;0;1;90996;1
s12;8;120;1;1;2;0;91480;3
s12;8;120;1;1;0;0;91779;3
s12;8;120;1;1;1;0;91813;3
s12;8;120;1;1;0;1;92028;1
s12;8;120;1;1;2;1;92129;2
s12;8;120;1;1;1;1;92179;2
s12;8;120;1;1;1;0;92912;3
s12;8;120;1;1;2;0;92929;3
s12;8;120;1;1;0;0;93012;3
s12;8;120;1;1;2;1;94012;3
s12;8;120;1;1;1;1;94045;3
s12;8;120;1;1;0;1;94062;3
s12;8;120;1;1;0;0;97061;3
s12;8;120;1;1;1;0;97094;3
s12;8;120;1;1;2;0;97110;3
s12;8;120;1;1;0;1;97910;3
s12;8;120;1;1;2;1;97927;3
s12;8;120;1;1;1;1;97944;3
s12;8;120;1;1;1;0;100643;3
s12;8;120;1;1;2;0;100726;3
s12;8;120;1;1;0;0;100742;3
s12;8;120;1;1;1;1;101625;3
s12;8;120;1;1;2;1;101642;3
s12;8;120;1;1;0;1;101675;3
s12;8;120;1;1;1;0;104225;3
s12;8;120;1;1;2;0;104241;3
s12;8;120;1;1;0;0;104275;3
s12;8;120;1;1;2;1;104657;3
s12;8;120;1;1;0;1;104674;3
s12;8;120;1;1;1;1;104691;3
s12;8;120;1;1;2;0;106274;3
s12;8;120;1;1;1;0;106290;3
s12;8;120;1;1;0;0;106323;3
s12;8;120;1;1;0;1;107489;3
s12;8;120;1;1;2;1;107506;3
s12;8;120;1;1;1;1;107540;3
s12;8;120;1;1;0;0;108306;1
s12;8;120;1;1;0;1;108639;1
s12;8;120;1;1;0;0;110288;1
s12;8;120;1;1;0;1;110690;1
s12;8;120;1;1;2;0;113421;2
s12;8;120;1;1;1;0;113438;2
s12;8;120;1;1;0;0;113454;1
s12;8;120;1;1;2;1;113820;3
s12;8;120;1;1;0;1;113837;3
s12;8;120;1;1;1;1;113854;3
s12;8;120;1;1;0;0;114870;3
s12;8;120;1;1;1;0;115153;3
s12;8;120;1;1;2;0;115187;3
s12;8;120;1;1;2;1;115604;3
s12;8;120;1;1;0;1;115620;3
s12;8;120;1;1;1;1;115637;3
s12;8;120;1;1;0;0;117752;2
s12;8;120;1;1;1;0;117836;2
s12;8;120;1;1;1;1;118069;2
s12;8;120;1;1;0;1;118103;2
s12;8;120;1;1;1;0;119285;2
s12;8;120;1;1;0;0;119319;2
s12;8;120;1;1;0;1;119519;1
s12;8;120;1;1;1;1;119535;1
s13;1;30;1;3;2;0;9562;0
s13;1;30;1;3;1;0;10178;0
s13;1;30;1;3;1;1;10511;0
s13;1;30;1;3;2;1;11361;0
s13;1;30;1;3;1;0;22224;0
s13;1;30;1;3;2;0;22257;0
s13;1;30;1;3;0;0;22291;0
s13;1;30;1;3;2;1;23640;0
s13;1;30;1;3;1;1;23690;0
s13;1;30;1;3;0;1;23707;0
s13;2;30;0;1;1;0;13055;0
s13;2;30;0;1;1;1;13588;0
s13;2;30;0;1;0;0;15205;0
s13;2;30;0;1;1;0;15321;0
s13;2;30;0;1;0;1;15471;0
s13;2;30;0;1;1;1;16104;0
s13;2;30;0;1;1;0;19002;0
s13;2;30;0;1;2;0;19070;0
s13;2;30;0;1;0;0;19103;0
s13;2;30;0;1;2;1;19552;0
s13;2;30;0;1;1;1;19570;0
s13;2;30;0;1;0;1;19586;0
s13;2;30;0;1;1;0;20319;0
s13;2;30;0;1;2;0;20536;0
s13;2;30;0;1;2;1;20835;0
s13;2;30;0;1;1;1;20918;0
s13;2;30;0;1;0;0;20968;0
s13;2;30;0;1;1;0;21002;0
s13;2;30;0;1;1;1;21036;0
s13;2;30;0;1;0;1;21286;0
s13;2;30;0;1;1;0;22718;0
s13;2;30;0;1;0;0;22785;0
s13;2;30;0;1;0;1;22918;0
s13;2;30;0;1;1;1;23018;0
s13;2;30;0;1;1;0;25284;0
s13;2;30;0;1;2;0;25317;0
s13;2;30;0;1;0;0;25383;0
s13;2;30;0;1;0;1;25867;0
s13;2;30;0;1;2;1;25883;0
s13;2;30;0;1;1;1;25900;0
s13;2;30;0;1;1;0;27283;0
s13;2;30;0;1;0;0;27316;0
s13;2;30;0;1;2;0;27335;0
s13;2;30;0;1;2;1;27500;0
s13;2;30;0;1;0;1;27516;0
s13;2;30;0;1;1;1;27533;0
s13;3;30;1;1;0;0;4398;0
s13;3;30;1;1;1;0;4531;0
s13;3;30;1;1;1;1;4714;0
s13;3;30;1;1;0;1;5547;0
s13;4;30;0;3;2;0;8787;0
s13;4;30;0;3;1;0;9071;0
s13;4;30;0;3;0;0;9337;0
s13;4;30;0;3;2;1;9953;0
s13;4;30;0;3;1;1;9970;0
s13;4;30;0;3;0;1;9987;0
s13;4;30;0;3;0;0;13686;0
s13;4;30;0;3;1;0;13702;0
s13;4;30;0;3;2;0;13736;0
s13;4;30;0;3;2;1;14935;0
s13;4;30;0;3;1;1;15018;0
s13;4;30;0;3;0;1;15034;0
s13;4;30;0;3;2;0;16301;0
s13;4;30;0;3;1;0;16334;0
s13;4;30;0;3;2;1;16751;0
s13;4;30;0;3;1;1;16768;0
s13;4;30;0;3;1;0;18750;0
s13;4;30;0;3;1;1;18883;0
s13;4;30;0;3;0;0;20317;0
s13;4;30;0;3;1;0;20367;0
s13;4;30;0;3;1;1;21766;0
s13;4;30;0;3;0;1;21816;0
s13;4;30;0;3;2;0;23515;0
s13;4;30;0;3;2;1;23682;0
s13;4;30;0;3;0;0;25764;0
s13;4;30;0;3;0;1;26481;0
s13;4;30;0;3;2;0;26947;0
s13;4;30;0;3;2;1;27463;0
s13;4;30;0;3;0;0;27880;0
s13;4;30;0;3;1;0;28230;0
s13;4;30;0;3;0;1;28280;0
s13;4;30;0;3;1;1;28846;0
s13;5;120;1;3;0;0;7795;3
s13;5;120;1;3;1;0;7828;3
s13;5;120;1;3;2;0;7878;3
s13;5;120;1;3;0;1;8011;1
s13;5;120;1;3;0;0;8311;1
s13;5;120;1;3;2;1;9494;3
s13;5;120;1;3;0;1;9594;3
s13;5;120;1;3;1;1;9610;3
s13;5;120;1;3;2;0;12909;2
s13;5;120;1;3;1;0;12942;2
s13;5;120;1;3;0;0;13809;1
s13;5;120;1;3;2;1;14375;3
s13;5;120;1;3;1;1;14392;3
s13;5;120;1;3;0;1;14408;3
s13;5;120;1;3;0;0;19957;2
s13;5;120;1;3;1;0;20023;2
s13;5;120;1;3;1;1;20173;1
s13;5;120;1;3;0;1;20840;1
s13;5;120;1;3;1;0;28653;1
s13;5;120;1;3;1;1;28803;1
s13;5;120;1;3;0;0;30869;3
s13;5;120;1;3;1;0;30886;3
s13;5;120;1;3;2;0;30952;3
s13;5;120;1;3;2;1;32835;3
s13;5;120;1;3;1;1;32886;3
s13;5;120;1;3;0;1;32901;3
s13;5;120;1;3;0;0;35950;3
s13;5;120;1;3;1;0;35985;3
s13;5;120;1;3;2;0;36034;3
s13;5;120;1;3;2;1;37767;1
s13;5;120;1;3;1;1;37850;2
s13;5;120;1;3;0;1;37899;2
s13;5;120;1;3;0;0;42598;2
s13;5;120;1;3;1;0;42831;2
s13;5;120;1;3;1;1;43181;1
s13;5;120;1;3;0;1;43197;1
s13;5;120;1;3;2;0;43481;1
s13;5;120;1;3;2;1;43681;1
s13;5;120;1;3;1;0;43714;1
s13;5;120;1;3;1;1;43914;1
s13;5;120;1;3;0;0;44081;1
s13;5;120;1;3;0;1;44214;1
s13;5;120;1;3;0;0;48062;3
s13;5;120;1;3;2;0;48079;3
s13;5;120;1;3;1;0;48112;3
s13;5;120;1;3;2;1;50229;3
s13;5;120;1;3;0;1;50245;3
s13;5;120;1;3;1;1;50262;3
s13;5;120;1;3;1;0;54011;1
s13;5;120;1;3;1;1;54344;1
s13;5;120;1;3;1;0;57060;3
s13;5;120;1;3;2;0;57143;3
s13;5;120;1;3;0;0;57159;3
s13;5;120;1;3;1;1;58658;1
s13;5;120;1;3;2;1;58792;1
s13;5;120;1;3;0;1;59325;1
s13;5;120;1;3;1;0;61058;3
s13;5;120;1;3;0;0;61124;3
s13;5;120;1;3;2;0;61225;3
s13;5;120;1;3;2;1;61541;3
s13;5;120;1;3;0;1;61607;3
s13;5;120;1;3;1;1;61624;3
s13;5;120;1;3;1;0;61857;2
s13;5;120;1;3;0;0;61874;2
s13;5;120;1;3;1;1;61990;2
s13;5;120;1;3;0;1;62007;2
s13;5;120;1;3;1;0;63724;3
s13;5;120;1;3;2;0;63823;3
s13;5;120;1;3;0;0;63890;3
s13;5;120;1;3;2;1;64223;3
s13;5;120;1;3;1;1;64239;3
s13;5;120;1;3;0;1;64257;3
s13;5;120;1;3;1;0;68405;3
s13;5;120;1;3;2;0;68455;3
s13;5;120;1;3;0;0;68472;3
s13;5;120;1;3;2;1;70388;3
s13;5;120;1;3;1;1;70421;3
s13;5;120;1;3;0;1;70454;3
s13;5;120;1;3;1;0;78034;3
s13;5;120;1;3;0;0;78067;3
s13;5;120;1;3;2;0;78084;3
s13;5;120;1;3;2;1;78900;1
s13;5;120;1;3;1;1;79301;1
s13;5;120;1;3;0;1;79501;1
s13;5;120;1;3;1;0;79967;1
s13;5;120;1;3;0;0;80833;1
s13;5;120;1;3;2;0;81217;1
s13;5;120;1;3;0;1;81267;1
s13;5;120;1;3;2;1;81366;1
s13;5;120;1;3;1;1;81434;1
s13;5;120;1;3;1;0;81916;1
s13;5;120;1;3;1;1;82033;1
s13;5;120;1;3;1;0;82267;1
s13;5;120;1;3;1;1;82316;1
s13;5;120;1;3;0;0;82850;1
s13;5;120;1;3;0;1;83366;1
s13;5;120;1;3;1;0;85498;2
s13;5;120;1;3;2;0;85665;2
s13;5;120;1;3;0;0;86265;1
s13;5;120;1;3;0;1;86698;1
s13;5;120;1;3;2;1;87265;1
s13;5;120;1;3;1;1;87348;1
s13;5;120;1;3;1;0;88863;3
s13;5;120;1;3;2;0;88931;3
s13;5;120;1;3;0;0;88964;3
s13;5;120;1;3;0;1;89597;3
s13;5;120;1;3;2;1;89613;3
s13;5;120;1;3;1;1;89646;3
s13;5;120;1;3;1;0;92312;3
s13;5;120;1;3;0;0;92346;3
s13;5;120;1;3;2;0;92362;3
s13;5;120;1;3;2;1;93262;3
s13;5;120;1;3;0;1;93279;3
s13;5;120;1;3;1;1;93312;3
s13;5;120;1;3;0;0;93879;3
s13;5;120;1;3;1;0;93929;3
s13;5;120;1;3;2;0;93979;3
s13;5;120;1;3;2;1;94645;3
s13;5;120;1;3;1;1;94712;3
s13;5;120;1;3;0;1;94745;3
s13;5;120;1;3;1;0;96378;3
s13;5;120;1;3;2;0;96444;3
s13;5;120;1;3;0;0;96478;3
s13;5;120;1;3;2;1;96860;3
s13;5;120;1;3;1;1;96928;3
s13;5;120;1;3;0;1;96944;3
s13;5;120;1;3;1;0;98677;1
s13;5;120;1;3;0;0;98693;1
s13;5;120;1;3;0;1;99760;1
s13;5;120;1;3;1;1;99776;1
s13;5;120;1;3;1;0;102792;3
s13;5;120;1;3;2;0;102842;3
s13;5;120;1;3;0;0;102858;3
s13;5;120;1;3;2;1;103592;3
s13;5;120;1;3;1;1;103642;3
s13;5;120;1;3;0;1;103675;3
s13;5;120;1;3;1;0;105508;3
s13;5;120;1;3;2;0;105541;3
s13;5;120;1;3;0;0;105574;3
s13;5;120;1;3;2;1;106374;1
s13;5;120;1;3;1;1;106490;2
s13;5;120;1;3;0;1;106523;2
s13;5;120;1;3;1;0;107207;3
s13;5;120;1;3;0;0;107224;3
s13;5;120;1;3;2;0;107340;3
s13;5;120;1;3;2;1;108123;3
s13;5;120;1;3;1;1;108206;3
s13;5;120;1;3;0;1;108223;3
s13;5;120;1;3;2;0;111355;2
s13;5;120;1;3;1;0;111438;2
s13;5;120;1;3;2;1;111472;1
s13;5;120;1;3;2;0;111771;1
s13;5;120;1;3;0;0;112788;1
s13;5;120;1;3;0;1;112888;1
s13;5;120;1;3;1;1;113154;1
s13;5;120;1;3;1;0;113654;1
s13;5;120;1;3;2;1;113671;2
s13;5;120;1;3;1;1;113721;2
s13;5;120;1;3;1;0;119019;3
s13;5;120;1;3;0;0;119052;3
s13;5;120;1;3;2;0;119069;3
s13;5;120;1;3;2;1;119902;3
s13;5;120;1;3;0;1;120000;3
s13;5;120;1;3;1;1;120000;3
s13;6;120;0;1;0;0;6588;1
s13;6;120;0;1;1;0;6604;2
s13;6;120;0;1;2;0;6621;2
s13;6;120;0;1;2;1;7070;3
s13;6;120;0;1;1;1;7103;3
s13;6;120;0;1;0;1;7138;3
s13;6;120;0;1;0;0;10919;1
s13;6;120;0;1;1;0;12652;2
s13;6;120;0;1;2;0;12702;2
s13;6;120;0;1;2;1;12885;1
s13;6;120;0;1;2;0;13002;1
s13;6;120;0;1;2;1;13252;3
s13;6;120;0;1;1;1;13318;3
s13;6;120;0;1;0;1;13335;3
s13;6;120;0;1;1;0;14484;1
s13;6;120;0;1;0;0;14834;1
s13;6;120;0;1;0;1;16117;1
s13;6;120;0;1;1;1;16200;1
s13;6;120;0;1;0;0;16601;2
s13;6;120;0;1;1;0;16684;2
s13;6;120;0;1;0;1;16983;1
s13;6;120;0;1;1;1;17566;1
s13;6;120;0;1;1;0;17784;1
s13;6;120;0;1;2;0;18316;1
s13;6;120;0;1;2;1;18600;1
s13;6;120;0;1;0;0;18800;1
s13;6;120;0;1;1;1;18899;1
s13;6;120;0;1;0;1;18982;1
s13;6;120;0;1;1;0;26613;1
s13;6;120;0;1;1;1;26847;1
s13;6;120;0;1;2;0;27097;1
s13;6;120;0;1;2;1;27229;1
s13;6;120;0;1;2;0;28430;1
s13;6;120;0;1;2;1;28479;1
s13;6;120;0;1;0;0;28546;1
s13;6;120;0;1;0;1;28596;1
s13;6;120;0;1;1;0;30795;2
s13;6;120;0;1;0;0;30911;2
s13;6;120;0;1;1;1;31278;1
s13;6;120;0;1;0;1;31428;1
s13;6;120;0;1;2;0;31944;1
s13;6;120;0;1;2;1;32078;1
s13;6;120;0;1;1;0;32378;2
s13;6;120;0;1;0;0;32577;2
s13;6;120;0;1;1;1;32829;2
s13;6;120;0;1;0;1;32878;2
s13;6;120;0;1;1;0;33544;1
s13;6;120;0;1;1;1;33860;1
s13;6;120;0;1;1;0;35293;1
s13;6;120;0;1;1;1;35443;1
s13;6;120;0;1;0;0;35477;1
s13;6;120;0;1;0;1;35710;1
s13;6;120;0;1;1;0;36626;1
s13;6;120;0;1;1;1;36776;1
s13;6;120;0;1;0;0;37542;2
s13;6;120;0;1;2;0;37559;2
s13;6;120;0;1;1;0;37576;1
s13;6;120;0;1;2;1;37926;3
s13;6;120;0;1;0;1;37942;3
s13;6;120;0;1;1;1;37959;3
s13;6;120;0;1;1;0;39892;3
s13;6;120;0;1;0;0;39925;3
s13;6;120;0;1;2;0;39975;3
s13;6;120;0;1;2;1;40175;3
