ID;Block;Duration;Aligned;Target1;Target2;Target3;ChangeTime
s01;1;120;0;1;1;1;0
s01;1;120;0;0;0;0;3344
s01;1;120;0;1;1;1;5410
s01;1;120;0;0;1;1;8775
s01;1;120;0;1;1;1;11558
s01;1;120;0;0;0;0;15390
s01;1;120;0;1;1;1;18155
s01;1;120;0;0;0;0;21221
s01;1;120;0;1;1;1;22787
s01;1;120;0;1;0;1;25752
s01;1;120;0;1;1;1;27502
s01;1;120;0;0;0;0;31316
s01;1;120;0;1;1;1;33683
s01;1;120;0;1;0;0;36231
s01;1;120;0;1;1;1;37848
s01;1;120;0;1;0;0;41713
s01;1;120;0;1;1;1;44611
s01;1;120;0;0;0;1;48610
s01;1;120;0;1;1;1;51159
s01;1;120;0;0;0;0;55141
s01;1;120;0;1;1;1;57674
s01;1;120;0;1;0;1;61072
s01;1;120;0;1;1;1;63271
s01;1;120;0;0;0;0;67036
s01;1;120;0;1;1;1;68753
s01;1;120;0;0;1;1;70802
s01;1;120;0;1;1;1;73301
s01;1;120;0;0;0;0;75833
s01;1;120;0;1;1;1;78782
s01;1;120;0;0;1;0;81298
s01;1;120;0;1;1;1;82914
s01;1;120;0;0;0;0;85930
s01;1;120;0;1;1;1;88528
s01;1;120;0;0;1;0;91877
s01;1;120;0;1;1;1;93793
s01;1;120;0;0;1;0;96092
s01;1;120;0;1;1;1;99074
s01;1;120;0;1;0;1;101090
s01;1;120;0;1;1;1;103623
s01;1;120;0;0;0;0;105855
s01;1;120;0;1;1;1;108338
s01;1;120;0;0;0;0;111187
s01;1;120;0;1;1;1;113136
s01;1;120;0;0;0;0;116551
s01;1;120;0;1;1;1;118550
s01;2;120;1;1;1;1;0
s01;2;120;1;0;0;0;3933
s01;2;120;1;1;1;1;6516
s01;2;120;1;0;1;1;9498
s01;2;120;1;1;1;1;12380
s01;2;120;1;1;0;1;16129
s01;2;120;1;1;1;1;17978
s01;2;120;1;1;0;0;20511
s01;2;120;1;1;1;1;23242
s01;2;120;1;0;0;0;26491
s01;2;120;1;1;1;1;29307
s01;2;120;1;0;0;0;33206
s01;2;120;1;1;1;1;35222
s01;2;120;1;0;0;0;37671
s01;2;120;1;1;1;1;39887
s01;2;120;1;1;0;0;43085
s01;2;120;1;1;1;1;45334
s01;2;120;1;0;0;0;48217
s01;2;120;1;1;1;1;50099
s01;2;120;1;0;1;0;53748
s01;2;120;1;1;1;1;55714
s01;2;120;1;0;0;0;57946
s01;2;120;1;1;1;1;60045
s01;2;120;1;0;0;0;63277
s01;2;120;1;1;1;1;65693
s01;2;120;1;1;0;1;69475
s01;2;120;1;1;1;1;72308
s01;2;120;1;0;0;0;74689
s01;2;120;1;1;1;1;76973
s01;2;120;1;1;0;0;79288
s01;2;120;1;1;1;1;82087
s01;2;120;1;1;1;0;85836
s01;2;120;1;1;1;1;88035
s01;2;120;1;0;1;1;90501
s01;2;120;1;1;1;1;92316
s01;2;120;1;0;0;0;96032
s01;2;120;1;1;1;1;98214
s01;2;120;1;1;0;0;100264
s01;2;120;1;1;1;1;103062
s01;2;120;1;1;0;0;105328
s01;2;120;1;1;1;1;106861
s01;2;120;1;1;1;0;110093
s01;2;120;1;1;1;1;112225
s01;2;120;1;0;0;0;114724
s01;2;120;1;1;1;1;117424
s02;1;20;0;1;1;1;0
s02;1;20;0;0;0;0;2045
s02;1;20;0;1;1;1;4098
s02;1;20;0;0;0;0;8043
s02;1;20;0;1;1;1;10135
s02;1;20;0;0;1;1;13762
s02;1;20;0;1;1;1;15386
s02;1;20;0;0;1;0;17679
s02;1;20;0;1;1;1;19385
s02;2;20;1;1;1;1;0
s02;2;20;1;0;1;1;2148
s02;2;20;1;1;1;1;3707
s02;2;20;1;1;0;0;5800
s02;2;20;1;1;1;1;7865
s02;2;20;1;1;0;1;11638
s02;2;20;1;1;1;1;14489
s02;2;20;1;0;0;0;18234
s02;2;20;1;1;1;1;19807
s02;3;120;0;1;1;1;0
s02;3;120;0;0;0;1;2432
s02;3;120;0;1;1;1;4548
s02;3;120;0;0;0;0;8213
s02;3;120;0;1;1;1;9962
s02;3;120;0;1;1;0;13828
s02;3;120;0;1;1;1;15444
s02;3;120;0;0;1;0;18960
s02;3;120;0;1;1;1;20558
s02;3;120;0;0;0;0;24541
s02;3;120;0;1;1;1;27505
s02;3;120;0;0;0;0;30372
s02;3;120;0;1;1;1;32788
s02;3;120;0;0;0;0;36319
s02;3;120;0;1;1;1;38218
s02;3;120;0;1;0;1;42201
s02;3;120;0;1;1;1;45066
s02;3;120;0;0;1;1;47815
s02;3;120;0;1;1;1;50097
s02;3;120;0;0;0;0;53879
s02;3;120;0;1;1;1;55612
s02;3;120;0;0;0;0;58710
s02;3;120;0;1;1;1;60976
s02;3;120;0;0;0;0;63992
s02;3;120;0;1;1;1;66840
s02;3;120;0;0;0;1;70606
s02;3;120;0;1;1;1;73471
s02;3;120;0;0;0;0;75754
s02;3;120;0;1;1;1;77704
s02;3;120;0;0;0;1;81418
s02;3;120;0;1;1;1;83151
s02;3;120;0;1;1;0;86650
s02;3;120;0;1;1;1;88150
s02;3;120;0;0;0;0;91981
s02;3;120;0;1;1;1;94114
s02;3;120;0;0;0;0;96280
s02;3;120;0;1;1;1;97863
s02;3;120;0;0;1;0;100628
s02;3;120;0;1;1;1;103245
s02;3;120;0;0;0;1;106976
s02;3;120;0;1;1;1;109558
s02;3;120;0;1;0;1;112257
s02;3;120;0;1;1;1;114773
s02;3;120;0;0;0;0;116888
s02;3;120;0;1;1;1;119154
s02;4;120;1;1;1;1;0
s02;4;120;1;0;1;0;2450
s02;4;120;1;1;1;1;5115
s02;4;120;1;0;0;0;8748
s02;4;120;1;1;1;1;11430
s02;4;120;1;0;0;0;15312
s02;4;120;1;1;1;1;17844
s02;4;120;1;0;0;0;21543
s02;4;120;1;1;1;1;23858
s02;4;120;1;0;1;1;27441
s02;4;120;1;1;1;1;29008
s02;4;120;1;0;0;0;32405
s02;4;120;1;1;1;1;35070
s02;4;120;1;1;0;1;38236
s02;4;120;1;1;1;1;40285
s02;4;120;1;1;0;0;43834
s02;4;120;1;1;1;1;45717
s02;4;120;1;1;1;0;48350
s02;4;120;1;1;1;1;50882
s02;4;120;1;0;0;0;54397
s02;4;120;1;1;1;1;56529
s02;4;120;1;0;0;0;60295
s02;4;120;1;1;1;1;63077
s02;4;120;1;1;1;0;65826
s02;4;120;1;1;1;1;68558
s02;4;120;1;0;0;0;72490
s02;4;120;1;1;1;1;74690
s02;4;120;1;0;0;0;77439
s02;4;120;1;1;1;1;79354
s02;4;120;1;0;0;1;82720
s02;4;120;1;1;1;1;84719
s02;4;120;1;0;1;0;87084
s02;4;120;1;1;1;1;89783
s02;4;120;1;0;0;0;91816
s02;4;120;1;1;1;1;94565
s02;4;120;1;0;0;1;97398
s02;4;120;1;1;1;1;99829
s02;4;120;1;0;0;0;101929
s02;4;120;1;1;1;1;104161
s02;4;120;1;0;0;1;106627
s02;4;120;1;1;1;1;108576
s02;4;120;1;0;0;0;112142
s02;4;120;1;1;1;1;113641
s02;4;120;1;1;1;0;117539
s02;4;120;1;1;1;1;119389
s03;1;120;0;1;1;1;0
s03;1;120;0;0;0;1;2998
s03;1;120;0;1;1;1;5444
s03;1;120;0;0;0;0;7868
s03;1;120;0;1;1;1;9609
s03;1;120;0;0;0;0;11632
s03;1;120;0;1;1;1;14091
s03;1;120;0;0;0;0;16903
s03;1;120;0;1;1;1;19632
s03;1;120;0;0;0;0;22714
s03;1;120;0;1;1;1;24549
s03;1;120;0;1;0;0;27773
s03;1;120;0;1;1;1;30361
s03;1;120;0;1;1;0;32702
s03;1;120;0;1;1;1;34867
s03;1;120;0;0;1;1;37243
s03;1;120;0;1;1;1;39808
s03;1;120;0;0;0;0;43208
s03;1;120;0;1;1;1;45455
s03;1;120;0;0;0;0;47501
s03;1;120;0;1;1;1;49042
s03;1;120;0;0;0;0;52760
s03;1;120;0;1;1;1;54760
s03;1;120;0;0;0;1;58301
s03;1;120;0;1;1;1;60254
s03;1;120;0;1;1;0;62525
s03;1;120;0;1;1;1;65054
s03;1;120;0;0;0;0;67889
s03;1;120;0;1;1;1;69901
s03;1;120;0;1;0;0;73277
s03;1;120;0;1;1;1;75289
s03;1;120;0;1;0;1;78265
s03;1;120;0;1;1;1;80195
s03;1;120;0;0;0;0;82888
s03;1;120;0;1;1;1;85347
s03;1;120;0;0;0;0;88194
s03;1;120;0;1;1;1;91005
s03;1;120;0;1;1;0;93994
s03;1;120;0;1;1;1;96511
s03;1;120;0;1;0;1;99382
s03;1;120;0;1;1;1;102112
s03;1;120;0;0;0;0;106052
s03;1;120;0;1;1;1;108676
s03;1;120;0;0;0;0;112264
s03;1;120;0;1;1;1;114241
s03;1;120;0;0;1;0;117735
s03;2;120;1;1;1;1;0
s03;2;120;1;0;0;0;3690
s03;2;120;1;1;1;1;6489
s03;2;120;1;0;0;0;10396
s03;2;120;1;1;1;1;12736
s03;2;120;1;1;0;1;16536
s03;2;120;1;1;1;1;18254
s03;2;120;1;0;1;1;20960
s03;2;120;1;1;1;1;22595
s03;2;120;1;0;0;0;25324
s03;2;120;1;1;1;1;27089
s03;2;120;1;0;0;1;31066
s03;2;120;1;1;1;1;33430
s03;2;120;1;0;1;0;35794
s03;2;120;1;1;1;1;38065
s03;2;120;1;0;0;0;41124
s03;2;120;1;1;1;1;42829
s03;2;120;1;0;0;0;45453
s03;2;120;1;1;1;1;47782
s03;2;120;1;0;0;0;50123
s03;2;120;1;1;1;1;52276
s03;2;120;1;1;0;1;54323
s03;2;120;1;1;1;1;56713
s03;2;120;1;0;0;0;58829
s03;2;120;1;1;1;1;60429
s03;2;120;1;0;0;0;62817
s03;2;120;1;1;1;1;64405
s03;2;120;1;0;0;1;67040
s03;2;120;1;1;1;1;68840
s03;2;120;1;0;1;0;71688
s03;2;120;1;1;1;1;73275
s03;2;120;1;1;1;0;75511
s03;2;120;1;1;1;1;77393
s03;2;120;1;1;0;0;81217
s03;2;120;1;1;1;1;83440
s03;2;120;1;0;0;1;87087
s03;2;120;1;1;1;1;89346
s03;2;120;1;0;0;0;92204
s03;2;120;1;1;1;1;94016
s03;2;120;1;0;0;0;97875
s03;2;120;1;1;1;1;100251
s03;2;120;1;0;0;0;104109
s03;2;120;1;1;1;1;106016
s03;2;120;1;0;1;1;109604
s03;2;120;1;1;1;1;111580
s03;2;120;1;0;1;1;113991
s03;2;120;1;1;1;1;116522
s03;2;120;1;0;0;0;119697
s04;1;120;0;1;1;1;0
s04;1;120;0;0;0;0;2606
s04;1;120;0;1;1;1;4265
s04;1;120;0;0;0;1;7053
s04;1;120;0;1;1;1;9335
s04;1;120;0;1;1;0;12335
s04;1;120;0;1;1;1;14359
s04;1;120;0;0;0;1;17571
s04;1;120;0;1;1;1;20299
s04;1;120;0;0;0;0;22359
s04;1;120;0;1;1;1;24005
s04;1;120;0;0;0;0;26264
s04;1;120;0;1;1;1;28252
s04;1;120;0;1;0;1;32229
s04;1;120;0;1;1;1;34793
s04;1;120;0;0;0;0;38252
s04;1;120;0;1;1;1;40311
s04;1;120;0;0;0;0;43029
s04;1;120;0;1;1;1;45829
s04;1;120;0;0;1;0;49428
s04;1;120;0;1;1;1;52039
s04;1;120;0;0;0;0;54734
s04;1;120;0;1;1;1;56699
s04;1;120;0;0;0;0;58911
s04;1;120;0;1;1;1;61404
s04;1;120;0;1;1;0;65098
s04;1;120;0;1;1;1;67639
s04;1;120;0;1;0;0;69769
s04;1;120;0;1;1;1;72038
s04;1;120;0;0;1;1;74250
s04;1;120;0;1;1;1;76286
s04;1;120;0;0;0;0;78803
s04;1;120;0;1;1;1;81392
s04;1;120;0;0;0;0;83497
s04;1;120;0;1;1;1;85332
s04;1;120;0;1;0;0;89015
s04;1;120;0;1;1;1;91827
s04;1;120;0;1;1;0;93980
s04;1;120;0;1;1;1;96085
s04;1;120;0;0;0;0;98097
s04;1;120;0;1;1;1;100662
s04;1;120;0;1;1;0;103261
s04;1;120;0;1;1;1;105144
s04;1;120;0;0;0;0;108837
s04;1;120;0;1;1;1;110744
s04;1;120;0;0;0;0;113592
s04;1;120;0;1;1;1;115296
s04;1;120;0;0;1;0;117779
s04;2;120;1;1;1;1;0
s04;2;120;1;0;0;0;2938
s04;2;120;1;1;1;1;5620
s04;2;120;1;1;1;0;8714
s04;2;120;1;1;1;1;10749
s04;2;120;1;1;0;0;13055
s04;2;120;1;1;1;1;14690
s04;2;120;1;1;0;1;17067
s04;2;120;1;1;1;1;19714
s04;2;120;1;0;0;0;23066
s04;2;120;1;1;1;1;25607
s04;2;120;1;0;0;0;28420
s04;2;120;1;1;1;1;31043
s04;2;120;1;0;0;0;34337
s04;2;120;1;1;1;1;37254
s04;2;120;1;0;1;0;40960
s04;2;120;1;1;1;1;42572
s04;2;120;1;0;1;1;45666
s04;2;120;1;1;1;1;48419
s04;2;120;1;1;0;1;51548
s04;2;120;1;1;1;1;53948
s04;2;120;1;0;0;0;57359
s04;2;120;1;1;1;1;60042
s04;2;120;1;0;0;1;62347
s04;2;120;1;1;1;1;64289
s04;2;120;1;0;0;0;68124
s04;2;120;1;1;1;1;70312
s04;2;120;1;0;0;0;72830
s04;2;120;1;1;1;1;75064
s04;2;120;1;0;0;0;77653
s04;2;120;1;1;1;1;80276
s04;2;120;1;0;1;0;83476
s04;2;120;1;1;1;1;85558
s04;2;120;1;1;0;0;89253
s04;2;120;1;1;1;1;91253
s04;2;120;1;0;0;0;94240
s04;2;120;1;1;1;1;96240
s04;2;120;1;0;0;0;98290
s04;2;120;1;1;1;1;101052
s04;2;120;1;1;0;0;103923
s04;2;120;1;1;1;1;106346
s04;2;120;1;0;0;0;109369
s04;2;120;1;1;1;1;112040
s04;2;120;1;1;1;0;115098
s04;2;120;1;1;1;1;117157
s05;1;120;0;1;1;1;0
s05;1;120;0;0;0;0;2611
s05;1;120;0;1;1;1;5377
s05;1;120;0;1;0;0;8558
s05;1;120;0;1;1;1;10941
s05;1;120;0;1;1;0;14123
s05;1;120;0;1;1;1;16522
s05;1;120;0;1;1;0;20321
s05;1;120;0;1;1;1;22387
s05;1;120;0;0;0;0;25502
s05;1;120;0;1;1;1;27252
s05;1;120;0;0;0;0;29434
s05;1;120;0;1;1;1;31384
s05;1;120;0;0;0;0;34699
s05;1;120;0;1;1;1;36198
s05;1;120;0;0;1;0;38331
s05;1;120;0;1;1;1;40080
s05;1;120;0;1;0;0;42180
s05;1;120;0;1;1;1;44328
s05;1;120;0;0;0;0;48244
s05;1;120;0;1;1;1;49809
s05;1;120;0;0;0;0;52242
s05;1;120;0;1;1;1;54258
s05;1;120;0;1;0;0;56374
s05;1;120;0;1;1;1;59023
s05;1;120;0;1;0;1;61855
s05;1;120;0;1;1;1;63821
s05;1;120;0;1;0;1;66770
s05;1;120;0;1;1;1;68852
s05;1;120;0;0;0;0;71885
s05;1;120;0;1;1;1;74117
s05;1;120;0;0;0;0;76433
s05;1;120;0;1;1;1;78315
s05;1;120;0;0;0;1;80599
s05;1;120;0;1;1;1;82848
s05;1;120;0;0;1;1;86680
s05;1;120;0;1;1;1;88195
s05;1;120;0;1;0;0;90361
s05;1;120;0;1;1;1;92028
s05;1;120;0;0;0;0;94177
s05;1;120;0;1;1;1;96641
s05;1;120;0;0;0;0;98891
s05;1;120;0;1;1;1;101091
s05;1;120;0;0;0;0;104723
s05;1;120;0;1;1;1;106938
s05;1;120;0;0;0;0;109504
s05;1;120;0;1;1;1;112220
s05;1;120;0;1;1;0;114518
s05;1;120;0;1;1;1;117468
s05;2;120;1;1;1;1;0
s05;2;120;1;0;1;1;3584
s05;2;120;1;1;1;1;5133
s05;2;120;1;0;0;0;7232
s05;2;120;1;1;1;1;9582
s05;2;120;1;0;0;0;12297
s05;2;120;1;1;1;1;14396
s05;2;120;1;0;0;1;16413
s05;2;120;1;1;1;1;19178
s05;2;120;1;0;0;1;22960
s05;2;120;1;1;1;1;24909
s05;2;120;1;0;0;0;27475
s05;2;120;1;1;1;1;29907
s05;2;120;1;0;0;0;32856
s05;2;120;1;1;1;1;34539
s05;2;120;1;0;1;1;38038
s05;2;120;1;1;1;1;41019
s05;2;120;1;0;0;0;43235
s05;2;120;1;1;1;1;44935
s05;2;120;1;0;0;0;48234
s05;2;120;1;1;1;1;50000
s05;2;120;1;1;0;0;53265
s05;2;120;1;1;1;1;55797
s05;2;120;1;0;0;0;58130
s05;2;120;1;1;1;1;59880
s05;2;120;1;1;1;0;63411
s05;2;120;1;1;1;1;65294
s05;2;120;1;0;0;1;68675
s05;2;120;1;1;1;1;71674
s05;2;120;1;0;0;0;74690
s05;2;120;1;1;1;1;76223
s05;2;120;1;1;0;1;78772
s05;2;120;1;1;1;1;80372
s05;2;120;1;0;0;0;83121
s05;2;120;1;1;1;1;85170
s05;2;120;1;0;0;0;87286
s05;2;120;1;1;1;1;89252
s05;2;120;1;1;0;0;91383
s05;2;120;1;1;1;1;92933
s05;2;120;1;0;1;1;96348
s05;2;120;1;1;1;1;98964
s05;2;120;1;1;0;0;101697
s05;2;120;1;1;1;1;103463
s05;2;120;1;1;0;1;106445
s05;2;120;1;1;1;1;108661
s05;2;120;1;0;0;0;112076
s05;2;120;1;1;1;1;114108
s05;2;120;1;0;0;0;116408
s05;2;120;1;1;1;1;118007
s06;1;120;1;1;1;1;0
s06;1;120;1;0;0;0;2704
s06;1;120;1;1;1;1;5002
s06;1;120;1;1;0;1;8768
s06;1;120;1;1;1;1;10850
s06;1;120;1;0;0;0;13233
s06;1;120;1;1;1;1;15315
s06;1;120;1;0;0;0;17547
s06;1;120;1;1;1;1;20247
s06;1;120;1;0;1;0;22696
s06;1;120;1;1;1;1;25028
s06;1;120;1;0;0;0;27877
s06;1;120;1;1;1;1;30276
s06;1;120;1;1;0;0;33942
s06;1;120;1;1;1;1;36640
s06;1;120;1;1;0;1;40439
s06;1;120;1;1;1;1;42555
s06;1;120;1;0;1;1;46220
s06;1;120;1;1;1;1;48353
s06;1;120;1;0;0;0;51135
s06;1;120;1;1;1;1;53018
s06;1;120;1;0;1;0;56633
s06;1;120;1;1;1;1;58849
s06;1;120;1;0;0;0;62014
s06;1;120;1;1;1;1;64414
s06;1;120;1;0;0;0;67812
s06;1;120;1;1;1;1;70578
s06;1;120;1;0;1;0;72744
s06;1;120;1;1;1;1;74509
s06;1;120;1;0;1;1;76508
s06;1;120;1;1;1;1;78108
s06;1;120;1;0;0;0;81340
s06;1;120;1;1;1;1;83523
s06;1;120;1;0;1;1;85822
s06;1;120;1;1;1;1;87504
s06;1;120;1;0;1;1;90336
s06;1;120;1;1;1;1;92953
s06;1;120;1;0;0;0;96035
s06;1;120;1;1;1;1;98400
s06;1;120;1;0;0;1;101016
s06;1;120;1;1;1;1;103999
s06;1;120;1;0;0;0;106748
s06;1;120;1;1;1;1;109663
s06;1;120;1;0;0;0;113228
s06;1;120;1;1;1;1;115927
s06;1;120;1;0;0;0;119809
s06;2;120;0;1;1;1;0
s06;2;120;0;0;1;0;2741
s06;2;120;0;1;1;1;4340
s06;2;120;0;0;0;0;7089
s06;2;120;0;1;1;1;9471
s06;2;120;0;1;0;1;12887
s06;2;120;0;1;1;1;14620
s06;2;120;0;0;0;0;18001
s06;2;120;0;1;1;1;20750
s06;2;120;0;0;0;0;23367
s06;2;120;0;1;1;1;26149
s06;2;120;0;0;0;0;28797
s06;2;120;0;1;1;1;31296
s06;2;120;0;1;0;1;33313
s06;2;120;0;1;1;1;35445
s06;2;120;0;0;0;1;38661
s06;2;120;0;1;1;1;40593
s06;2;120;0;1;0;0;42642
s06;2;120;0;1;1;1;45441
s06;2;120;0;0;0;0;48790
s06;2;120;0;1;1;1;51139
s06;2;120;0;0;0;1;54605
s06;2;120;0;1;1;1;56654
s06;2;120;0;0;0;0;59719
s06;2;120;0;1;1;1;62369
s06;2;120;0;0;1;1;66100
s06;2;120;0;1;1;1;67700
s06;2;120;0;0;0;0;70449
s06;2;120;0;1;1;1;72448
s06;2;120;0;0;0;0;74647
s06;2;120;0;1;1;1;76530
s06;2;120;0;1;1;0;78696
s06;2;120;0;1;1;1;81461
s06;2;120;0;0;0;0;85393
s06;2;120;0;1;1;1;87492
s06;2;120;0;0;0;1;90007
s06;2;120;0;1;1;1;92940
s06;2;120;0;0;1;1;95656
s06;2;120;0;1;1;1;98405
s06;2;120;0;0;1;0;102136
s06;2;120;0;1;1;1;105052
s06;2;120;0;0;0;0;108467
s06;2;120;0;1;1;1;111033
s06;2;120;0;0;0;0;113449
s06;2;120;0;1;1;1;115298
s06;2;120;0;0;1;1;118913
s07;1;120;0;1;1;1;0
s07;1;120;0;0;0;0;3329
s07;1;120;0;1;1;1;5511
s07;1;120;0;0;0;0;8127
s07;1;120;0;1;1;1;10910
s07;1;120;0;0;0;0;14058
s07;1;120;0;1;1;1;15841
s07;1;120;0;0;0;0;19323
s07;1;120;0;1;1;1;20856
s07;1;120;0;0;1;1;24688
s07;1;120;0;1;1;1;26420
s07;1;120;0;1;1;0;28553
s07;1;120;0;1;1;1;30718
s07;1;120;0;0;1;0;34300
s07;1;120;0;1;1;1;36450
s07;1;120;0;1;0;0;38899
s07;1;120;0;1;1;1;41764
s07;1;120;0;0;0;1;44813
s07;1;120;0;1;1;1;47312
s07;1;120;0;1;1;0;50162
s07;1;120;0;1;1;1;52411
s07;1;120;0;0;0;0;56009
s07;1;120;0;1;1;1;58108
s07;1;120;0;0;0;1;61491
s07;1;120;0;1;1;1;63589
s07;1;120;0;0;0;0;67105
s07;1;120;0;1;1;1;69538
s07;1;120;0;0;0;0;72669
s07;1;120;0;1;1;1;75570
s07;1;120;0;0;0;0;79183
s07;1;120;0;1;1;1;81599
s07;1;120;0;1;1;0;84381
s07;1;120;0;1;1;1;86531
s07;1;120;0;0;0;0;89030
s07;1;120;0;1;1;1;91312
s07;1;120;0;0;0;0;93612
s07;1;120;0;1;1;1;95361
s07;1;120;0;1;0;0;98700
s07;1;120;0;1;1;1;100992
s07;1;120;0;0;1;1;104557
s07;1;120;0;1;1;1;107000
s07;1;120;0;0;0;0;109055
s07;1;120;0;1;1;1;111655
s07;1;120;0;0;0;1;115487
s07;1;120;0;1;1;1;117286
s07;2;120;1;1;1;1;0
s07;2;120;1;0;1;0;3656
s07;2;120;1;1;1;1;6410
s07;2;120;1;0;0;0;10019
s07;2;120;1;1;1;1;12036
s07;2;120;1;0;0;1;14768
s07;2;120;1;1;1;1;17001
s07;2;120;1;1;1;0;19766
s07;2;120;1;1;1;1;21490
s07;2;120;1;0;0;0;24014
s07;2;120;1;1;1;1;26131
s07;2;120;1;0;0;0;29213
s07;2;120;1;1;1;1;32099
s07;2;120;1;1;0;1;35011
s07;2;120;1;1;1;1;37426
s07;2;120;1;0;0;0;40908
s07;2;120;1;1;1;1;43190
s07;2;120;1;0;0;0;45707
s07;2;120;1;1;1;1;48705
s07;2;120;1;0;0;1;51803
s07;2;120;1;1;1;1;54653
s07;2;120;1;0;1;1;56919
s07;2;120;1;1;1;1;58635
s07;2;120;1;0;1;0;60734
s07;2;120;1;1;1;1;63550
s07;2;120;1;1;1;0;65615
s07;2;120;1;1;1;1;67281
s07;2;120;1;0;0;0;69647
s07;2;120;1;1;1;1;72397
s07;2;120;1;0;0;0;76061
s07;2;120;1;1;1;1;77827
s07;2;120;1;0;0;0;79893
s07;2;120;1;1;1;1;81543
s07;2;120;1;0;0;0;85508
s07;2;120;1;1;1;1;87124
s07;2;120;1;1;1;0;89989
s07;2;120;1;1;1;1;92372
s07;2;120;1;0;0;0;94838
s07;2;120;1;1;1;1;97469
s07;2;120;1;0;0;0;100286
s07;2;120;1;1;1;1;102018
s07;2;120;1;1;1;0;104700
s07;2;120;1;1;1;1;107583
s07;2;120;1;0;0;0;110115
s07;2;120;1;1;1;1;112514
s07;2;120;1;0;1;0;114513
s07;2;120;1;1;1;1;116429
s07;2;120;1;0;1;0;119594
s08;1;120;1;1;1;1;0
s08;1;120;1;0;1;0;3616
s08;1;120;1;1;1;1;5532
s08;1;120;1;0;0;0;8181
s08;1;120;1;1;1;1;10580
s08;1;120;1;1;0;1;13196
s08;1;120;1;1;1;1;15462
s08;1;120;1;1;0;1;19210
s08;1;120;1;1;1;1;21526
s08;1;120;1;0;0;0;23808
s08;1;120;1;1;1;1;26140
s08;1;120;1;0;0;0;30056
s08;1;120;1;1;1;1;32372
s08;1;120;1;0;1;0;35654
s08;1;120;1;1;1;1;37503
s08;1;120;1;0;0;0;40869
s08;1;120;1;1;1;1;43384
s08;1;120;1;0;1;1;46066
s08;1;120;1;1;1;1;48583
s08;1;120;1;0;0;0;52081
s08;1;120;1;1;1;1;54296
s08;1;120;1;1;0;1;57662
s08;1;120;1;1;1;1;60228
s08;1;120;1;0;0;0;62860
s08;1;120;1;1;1;1;64960
s08;1;120;1;0;0;1;67825
s08;1;120;1;1;1;1;69891
s08;1;120;1;0;1;0;72457
s08;1;120;1;1;1;1;74822
s08;1;120;1;0;0;0;77205
s08;1;120;1;1;1;1;79587
s08;1;120;1;0;0;0;81936
s08;1;120;1;1;1;1;84568
s08;1;120;1;0;0;0;87201
s08;1;120;1;1;1;1;88751
s08;1;120;1;0;0;0;91566
s08;1;120;1;1;1;1;93398
s08;1;120;1;0;0;0;95847
s08;1;120;1;1;1;1;97497
s08;1;120;1;1;0;1;101463
s08;1;120;1;1;1;1;103911
s08;1;120;1;0;1;1;107360
s08;1;120;1;1;1;1;109892
s08;1;120;1;0;1;0;113024
s08;1;120;1;1;1;1;115874
s08;1;120;1;0;0;0;118389
s08;2;120;0;1;1;1;0
s08;2;120;0;1;0;0;3642
s08;2;120;0;1;1;1;6424
s08;2;120;0;1;1;0;8890
s08;2;120;0;1;1;1;11705
s08;2;120;0;0;0;0;15470
s08;2;120;0;1;1;1;18219
s08;2;120;0;1;0;1;21218
s08;2;120;0;1;1;1;22801
s08;2;120;0;0;0;1;25949
s08;2;120;0;1;1;1;28932
s08;2;120;0;0;0;0;32797
s08;2;120;0;1;1;1;35796
s08;2;120;0;0;0;0;38411
s08;2;120;0;1;1;1;40144
s08;2;120;0;0;0;0;42694
s08;2;120;0;1;1;1;44643
s08;2;120;0;0;0;0;47942
s08;2;120;0;1;1;1;50441
s08;2;120;0;1;1;0;53756
s08;2;120;0;1;1;1;56221
s08;2;120;0;0;0;0;58387
s08;2;120;0;1;1;1;61186
s08;2;120;0;1;1;0;64635
s08;2;120;0;1;1;1;67384
s08;2;120;0;0;0;0;70183
s08;2;120;0;1;1;1;72032
s08;2;120;0;0;1;0;75964
s08;2;120;0;1;1;1;77880
s08;2;120;0;0;1;0;80295
s08;2;120;0;1;1;1;82262
s08;2;120;0;0;0;0;84594
s08;2;120;0;1;1;1;86110
s08;2;120;0;0;0;0;89392
s08;2;120;0;1;1;1;92008
s08;2;120;0;0;0;0;95190
s08;2;120;0;1;1;1;98056
s08;2;120;0;0;1;0;101870
s08;2;120;0;1;1;1;104603
s08;2;120;0;0;1;1;107935
s08;2;120;0;1;1;1;110351
s08;2;120;0;1;0;0;114249
s08;2;120;0;1;1;1;116415
s09;1;120;0;1;1;1;0
s09;1;120;0;0;0;0;2310
s09;1;120;0;1;1;1;5209
s09;1;120;0;0;0;0;7692
s09;1;120;0;1;1;1;10341
s09;1;120;0;1;0;0;13823
s09;1;120;0;1;1;1;16122
s09;1;120;0;1;1;0;19004
s09;1;120;0;1;1;1;20920
s09;1;120;0;0;1;0;23869
s09;1;120;0;1;1;1;26552
s09;1;120;0;0;0;0;29816
s09;1;120;0;1;1;1;32499
s09;1;120;0;0;0;0;35198
s09;1;120;0;1;1;1;37064
s09;1;120;0;1;0;1;40680
s09;1;120;0;1;1;1;42629
s09;1;120;0;0;0;0;45211
s09;1;120;0;1;1;1;47860
