ID;Block;Duration;Aligned;Target;Event;Time
s08;2;120;0;0;0;115182
s08;2;120;0;2;1;117098
s08;2;120;0;0;1;117132
s09;1;120;0;0;0;2761
s09;1;120;0;2;0;2993
s09;1;120;0;2;1;5876
s09;1;120;0;0;1;5942
s09;1;120;0;0;0;8175
s09;1;120;0;0;1;10808
s09;1;120;0;0;0;12523
s09;1;120;0;0;1;12906
s09;1;120;0;1;0;14322
s09;1;120;0;1;1;14506
s09;1;120;0;1;0;15223
s09;1;120;0;0;0;16072
s09;1;120;0;1;1;16089
s09;1;120;0;2;0;16105
s09;1;120;0;1;0;16255
s09;1;120;0;1;1;17255
s09;1;120;0;2;1;17288
s09;1;120;0;0;1;17305
s09;1;120;0;0;0;19587
s09;1;120;0;0;1;21686
s09;1;120;0;1;0;21804
s09;1;120;0;1;1;22736
s09;1;120;0;1;0;24535
s09;1;120;0;0;0;24552
s09;1;120;0;1;1;27052
s09;1;120;0;0;1;27085
s09;1;120;0;1;0;29167
s09;1;120;0;2;0;30017
s09;1;120;0;2;1;30333
s09;1;120;0;1;1;30366
s09;1;120;0;2;0;30550
s09;1;120;0;0;0;30566
s09;1;120;0;1;0;30583
s09;1;120;0;2;1;32883
s09;1;120;0;1;1;32899
s09;1;120;0;0;1;32916
s09;1;120;0;2;0;35631
s09;1;120;0;1;0;35715
s09;1;120;0;0;0;35814
s09;1;120;0;0;1;37497
s09;1;120;0;2;1;37514
s09;1;120;0;1;1;37530
s09;1;120;0;1;0;41162
s09;1;120;0;2;0;41213
s09;1;120;0;1;1;41263
s09;1;120;0;2;1;43179
s09;1;120;0;1;0;43412
s09;1;120;0;1;1;44911
s09;1;120;0;2;0;45694
s09;1;120;0;0;0;45711
s09;1;120;0;1;0;45744
s09;1;120;0;2;1;48309
s09;1;120;0;1;1;48326
s09;1;120;0;0;1;48343
s09;1;120;0;0;0;50759
s09;1;120;0;1;0;50926
s09;1;120;0;1;1;51592
s09;1;120;0;0;1;51608
s09;1;120;0;1;0;52142
s09;1;120;0;1;1;54124
s09;1;120;0;1;0;56606
s09;1;120;0;2;0;57040
s09;1;120;0;0;0;57057
s09;1;120;0;2;1;57390
s09;1;120;0;0;1;57406
s09;1;120;0;1;1;57423
s09;1;120;0;1;0;57923
s09;1;120;0;2;0;57939
s09;1;120;0;0;0;57956
s09;1;120;0;1;1;60455
s09;1;120;0;2;1;60472
s09;1;120;0;0;1;60488
s09;1;120;0;1;0;62238
s09;1;120;0;2;0;62371
s09;1;120;0;0;0;62388
s09;1;120;0;1;1;64987
s09;1;120;0;2;1;65020
s09;1;120;0;0;1;65037
s09;1;120;0;1;0;67053
s09;1;120;0;0;0;69401
s09;1;120;0;0;1;69951
s09;1;120;0;1;1;70068
s09;1;120;0;1;0;72301
s09;1;120;0;2;0;73134
s09;1;120;0;0;0;73150
s09;1;120;0;2;1;75566
s09;1;120;0;0;1;75583
s09;1;120;0;1;1;75716
s09;1;120;0;1;0;77932
s09;1;120;0;1;1;78632
s09;1;120;0;2;0;80131
s09;1;120;0;1;0;80164
s09;1;120;0;2;1;82413
s09;1;120;0;1;1;82431
s09;1;120;0;0;0;85046
s09;1;120;0;2;0;85062
s09;1;120;0;1;0;85079
s09;1;120;0;2;1;87728
s09;1;120;0;1;1;87745
s09;1;120;0;0;1;87762
s09;1;120;0;1;0;89994
s09;1;120;0;0;0;90011
s09;1;120;0;2;0;90060
s09;1;120;0;1;1;91844
s09;1;120;0;0;1;91860
s09;1;120;0;2;1;91877
s09;1;120;0;0;0;95176
s09;1;120;0;1;0;97741
s09;1;120;0;0;1;97774
s09;1;120;0;1;1;98841
s09;1;120;0;0;0;100340
s09;1;120;0;1;0;100356
s09;1;120;0;0;1;102905
s09;1;120;0;1;1;102923
s09;1;120;0;2;0;106121
s09;1;120;0;0;0;106138
s09;1;120;0;1;0;106154
s09;1;120;0;2;1;106404
s09;1;120;0;0;1;106454
s09;1;120;0;1;1;106821
s09;1;120;0;1;0;107154
s09;1;120;0;1;1;108953
s09;1;120;0;0;0;111185
s09;1;120;0;1;0;111202
s09;1;120;0;2;0;111219
s09;1;120;0;1;1;112602
s09;1;120;0;2;1;112636
s09;1;120;0;0;1;112652
s09;1;120;0;1;0;116200
s09;1;120;0;2;0;116301
s09;1;120;0;0;0;116351
s09;1;120;0;1;1;118000
s09;1;120;0;2;1;118017
s09;1;120;0;0;1;118033
s09;1;120;0;1;0;119833
s09;1;120;0;1;1;120000
s09;2;120;1;1;0;3893
s09;2;120;1;1;1;3977
s09;2;120;1;0;0;3993
s09;2;120;1;0;1;6476
s09;2;120;1;1;0;9341
s09;2;120;1;0;0;9507
s09;2;120;1;2;0;9541
s09;2;120;1;1;1;11441
s09;2;120;1;2;1;11457
s09;2;120;1;0;1;11474
s09;2;120;1;0;0;13673
s09;2;120;1;0;1;15755
s09;2;120;1;2;0;19604
s09;2;120;1;1;0;19654
s09;2;120;1;0;0;19687
s09;2;120;1;1;1;22520
s09;2;120;1;0;1;22570
s09;2;120;1;2;1;22586
s09;2;120;1;1;0;25801
s09;2;120;1;0;0;25818
s09;2;120;1;2;0;25834
s09;2;120;1;1;1;27601
s09;2;120;1;2;1;27617
s09;2;120;1;0;1;27634
s09;2;120;1;0;0;31066
s09;2;120;1;1;0;31166
s09;2;120;1;1;1;32766
s09;2;120;1;0;1;32799
s09;2;120;1;1;0;35747
s09;2;120;1;0;0;35881
s09;2;120;1;1;1;37647
s09;2;120;1;0;1;37663
s09;2;120;1;1;0;40412
s09;2;120;1;2;0;40462
s09;2;120;1;0;0;40495
s09;2;120;1;1;1;42212
s09;2;120;1;2;1;42245
s09;2;120;1;0;1;42262
s09;2;120;1;1;0;44978
s09;2;120;1;2;0;45077
s09;2;120;1;0;0;45094
s09;2;120;1;0;1;45211
s09;2;120;1;2;1;46977
s09;2;120;1;1;1;46993
s09;2;120;1;2;0;50776
s09;2;120;1;0;0;50792
s09;2;120;1;1;0;50825
s09;2;120;1;2;1;52525
s09;2;120;1;0;1;52541
s09;2;120;1;1;1;52558
s09;2;120;1;2;0;55257
s09;2;120;1;1;0;55323
s09;2;120;1;1;1;55857
s09;2;120;1;0;0;55990
s09;2;120;1;2;1;57356
s09;2;120;1;0;1;57390
s09;2;120;1;1;0;57690
s09;2;120;1;1;1;57922
s09;2;120;1;2;0;61022
s09;2;120;1;0;0;61038
s09;2;120;1;1;0;61055
s09;2;120;1;2;1;62771
s09;2;120;1;1;1;62787
s09;2;120;1;0;1;62804
s09;2;120;1;2;0;66202
s09;2;120;1;0;0;66303
s09;2;120;1;1;0;66320
s09;2;120;1;2;1;68252
s09;2;120;1;1;1;68269
s09;2;120;1;0;1;68285
s09;2;120;1;2;0;71134
s09;2;120;1;2;1;74050
s09;2;120;1;2;0;76965
s09;2;120;1;2;1;78848
s09;2;120;1;1;0;82097
s09;2;120;1;2;0;82130
s09;2;120;1;0;0;82147
s09;2;120;1;2;1;84429
s09;2;120;1;1;1;84446
s09;2;120;1;0;1;84462
s09;2;120;1;1;0;88077
s09;2;120;1;2;0;88094
s09;2;120;1;0;0;88111
s09;2;120;1;2;1;90111
s09;2;120;1;1;1;90127
s09;2;120;1;0;1;90144
s09;2;120;1;2;0;93526
s09;2;120;1;0;0;93559
s09;2;120;1;1;0;93592
s09;2;120;1;1;1;95042
s09;2;120;1;2;1;95059
s09;2;120;1;0;1;95075
s09;2;120;1;0;0;98374
s09;2;120;1;2;0;98457
s09;2;120;1;1;0;98507
s09;2;120;1;2;1;100923
s09;2;120;1;1;1;100940
s09;2;120;1;0;1;100956
s09;2;120;1;2;0;104505
s09;2;120;1;1;0;104522
s09;2;120;1;2;1;106155
s09;2;120;1;1;1;106171
s09;2;120;1;0;0;108803
s09;2;120;1;1;0;108820
s09;2;120;1;1;1;111169
s09;2;120;1;0;1;111202
s09;2;120;1;2;0;111602
s09;2;120;1;2;1;111802
s09;2;120;1;2;0;113951
s09;2;120;1;1;0;113968
s09;2;120;1;0;0;113985
s09;2;120;1;1;1;116500
s09;2;120;1;2;1;116517
s09;2;120;1;0;1;116533
s09;2;120;1;2;0;118782
s09;2;120;1;2;1;120000
s10;1;120;0;1;0;3853
s10;1;120;0;1;1;6052
s10;1;120;0;2;0;8818
s10;1;120;0;1;0;8867
s10;1;120;0;2;1;10500
s10;1;120;0;1;1;10517
s10;1;120;0;1;0;14448
s10;1;120;0;2;0;14466
s10;1;120;0;0;0;14483
s10;1;120;0;2;1;15882
s10;1;120;0;0;1;15899
s10;1;120;0;1;1;15915
s10;1;120;0;2;0;19697
s10;1;120;0;1;0;21663
s10;1;120;0;0;0;21763
s10;1;120;0;2;1;21779
s10;1;120;0;0;1;22263
s10;1;120;0;1;1;22329
s10;1;120;0;1;0;25845
s10;1;120;0;2;0;25895
s10;1;120;0;0;0;25928
s10;1;120;0;0;1;27011
s10;1;120;0;1;1;27044
s10;1;120;0;2;1;27061
s10;1;120;0;1;0;29943
s10;1;120;0;0;0;29977
s10;1;120;0;1;1;31409
s10;1;120;0;0;1;31426
s10;1;120;0;1;0;33725
s10;1;120;0;0;0;33791
s10;1;120;0;2;0;33809
s10;1;120;0;2;1;34475
s10;1;120;0;1;1;34508
s10;1;120;0;0;1;34574
s10;1;120;0;1;0;35724
s10;1;120;0;2;0;35757
s10;1;120;0;0;0;35775
s10;1;120;0;2;1;36857
s10;1;120;0;1;1;36891
s10;1;120;0;0;1;36907
s10;1;120;0;2;0;40972
s10;1;120;0;1;0;40988
s10;1;120;0;0;0;41022
s10;1;120;0;2;1;43105
s10;1;120;0;0;1;43121
s10;1;120;0;1;1;43138
s10;1;120;0;1;0;45920
s10;1;120;0;1;1;47387
s10;1;120;0;0;0;50719
s10;1;120;0;1;0;50885
s10;1;120;0;0;1;53484
s10;1;120;0;1;1;53501
s10;1;120;0;2;0;56366
s10;1;120;0;1;0;56466
s10;1;120;0;2;1;56633
s10;1;120;0;2;0;56800
s10;1;120;0;2;1;58249
s10;1;120;0;1;1;58349
s10;1;120;0;1;0;62164
s10;1;120;0;2;0;62264
s10;1;120;0;0;0;62297
s10;1;120;0;0;1;63946
s10;1;120;0;2;1;63963
s10;1;120;0;1;1;63981
s10;1;120;0;1;0;67662
s10;1;120;0;1;1;69262
s10;1;120;0;1;0;73260
s10;1;120;0;2;0;73277
s10;1;120;0;0;0;73510
s10;1;120;0;0;1;75693
s10;1;120;0;1;1;75709
s10;1;120;0;2;1;75742
s10;1;120;0;1;0;79291
s10;1;120;0;2;0;79341
s10;1;120;0;0;0;79374
s10;1;120;0;2;1;80807
s10;1;120;0;0;1;80823
s10;1;120;0;1;1;81057
s10;1;120;0;1;0;81240
s10;1;120;0;0;0;81607
s10;1;120;0;0;1;81807
s10;1;120;0;1;1;81823
s10;1;120;0;1;0;86005
s10;1;120;0;2;0;86022
s10;1;120;0;0;0;86105
s10;1;120;0;1;1;87721
s10;1;120;0;2;1;87737
s10;1;120;0;0;1;87754
s10;1;120;0;1;0;90604
s10;1;120;0;1;1;92236
s10;1;120;0;1;0;95834
s10;1;120;0;0;0;95918
s10;1;120;0;2;0;95951
s10;1;120;0;0;1;97151
s10;1;120;0;1;1;97167
s10;1;120;0;2;1;97184
s10;1;120;0;2;0;100782
s10;1;120;0;2;1;102915
s10;1;120;0;1;0;105931
s10;1;120;0;2;0;105947
s10;1;120;0;0;0;105981
s10;1;120;0;0;1;107696
s10;1;120;0;1;1;107713
s10;1;120;0;2;1;107731
s10;1;120;0;1;0;111845
s10;1;120;0;2;0;111912
s10;1;120;0;0;0;111945
s10;1;120;0;0;1;114011
s10;1;120;0;1;1;114061
s10;1;120;0;2;1;114077
s10;1;120;0;1;0;117143
s10;1;120;0;0;0;117276
s10;1;120;0;1;1;118843
s10;1;120;0;0;1;118859
s10;2;120;1;1;0;4651
s10;2;120;1;0;0;4734
s10;2;120;1;1;1;5834
s10;2;120;1;0;1;5867
s10;2;120;1;0;0;8066
s10;2;120;1;1;0;8183
s10;2;120;1;0;1;10749
s10;2;120;1;1;1;10782
s10;2;120;1;1;0;13881
s10;2;120;1;1;1;15780
s10;2;120;1;0;0;18996
s10;2;120;1;0;1;20312
s10;2;120;1;0;0;23860
s10;2;120;1;0;1;26193
s10;2;120;1;1;0;29625
s10;2;120;1;0;0;29658
s10;2;120;1;1;1;31941
s10;2;120;1;0;1;31957
s10;2;120;1;0;0;34123
s10;2;120;1;1;0;34206
s10;2;120;1;1;1;36572
s10;2;120;1;0;1;36606
s10;2;120;1;1;0;39671
s10;2;120;1;0;0;39737
s10;2;120;1;1;1;41771
s10;2;120;1;0;1;41820
s10;2;120;1;0;0;50601
s10;2;120;1;1;0;50867
s10;2;120;1;1;1;51117
s10;2;120;1;0;1;51533
s10;2;120;1;1;0;51600
s10;2;120;1;1;1;52999
s10;2;120;1;1;0;55899
s10;2;120;1;0;0;55932
s10;2;120;1;1;1;58247
s10;2;120;1;0;1;58331
s10;2;120;1;0;0;60863
s10;2;120;1;1;0;60913
s10;2;120;1;1;1;62879
s10;2;120;1;0;1;62945
s10;2;120;1;0;0;66611
s10;2;120;1;1;0;66628
s10;2;120;1;0;1;68460
s10;2;120;1;1;1;68477
s10;2;120;1;0;0;72042
s10;2;120;1;1;0;72059
s10;2;120;1;1;1;73875
s10;2;120;1;0;1;73892
s10;2;120;1;1;0;77441
s10;2;120;1;1;1;80223
s10;2;120;1;0;0;82972
s10;2;120;1;0;1;84355
s10;2;120;1;0;0;88486
s10;2;120;1;1;0;88536
s10;2;120;1;1;1;90085
s10;2;120;1;0;1;90102
s10;2;120;1;1;0;94783
s10;2;120;1;1;1;96116
s10;2;120;1;1;0;99415
s10;2;120;1;0;0;99482
s10;2;120;1;1;1;101015
s10;2;120;1;0;1;101065
s10;2;120;1;1;0;104796
s10;2;120;1;0;0;104830
s10;2;120;1;1;1;107429
s10;2;120;1;0;1;107512
s10;2;120;1;1;0;111178
s10;2;120;1;1;1;114126
s10;2;120;1;0;0;116958
s10;2;120;1;1;0;116975
s10;2;120;1;1;1;118258
s10;2;120;1;0;1;118291
s11;1;120;1;1;0;4213
s11;1;120;1;1;1;4428
s11;1;120;1;1;0;10143
s11;1;120;1;2;0;10176
s11;1;120;1;0;0;10193
s11;1;120;1;2;1;10709
s11;1;120;1;0;1;10726
s11;1;120;1;1;1;10743
s11;1;120;1;1;0;11160
s11;1;120;1;0;0;11176
s11;1;120;1;2;0;11193
s11;1;120;1;2;1;11743
s11;1;120;1;0;1;11759
s11;1;120;1;1;1;11792
s11;1;120;1;0;0;14591
s11;1;120;1;1;0;14608
s11;1;120;1;2;0;14625
s11;1;120;1;1;1;16324
s11;1;120;1;0;1;16341
s11;1;120;1;2;1;16358
s11;1;120;1;0;0;19273
s11;1;120;1;1;0;19356
s11;1;120;1;1;1;20939
s11;1;120;1;0;1;20989
s11;1;120;1;1;0;24821
s11;1;120;1;1;1;27154
s11;1;120;1;1;0;30952
s11;1;120;1;0;0;30968
s11;1;120;1;2;0;30985
s11;1;120;1;1;1;33151
s11;1;120;1;0;1;33167
s11;1;120;1;2;1;33184
s11;1;120;1;0;0;35700
s11;1;120;1;1;0;35716
s11;1;120;1;0;1;38399
s11;1;120;1;1;1;38416
s11;1;120;1;1;0;40964
s11;1;120;1;0;0;40981
s11;1;120;1;2;0;40998
s11;1;120;1;0;1;43730
s11;1;120;1;1;1;43747
s11;1;120;1;2;1;43764
s11;1;120;1;1;0;47529
s11;1;120;1;0;0;47545
s11;1;120;1;2;0;47562
s11;1;120;1;1;1;49878
s11;1;120;1;0;1;49895
s11;1;120;1;2;1;49912
s11;1;120;1;0;0;52244
s11;1;120;1;1;0;52260
s11;1;120;1;0;1;53777
s11;1;120;1;1;1;53793
s11;1;120;1;1;0;57792
s11;1;120;1;0;0;57808
s11;1;120;1;2;0;57825
s11;1;120;1;0;1;60241
s11;1;120;1;1;1;60257
s11;1;120;1;2;1;60274
s11;1;120;1;1;0;63339
s11;1;120;1;0;0;63406
s11;1;120;1;2;0;63439
s11;1;120;1;1;1;65656
s11;1;120;1;0;1;65672
s11;1;120;1;2;1;65689
s11;1;120;1;2;0;67804
s11;1;120;1;1;0;67837
s11;1;120;1;1;1;68104
s11;1;120;1;2;1;70787
s11;1;120;1;2;0;74519
s11;1;120;1;2;1;76301
s11;1;120;1;1;0;78633
s11;1;120;1;0;0;78650
s11;1;120;1;2;0;78667
s11;1;120;1;0;1;81200
s11;1;120;1;1;1;81216
s11;1;120;1;2;1;81250
s11;1;120;1;2;0;84015
s11;1;120;1;1;0;84048
s11;1;120;1;1;1;84131
s11;1;120;1;2;1;84148
s11;1;120;1;0;0;84332
s11;1;120;1;2;0;84365
s11;1;120;1;2;1;85564
s11;1;120;1;0;1;85582
s11;1;120;1;0;0;88480
s11;1;120;1;0;1;90962
s11;1;120;1;0;0;95127
s11;1;120;1;1;0;95144
s11;1;120;1;2;0;95161
s11;1;120;1;0;1;97494
s11;1;120;1;1;1;97510
s11;1;120;1;2;1;97527
s11;1;120;1;1;0;100808
s11;1;120;1;0;0;100825
s11;1;120;1;2;0;100876
s11;1;120;1;1;1;102658
s11;1;120;1;0;1;102674
s11;1;120;1;2;1;102697
s11;1;120;1;1;0;106107
s11;1;120;1;1;1;107573
s11;1;120;1;0;0;111521
s11;1;120;1;1;0;111587
s11;1;120;1;0;1;113687
s11;1;120;1;1;1;113704
s11;1;120;1;0;0;116585
s11;1;120;1;1;0;116602
s11;1;120;1;2;0;116620
s11;1;120;1;0;1;118052
s11;1;120;1;1;1;118069
s11;1;120;1;2;1;118085
s11;2;120;0;0;0;2664
s11;2;120;0;1;0;2681
s11;2;120;0;2;0;2697
s11;2;120;0;0;1;4280
s11;2;120;0;1;1;4297
s11;2;120;0;2;1;4313
s11;2;120;0;0;0;6829
s11;2;120;0;2;0;6846
s11;2;120;0;2;1;8012
s11;2;120;0;0;1;8028
s11;2;120;0;2;0;10878
s11;2;120;0;0;0;10894
s11;2;120;0;1;0;10911
s11;2;120;0;1;1;12793
s11;2;120;0;0;1;12827
s11;2;120;0;2;1;12844
s11;2;120;0;0;0;15093
s11;2;120;0;1;0;15109
s11;2;120;0;2;0;15126
s11;2;120;0;0;1;16409
s11;2;120;0;1;1;16426
s11;2;120;0;2;1;16442
s11;2;120;0;1;0;19707
s11;2;120;0;0;0;19724
s11;2;120;0;2;0;19774
s11;2;120;0;1;1;19874
s11;2;120;0;2;1;19907
s11;2;120;0;0;1;21573
s11;2;120;0;0;0;24289
s11;2;120;0;2;0;24306
s11;2;120;0;1;0;24322
s11;2;120;0;1;1;27071
s11;2;120;0;2;1;27088
s11;2;120;0;0;1;27104
s11;2;120;0;2;0;30153
s11;2;120;0;2;1;31619
s11;2;120;0;0;0;34335
s11;2;120;0;1;0;34385
s11;2;120;0;0;1;36517
s11;2;120;0;1;1;36534
s11;2;120;0;1;0;39967
s11;2;120;0;1;1;41683
s11;2;120;0;1;0;45015
s11;2;120;0;1;1;47630
s11;2;120;0;2;0;51478
s11;2;120;0;1;0;51545
s11;2;120;0;2;1;53845
s11;2;120;0;1;1;53861
s11;2;120;0;0;0;55960
s11;2;120;0;1;0;55993
s11;2;120;0;0;1;58142
s11;2;120;0;1;1;58176
s11;2;120;0;0;0;60808
s11;2;120;0;1;0;60825
s11;2;120;0;2;0;60842
s11;2;120;0;2;1;63440
s11;2;120;0;0;1;63457
s11;2;120;0;1;1;63474
s11;2;120;0;1;0;66239
s11;2;120;0;0;0;66256
s11;2;120;0;2;0;66323
s11;2;120;0;0;1;68405
s11;2;120;0;2;1;68422
s11;2;120;0;1;1;68438
s11;2;120;0;0;0;72037
s11;2;120;0;1;0;72054
s11;2;120;0;2;0;72071
s11;2;120;0;2;1;74153
s11;2;120;0;1;1;74170
s11;2;120;0;0;1;74186
s11;2;120;0;0;0;77802
s11;2;120;0;1;0;77818
s11;2;120;0;2;0;77835
s11;2;120;0;1;1;79451
s11;2;120;0;0;1;79468
s11;2;120;0;2;1;79484
s11;2;120;0;2;0;82617
s11;2;120;0;1;0;82700
s11;2;120;0;2;1;85016
s11;2;120;0;1;1;85032
s11;2;120;0;0;0;87115
s11;2;120;0;1;0;87132
s11;2;120;0;2;0;87198
s11;2;120;0;0;1;89298
s11;2;120;0;1;1;89314
s11;2;120;0;2;1;89331
s11;2;120;0;0;0;93079
s11;2;120;0;2;0;93096
s11;2;120;0;2;1;94796
s11;2;120;0;0;1;94812
s11;2;120;0;0;0;98477
s11;2;120;0;1;0;98494
s11;2;120;0;2;0;98511
s11;2;120;0;1;1;100377
s11;2;120;0;0;1;100393
s11;2;120;0;2;1;100410
s11;2;120;0;2;0;104025
s11;2;120;0;2;1;105941
s11;2;120;0;1;0;109406
s11;2;120;0;0;0;109423
s11;2;120;0;2;0;109439
s11;2;120;0;1;1;111339
s11;2;120;0;0;1;111355
s11;2;120;0;2;1;111372
s11;2;120;0;0;0;114904
s11;2;120;0;0;1;117337
s11;2;120;0;1;0;119352
s11;2;120;0;0;0;119402
s11;2;120;0;2;0;119470
s11;2;120;0;0;1;120000
s11;2;120;0;1;1;120000
s11;2;120;0;2;1;120000
s12;1;120;0;0;0;3715
s12;1;120;0;2;0;3732
s12;1;120;0;1;0;3748
s12;1;120;0;2;1;3998
s12;1;120;0;0;1;4032
s12;1;120;0;1;1;4048
s12;1;120;0;2;0;7148
s12;1;120;0;2;1;7981
s12;1;120;0;2;0;11545
s12;1;120;0;2;1;11646
s12;1;120;0;1;0;11762
s12;1;120;0;0;0;11863
s12;1;120;0;1;1;11962
s12;1;120;0;2;0;12062
s12;1;120;0;2;1;12512
s12;1;120;0;2;0;13112
s12;1;120;0;0;1;13211
s12;1;120;0;2;1;14311
s12;1;120;0;0;0;18126
s12;1;120;0;2;0;18143
s12;1;120;0;2;1;19743
s12;1;120;0;0;1;19809
s12;1;120;0;0;0;22291
s12;1;120;0;2;0;22308
s12;1;120;0;1;0;22341
s12;1;120;0;2;1;23924
s12;1;120;0;1;1;23941
s12;1;120;0;0;1;23957
s12;1;120;0;0;0;26491
s12;1;120;0;0;1;27407
s12;1;120;0;2;0;27490
s12;1;120;0;0;0;27558
s12;1;120;0;1;0;27606
s12;1;120;0;1;1;29273
s12;1;120;0;2;1;29289
s12;1;120;0;0;1;29323
s12;1;120;0;0;0;32821
s12;1;120;0;2;0;32837
s12;1;120;0;2;1;34538
s12;1;120;0;0;1;34587
s12;1;120;0;2;0;37269
s12;1;120;0;0;0;37286
s12;1;120;0;1;0;37304
s12;1;120;0;1;1;40051
s12;1;120;0;2;1;40085
s12;1;120;0;0;1;40102
s12;1;120;0;2;0;44100
s12;1;120;0;0;0;44117
s12;1;120;0;1;0;44150
s12;1;120;0;1;1;45633
s12;1;120;0;2;1;45650
s12;1;120;0;0;1;45666
s12;1;120;0;1;0;48015
s12;1;120;0;1;1;49515
s12;1;120;0;0;0;53346
s12;1;120;0;2;0;53363
s12;1;120;0;1;0;53380
s12;1;120;0;2;1;53447
s12;1;120;0;1;1;53463
s12;1;120;0;2;0;53613
s12;1;120;0;1;0;53930
s12;1;120;0;1;1;53963
s12;1;120;0;2;1;54063
s12;1;120;0;1;0;54330
s12;1;120;0;0;1;54346
s12;1;120;0;1;1;54463
s12;1;120;0;1;0;57145
s12;1;120;0;2;0;57178
s12;1;120;0;0;0;57195
s12;1;120;0;1;1;58912
s12;1;120;0;2;1;58928
s12;1;120;0;0;1;58945
s12;1;120;0;0;0;62876
s12;1;120;0;2;0;62893
s12;1;120;0;1;0;62926
s12;1;120;0;2;1;65092
s12;1;120;0;1;1;65109
s12;1;120;0;0;1;65142
s12;1;120;0;1;0;67424
s12;1;120;0;1;1;68874
s12;1;120;0;2;0;71839
s12;1;120;0;0;0;72672
s12;1;120;0;1;0;72739
s12;1;120;0;2;1;74139
s12;1;120;0;1;1;74206
s12;1;120;0;0;1;74222
s12;1;120;0;2;0;77987
s12;1;120;0;0;0;78004
s12;1;120;0;1;0;78720
s12;1;120;0;0;1;78737
s12;1;120;0;2;1;79303
s12;1;120;0;1;1;79353
s12;1;120;0;2;0;83501
s12;1;120;0;1;0;83518
s12;1;120;0;0;0;83535
s12;1;120;0;2;1;85584
s12;1;120;0;1;1;85601
s12;1;120;0;0;1;85618
s12;1;120;0;1;0;89516
s12;1;120;0;0;0;90399
s12;1;120;0;2;0;90432
s12;1;120;0;1;1;90599
s12;1;120;0;2;1;90816
s12;1;120;0;1;0;90849
s12;1;120;0;0;1;90866
s12;1;120;0;1;1;90933
s12;1;120;0;0;0;90982
s12;1;120;0;0;1;91116
s12;1;120;0;1;0;94564
s12;1;120;0;1;1;96397
s12;1;120;0;2;0;98996
s12;1;120;0;0;0;99012
s12;1;120;0;1;0;99046
s12;1;120;0;2;1;101545
s12;1;120;0;1;1;101562
s12;1;120;0;0;1;101579
s12;1;120;0;2;0;104311
s12;1;120;0;0;0;104344
s12;1;120;0;1;0;104394
s12;1;120;0;2;1;106143
s12;1;120;0;1;1;106160
s12;1;120;0;0;1;106176
s12;1;120;0;2;0;109225
s12;1;120;0;0;0;109242
s12;1;120;0;2;1;111624
s12;1;120;0;0;1;111658
s12;1;120;0;0;0;115889
s12;1;120;0;1;0;115922
s12;1;120;0;1;1;117139
s12;1;120;0;0;1;117172
s12;2;120;1;2;0;4207
s12;2;120;1;0;0;4240
s12;2;120;1;1;0;4274
s12;2;120;1;2;1;5606
s12;2;120;1;1;1;5624
s12;2;120;1;0;1;5640
s12;2;120;1;0;0;8406
s12;2;120;1;1;0;8473
s12;2;120;1;0;1;8706
s12;2;120;1;1;1;8723
s12;2;120;1;0;0;9339
s12;2;120;1;0;1;10422
s12;2;120;1;2;0;13487
s12;2;120;1;0;0;13520
s12;2;120;1;1;0;13537
s12;2;120;1;0;1;15203
s12;2;120;1;2;1;15236
s12;2;120;1;1;1;15253
s12;2;120;1;2;0;18268
s12;2;120;1;0;0;18318
s12;2;120;1;2;1;19618
s12;2;120;1;0;1;19636
s12;2;120;1;2;0;22617
s12;2;120;1;0;0;22650
s12;2;120;1;2;1;24300
s12;2;120;1;0;1;24316
s12;2;120;1;1;0;24733
s12;2;120;1;1;1;25182
s12;2;120;1;2;0;27582
s12;2;120;1;1;0;27598
s12;2;120;1;0;0;27632
s12;2;120;1;2;1;29981
s12;2;120;1;1;1;29998
s12;2;120;1;0;1;30015
s12;2;120;1;1;0;33713
s12;2;120;1;1;1;35612
s12;2;120;1;2;0;38412
s12;2;120;1;1;0;38444
s12;2;120;1;0;0;38494
s12;2;120;1;0;1;40143
s12;2;120;1;2;1;40160
s12;2;120;1;1;1;40177
s12;2;120;1;2;0;43376
s12;2;120;1;0;0;43442
s12;2;120;1;2;1;45275
s12;2;120;1;0;1;45358
s12;2;120;1;2;0;48240
s12;2;120;1;0;0;48357
s12;2;120;1;0;1;48574
s12;2;120;1;1;0;48640
s12;2;120;1;2;1;50090
s12;2;120;1;1;1;50140
s12;2;120;1;2;0;52905
s12;2;120;1;2;1;54889
s12;2;120;1;0;0;59153
s12;2;120;1;2;0;59503
s12;2;120;1;1;0;59519
s12;2;120;1;0;1;59586
s12;2;120;1;0;0;60386
s12;2;120;1;0;1;60569
s12;2;120;1;2;1;61053
s12;2;120;1;1;1;61102
s12;2;120;1;2;0;64068
s12;2;120;1;1;0;64085
s12;2;120;1;0;0;64584
s12;2;120;1;2;1;66584
s12;2;120;1;1;1;66600
s12;2;120;1;0;1;66617
s12;2;120;1;0;0;70332
s12;2;120;1;0;1;72598
s12;2;120;1;2;0;76313
s12;2;120;1;0;0;76396
s12;2;120;1;1;0;76430
s12;2;120;1;2;1;77946
s12;2;120;1;1;1;77963
s12;2;120;1;0;1;77979
s12;2;120;1;2;0;80644
s12;2;120;1;0;0;80679
s12;2;120;1;1;0;80712
s12;2;120;1;2;1;81977
