ID;Block;ConditionLabel;Time;Target;Event;Key;EventLabel
s06;2;1 mask_connected dots;108.32;1;0;K;Pressed
s06;2;1 mask_connected dots;110.34;1;1;K;Released
s06;2;1 mask_connected dots;110.37;0;1;J;Released
s06;2;1 mask_connected dots;116.06;0;0;J;Pressed
s06;2;1 mask_connected dots;116.09;1;0;K;Pressed
s06;2;1 mask_connected dots;117.01;0;1;J;Released
s06;2;1 mask_connected dots;117.01;1;1;K;Released
s06;2;1 mask_connected dots;123.35;-1;200;E;Block end
s06;3;2 masks_connected dots;0.12;-1;100;E;Block start
s06;3;2 masks_connected dots;4.31;1;0;K;Pressed
s06;3;2 masks_connected dots;4.59;1;1;K;Released
s06;3;2 masks_connected dots;4.98;0;0;J;Pressed
s06;3;2 masks_connected dots;5.15;0;1;J;Released
s06;3;2 masks_connected dots;7.17;1;0;K;Pressed
s06;3;2 masks_connected dots;7.42;0;0;J;Pressed
s06;3;2 masks_connected dots;7.46;0;1;J;Released
s06;3;2 masks_connected dots;7.53;0;0;J;Pressed
s06;3;2 masks_connected dots;7.64;1;1;K;Released
s06;3;2 masks_connected dots;7.89;0;1;J;Released
s06;3;2 masks_connected dots;9.81;1;0;K;Pressed
s06;3;2 masks_connected dots;10.14;1;1;K;Released
s06;3;2 masks_connected dots;10.76;0;0;J;Pressed
s06;3;2 masks_connected dots;11.17;1;0;K;Pressed
s06;3;2 masks_connected dots;11.5;1;1;K;Released
s06;3;2 masks_connected dots;11.54;0;1;J;Released
s06;3;2 masks_connected dots;13.89;0;0;J;Pressed
s06;3;2 masks_connected dots;13.92;1;0;K;Pressed
s06;3;2 masks_connected dots;14.62;1;1;K;Released
s06;3;2 masks_connected dots;14.68;0;1;J;Released
s06;3;2 masks_connected dots;16.34;0;0;J;Pressed
s06;3;2 masks_connected dots;17.29;0;1;J;Released
s06;3;2 masks_connected dots;18.73;1;0;K;Pressed
s06;3;2 masks_connected dots;19.53;1;1;K;Released
s06;3;2 masks_connected dots;20.87;0;0;J;Pressed
s06;3;2 masks_connected dots;21.45;0;1;J;Released
s06;3;2 masks_connected dots;23.18;0;0;J;Pressed
s06;3;2 masks_connected dots;23.23;1;0;K;Pressed
s06;3;2 masks_connected dots;23.53;1;1;K;Released
s06;3;2 masks_connected dots;23.57;0;1;J;Released
s06;3;2 masks_connected dots;27.61;0;0;J;Pressed
s06;3;2 masks_connected dots;27.61;1;0;K;Pressed
s06;3;2 masks_connected dots;28.18;1;1;K;Released
s06;3;2 masks_connected dots;28.65;0;1;J;Released
s06;3;2 masks_connected dots;32.31;1;0;K;Pressed
s06;3;2 masks_connected dots;32.64;1;1;K;Released
s06;3;2 masks_connected dots;34.57;0;0;J;Pressed
s06;3;2 masks_connected dots;34.75;0;1;J;Released
s06;3;2 masks_connected dots;36.0;0;0;J;Pressed
s06;3;2 masks_connected dots;36.01;1;0;K;Pressed
s06;3;2 masks_connected dots;36.36;1;1;K;Released
s06;3;2 masks_connected dots;36.56;0;1;J;Released
s06;3;2 masks_connected dots;39.06;0;0;J;Pressed
s06;3;2 masks_connected dots;39.09;1;0;K;Pressed
s06;3;2 masks_connected dots;39.25;0;1;J;Released
s06;3;2 masks_connected dots;39.28;1;1;K;Released
s06;3;2 masks_connected dots;41.82;0;0;J;Pressed
s06;3;2 masks_connected dots;41.87;1;0;K;Pressed
s06;3;2 masks_connected dots;42.71;1;1;K;Released
s06;3;2 masks_connected dots;42.76;0;1;J;Released
s06;3;2 masks_connected dots;45.67;1;0;K;Pressed
s06;3;2 masks_connected dots;45.86;1;1;K;Released
s06;3;2 masks_connected dots;54.28;0;0;J;Pressed
s06;3;2 masks_connected dots;54.93;0;1;J;Released
s06;3;2 masks_connected dots;57.57;0;0;J;Pressed
s06;3;2 masks_connected dots;58.39;0;1;J;Released
s06;3;2 masks_connected dots;59.68;1;0;K;Pressed
s06;3;2 masks_connected dots;60.5;1;1;K;Released
s06;3;2 masks_connected dots;62.61;0;0;J;Pressed
s06;3;2 masks_connected dots;62.73;0;1;J;Released
s06;3;2 masks_connected dots;68.81;0;0;J;Pressed
s06;3;2 masks_connected dots;69.31;0;1;J;Released
s06;3;2 masks_connected dots;69.37;0;0;J;Pressed
s06;3;2 masks_connected dots;69.5;0;1;J;Released
s06;3;2 masks_connected dots;73.73;1;0;K;Pressed
s06;3;2 masks_connected dots;74.4;0;0;J;Pressed
s06;3;2 masks_connected dots;74.45;1;1;K;Released
s06;3;2 masks_connected dots;74.64;1;0;K;Pressed
s06;3;2 masks_connected dots;74.79;0;1;J;Released
s06;3;2 masks_connected dots;74.84;1;1;K;Released
s06;3;2 masks_connected dots;79.09;0;0;J;Pressed
s06;3;2 masks_connected dots;79.25;0;1;J;Released
s06;3;2 masks_connected dots;81.67;0;0;J;Pressed
s06;3;2 masks_connected dots;82.2;0;1;J;Released
s06;3;2 masks_connected dots;86.7;0;0;J;Pressed
s06;3;2 masks_connected dots;86.75;1;0;K;Pressed
s06;3;2 masks_connected dots;87.28;1;1;K;Released
s06;3;2 masks_connected dots;87.34;0;1;J;Released
s06;3;2 masks_connected dots;92.0;1;0;K;Pressed
s06;3;2 masks_connected dots;92.65;1;1;K;Released
s06;3;2 masks_connected dots;93.45;0;0;J;Pressed
s06;3;2 masks_connected dots;93.56;1;0;K;Pressed
s06;3;2 masks_connected dots;94.48;0;1;J;Released
s06;3;2 masks_connected dots;94.5;1;1;K;Released
s06;3;2 masks_connected dots;97.42;1;0;K;Pressed
s06;3;2 masks_connected dots;97.65;1;1;K;Released
s06;3;2 masks_connected dots;100.18;0;0;J;Pressed
s06;3;2 masks_connected dots;100.65;0;1;J;Released
s06;3;2 masks_connected dots;104.04;0;0;J;Pressed
s06;3;2 masks_connected dots;104.15;1;0;K;Pressed
s06;3;2 masks_connected dots;104.28;0;1;J;Released
s06;3;2 masks_connected dots;104.39;1;1;K;Released
s06;3;2 masks_connected dots;106.71;0;0;J;Pressed
s06;3;2 masks_connected dots;106.71;1;0;K;Pressed
s06;3;2 masks_connected dots;107.06;1;1;K;Released
s06;3;2 masks_connected dots;107.09;0;1;J;Released
s06;3;2 masks_connected dots;109.59;0;0;J;Pressed
s06;3;2 masks_connected dots;110.71;0;1;J;Released
s06;3;2 masks_connected dots;113.54;0;0;J;Pressed
s06;3;2 masks_connected dots;114.37;0;1;J;Released
s06;3;2 masks_connected dots;123.18;-1;200;E;Block end
s06;4;2 different masks;0.16;-1;100;E;Block start
s06;4;2 different masks;2.75;1;0;K;Pressed
s06;4;2 different masks;3.0;1;1;K;Released
s06;4;2 different masks;4.91;0;0;J;Pressed
s06;4;2 different masks;5.42;0;1;J;Released
s06;4;2 different masks;7.19;0;0;J;Pressed
s06;4;2 different masks;7.28;1;0;K;Pressed
s06;4;2 different masks;9.06;1;1;K;Released
s06;4;2 different masks;9.11;0;1;J;Released
s06;4;2 different masks;10.27;1;0;K;Pressed
s06;4;2 different masks;10.66;1;1;K;Released
s06;4;2 different masks;11.67;1;0;K;Pressed
s06;4;2 different masks;12.02;1;1;K;Released
s06;4;2 different masks;14.1;0;0;J;Pressed
s06;4;2 different masks;15.8;0;1;J;Released
s06;4;2 different masks;17.83;1;0;K;Pressed
s06;4;2 different masks;18.47;0;0;J;Pressed
s06;4;2 different masks;18.5;1;1;K;Released
s06;4;2 different masks;18.83;1;0;K;Pressed
s06;4;2 different masks;19.41;1;1;K;Released
s06;4;2 different masks;19.45;0;1;J;Released
s06;4;2 different masks;20.42;1;0;K;Pressed
s06;4;2 different masks;20.44;0;0;J;Pressed
s06;4;2 different masks;20.85;1;1;K;Released
s06;4;2 different masks;20.92;0;1;J;Released
s06;4;2 different masks;21.94;0;0;J;Pressed
s06;4;2 different masks;21.95;1;0;K;Pressed
s06;4;2 different masks;23.22;1;1;K;Released
s06;4;2 different masks;23.25;0;1;J;Released
s06;4;2 different masks;24.39;1;0;K;Pressed
s06;4;2 different masks;24.42;0;0;J;Pressed
s06;4;2 different masks;25.88;1;1;K;Released
s06;4;2 different masks;25.89;0;1;J;Released
s06;4;2 different masks;27.42;1;0;K;Pressed
s06;4;2 different masks;28.75;1;1;K;Released
s06;4;2 different masks;29.85;0;0;J;Pressed
s06;4;2 different masks;30.17;1;0;K;Pressed
s06;4;2 different masks;31.22;1;1;K;Released
s06;4;2 different masks;31.28;0;1;J;Released
s06;4;2 different masks;31.45;0;0;J;Pressed
s06;4;2 different masks;31.7;0;1;J;Released
s06;4;2 different masks;33.55;1;0;K;Pressed
s06;4;2 different masks;34.17;1;1;K;Released
s06;4;2 different masks;35.44;1;0;K;Pressed
s06;4;2 different masks;36.02;0;0;J;Pressed
s06;4;2 different masks;36.74;0;1;J;Released
s06;4;2 different masks;36.78;1;1;K;Released
s06;4;2 different masks;39.86;0;0;J;Pressed
s06;4;2 different masks;39.97;1;0;K;Pressed
s06;4;2 different masks;41.24;1;1;K;Released
s06;4;2 different masks;41.3;0;1;J;Released
s06;4;2 different masks;42.72;1;0;K;Pressed
s06;4;2 different masks;42.74;0;0;J;Pressed
s06;4;2 different masks;42.97;1;1;K;Released
s06;4;2 different masks;43.03;0;1;J;Released
s06;4;2 different masks;45.97;1;0;K;Pressed
s06;4;2 different masks;46.02;0;0;J;Pressed
s06;4;2 different masks;47.13;1;1;K;Released
s06;4;2 different masks;47.17;0;1;J;Released
s06;4;2 different masks;48.53;1;0;K;Pressed
s06;4;2 different masks;48.56;0;0;J;Pressed
s06;4;2 different masks;49.94;1;1;K;Released
s06;4;2 different masks;49.97;0;1;J;Released
s06;4;2 different masks;51.86;0;0;J;Pressed
s06;4;2 different masks;51.88;1;0;K;Pressed
s06;4;2 different masks;52.47;0;1;J;Released
s06;4;2 different masks;52.47;1;1;K;Released
s06;4;2 different masks;53.69;1;0;K;Pressed
s06;4;2 different masks;53.72;0;0;J;Pressed
s06;4;2 different masks;54.61;0;1;J;Released
s06;4;2 different masks;54.66;1;1;K;Released
s06;4;2 different masks;54.92;0;0;J;Pressed
s06;4;2 different masks;55.02;0;1;J;Released
s06;4;2 different masks;58.02;0;0;J;Pressed
s06;4;2 different masks;58.41;1;0;K;Pressed
s06;4;2 different masks;58.77;1;1;K;Released
s06;4;2 different masks;58.88;0;1;J;Released
s06;4;2 different masks;60.02;1;0;K;Pressed
s06;4;2 different masks;60.1;0;0;J;Pressed
s06;4;2 different masks;61.22;1;1;K;Released
s06;4;2 different masks;61.27;0;1;J;Released
s06;4;2 different masks;63.41;0;0;J;Pressed
s06;4;2 different masks;63.53;1;0;K;Pressed
s06;4;2 different masks;63.83;1;1;K;Released
s06;4;2 different masks;64.08;0;1;J;Released
s06;4;2 different masks;70.08;0;0;J;Pressed
s06;4;2 different masks;70.64;1;0;K;Pressed
s06;4;2 different masks;71.35;1;1;K;Released
s06;4;2 different masks;71.42;0;1;J;Released
s06;4;2 different masks;72.67;1;0;K;Pressed
s06;4;2 different masks;72.77;0;0;J;Pressed
s06;4;2 different masks;73.06;0;1;J;Released
s06;4;2 different masks;73.08;1;1;K;Released
s06;4;2 different masks;76.85;0;0;J;Pressed
s06;4;2 different masks;76.85;1;0;K;Pressed
s06;4;2 different masks;77.36;0;1;J;Released
s06;4;2 different masks;77.38;1;1;K;Released
s06;4;2 different masks;78.81;1;0;K;Pressed
s06;4;2 different masks;78.89;0;0;J;Pressed
s06;4;2 different masks;79.11;1;1;K;Released
s06;4;2 different masks;79.17;0;1;J;Released
s06;4;2 different masks;81.95;0;0;J;Pressed
s06;4;2 different masks;81.95;1;0;K;Pressed
s06;4;2 different masks;82.22;1;1;K;Released
s06;4;2 different masks;82.42;1;0;K;Pressed
s06;4;2 different masks;82.55;0;1;J;Released
s06;4;2 different masks;82.56;1;1;K;Released
s06;4;2 different masks;85.05;0;0;J;Pressed
s06;4;2 different masks;85.05;1;0;K;Pressed
s06;4;2 different masks;86.42;0;1;J;Released
s06;4;2 different masks;86.44;1;1;K;Released
s06;4;2 different masks;88.31;1;0;K;Pressed
s06;4;2 different masks;88.69;0;0;J;Pressed
s06;4;2 different masks;89.5;0;1;J;Released
s06;4;2 different masks;89.55;1;1;K;Released
s06;4;2 different masks;90.95;0;0;J;Pressed
s06;4;2 different masks;91.25;1;0;K;Pressed
s06;4;2 different masks;91.42;0;1;J;Released
s06;4;2 different masks;91.44;1;1;K;Released
s06;4;2 different masks;92.94;1;0;K;Pressed
s06;4;2 different masks;93.22;1;1;K;Released
s06;4;2 different masks;93.36;0;0;J;Pressed
s06;4;2 different masks;93.44;1;0;K;Pressed
s06;4;2 different masks;93.92;1;1;K;Released
s06;4;2 different masks;93.95;0;1;J;Released
s06;4;2 different masks;95.03;0;0;J;Pressed
s06;4;2 different masks;95.11;1;0;K;Pressed
s06;4;2 different masks;95.77;0;1;J;Released
s06;4;2 different masks;95.78;1;1;K;Released
s06;4;2 different masks;98.3;1;0;K;Pressed
s06;4;2 different masks;98.36;0;0;J;Pressed
s06;4;2 different masks;100.61;0;1;J;Released
s06;4;2 different masks;100.63;1;1;K;Released
s06;4;2 different masks;104.44;0;0;J;Pressed
s06;4;2 different masks;104.47;1;0;K;Pressed
s06;4;2 different masks;105.92;0;1;J;Released
s06;4;2 different masks;105.92;1;1;K;Released
s06;4;2 different masks;108.17;0;0;J;Pressed
s06;4;2 different masks;108.56;1;0;K;Pressed
s06;4;2 different masks;108.91;1;1;K;Released
s06;4;2 different masks;108.95;0;1;J;Released
s06;4;2 different masks;110.1;0;0;J;Pressed
s06;4;2 different masks;110.1;1;0;K;Pressed
s06;4;2 different masks;110.95;0;1;J;Released
s06;4;2 different masks;110.95;1;1;K;Released
s06;4;2 different masks;112.5;0;0;J;Pressed
s06;4;2 different masks;112.55;1;0;K;Pressed
s06;4;2 different masks;112.99;1;1;K;Released
s06;4;2 different masks;113.03;1;0;K;Pressed
s06;4;2 different masks;113.13;1;1;K;Released
s06;4;2 different masks;113.16;0;1;J;Released
s06;4;2 different masks;114.24;0;0;J;Pressed
s06;4;2 different masks;114.49;1;0;K;Pressed
s06;4;2 different masks;114.92;0;1;J;Released
s06;4;2 different masks;114.94;1;1;K;Released
s06;4;2 different masks;116.16;0;0;J;Pressed
s06;4;2 different masks;116.19;1;0;K;Pressed
s06;4;2 different masks;116.56;1;1;K;Released
s06;4;2 different masks;116.63;0;1;J;Released
s06;4;2 different masks;119.02;1;0;K;Pressed
s06;4;2 different masks;119.36;1;1;K;Released
s06;4;2 different masks;119.77;0;0;J;Pressed
s06;4;2 different masks;120.03;0;1;J;Released
s06;4;2 different masks;124.81;-1;200;E;Block end
s06;5;2 different masks_connected dots;0.16;-1;100;E;Block start
s06;5;2 different masks_connected dots;3.15;1;0;K;Pressed
s06;5;2 different masks_connected dots;3.3;1;1;K;Released
s06;5;2 different masks_connected dots;5.68;0;0;J;Pressed
s06;5;2 different masks_connected dots;5.8;0;1;J;Released
s06;5;2 different masks_connected dots;9.05;0;0;J;Pressed
s06;5;2 different masks_connected dots;9.19;0;1;J;Released
s06;5;2 different masks_connected dots;11.36;1;0;K;Pressed
s06;5;2 different masks_connected dots;11.52;1;1;K;Released
s06;5;2 different masks_connected dots;13.07;1;0;K;Pressed
s06;5;2 different masks_connected dots;13.33;1;1;K;Released
s06;5;2 different masks_connected dots;15.08;0;0;J;Pressed
s06;5;2 different masks_connected dots;15.25;0;1;J;Released
s06;5;2 different masks_connected dots;17.19;0;0;J;Pressed
s06;5;2 different masks_connected dots;17.21;1;0;K;Pressed
s06;5;2 different masks_connected dots;17.5;0;1;J;Released
s06;5;2 different masks_connected dots;17.5;1;1;K;Released
s06;5;2 different masks_connected dots;21.43;0;0;J;Pressed
s06;5;2 different masks_connected dots;21.8;0;1;J;Released
s06;5;2 different masks_connected dots;26.9;0;0;J;Pressed
s06;5;2 different masks_connected dots;27.46;0;1;J;Released
s06;5;2 different masks_connected dots;28.69;1;0;K;Pressed
s06;5;2 different masks_connected dots;29.0;1;1;K;Released
s06;5;2 different masks_connected dots;31.94;1;0;K;Pressed
s06;5;2 different masks_connected dots;32.63;1;1;K;Released
s06;5;2 different masks_connected dots;34.72;1;0;K;Pressed
s06;5;2 different masks_connected dots;34.96;1;1;K;Released
s06;5;2 different masks_connected dots;36.47;1;0;K;Pressed
s06;5;2 different masks_connected dots;36.83;1;1;K;Released
s06;5;2 different masks_connected dots;37.79;0;0;J;Pressed
s06;5;2 different masks_connected dots;37.99;0;1;J;Released
s06;5;2 different masks_connected dots;40.11;0;0;J;Pressed
s06;5;2 different masks_connected dots;40.18;1;0;K;Pressed
s06;5;2 different masks_connected dots;40.86;0;1;J;Released
s06;5;2 different masks_connected dots;40.86;1;1;K;Released
s06;5;2 different masks_connected dots;43.27;0;0;J;Pressed
s06;5;2 different masks_connected dots;43.5;0;1;J;Released
s06;5;2 different masks_connected dots;45.55;0;0;J;Pressed
s06;5;2 different masks_connected dots;45.61;0;1;J;Released
s06;5;2 different masks_connected dots;47.91;0;0;J;Pressed
s06;5;2 different masks_connected dots;48.22;0;1;J;Released
s06;5;2 different masks_connected dots;50.25;0;0;J;Pressed
s06;5;2 different masks_connected dots;50.27;1;0;K;Pressed
s06;5;2 different masks_connected dots;50.57;0;1;J;Released
s06;5;2 different masks_connected dots;50.58;1;1;K;Released
s06;5;2 different masks_connected dots;54.52;1;0;K;Pressed
s06;5;2 different masks_connected dots;54.79;1;1;K;Released
s06;5;2 different masks_connected dots;56.75;0;0;J;Pressed
s06;5;2 different masks_connected dots;56.99;1;0;K;Pressed
s06;5;2 different masks_connected dots;57.22;1;1;K;Released
s06;5;2 different masks_connected dots;57.54;0;1;J;Released
s06;5;2 different masks_connected dots;59.4;0;0;J;Pressed
s06;5;2 different masks_connected dots;59.79;0;1;J;Released
s06;5;2 different masks_connected dots;61.72;0;0;J;Pressed
s06;5;2 different masks_connected dots;61.9;0;1;J;Released
s06;5;2 different masks_connected dots;64.72;1;0;K;Pressed
s06;5;2 different masks_connected dots;65.05;1;1;K;Released
s06;5;2 different masks_connected dots;67.46;0;0;J;Pressed
s06;5;2 different masks_connected dots;67.82;0;1;J;Released
s06;5;2 different masks_connected dots;69.65;1;0;K;Pressed
s06;5;2 different masks_connected dots;69.72;0;0;J;Pressed
s06;5;2 different masks_connected dots;69.9;0;1;J;Released
s06;5;2 different masks_connected dots;69.91;1;1;K;Released
s06;5;2 different masks_connected dots;71.3;0;0;J;Pressed
s06;5;2 different masks_connected dots;71.44;0;1;J;Released
s06;5;2 different masks_connected dots;74.49;0;0;J;Pressed
s06;5;2 different masks_connected dots;74.49;1;0;K;Pressed
s06;5;2 different masks_connected dots;74.68;0;1;J;Released
s06;5;2 different masks_connected dots;74.69;1;1;K;Released
s06;5;2 different masks_connected dots;77.96;0;0;J;Pressed
s06;5;2 different masks_connected dots;78.04;1;0;K;Pressed
s06;5;2 different masks_connected dots;78.32;1;1;K;Released
s06;5;2 different masks_connected dots;78.68;0;1;J;Released
s06;5;2 different masks_connected dots;81.07;1;0;K;Pressed
s06;5;2 different masks_connected dots;81.22;1;1;K;Released
s06;5;2 different masks_connected dots;83.25;1;0;K;Pressed
s06;5;2 different masks_connected dots;83.44;1;1;K;Released
s06;5;2 different masks_connected dots;89.13;1;0;K;Pressed
s06;5;2 different masks_connected dots;89.19;0;0;J;Pressed
s06;5;2 different masks_connected dots;90.07;0;1;J;Released
s06;5;2 different masks_connected dots;90.08;1;1;K;Released
s06;5;2 different masks_connected dots;94.75;1;0;K;Pressed
s06;5;2 different masks_connected dots;94.86;0;0;J;Pressed
s06;5;2 different masks_connected dots;94.99;1;1;K;Released
s06;5;2 different masks_connected dots;95.13;0;1;J;Released
s06;5;2 different masks_connected dots;96.69;0;0;J;Pressed
s06;5;2 different masks_connected dots;96.93;0;1;J;Released
s06;5;2 different masks_connected dots;98.19;1;0;K;Pressed
s06;5;2 different masks_connected dots;98.21;0;0;J;Pressed
s06;5;2 different masks_connected dots;98.38;1;1;K;Released
s06;5;2 different masks_connected dots;98.47;0;1;J;Released
s06;5;2 different masks_connected dots;103.24;1;0;K;Pressed
s06;5;2 different masks_connected dots;103.33;1;1;K;Released
s06;5;2 different masks_connected dots;119.77;0;0;J;Pressed
s06;5;2 different masks_connected dots;120.58;0;1;J;Released
s06;5;2 different masks_connected dots;123.33;-1;200;R;Block end
s06;6;1 mask;0.16;-1;100;E;Block start
s06;6;1 mask;1.52;0;0;J;Pressed
s06;6;1 mask;1.67;0;1;J;Released
s06;6;1 mask;1.77;0;0;J;Pressed
s06;6;1 mask;2.7199999999999998;0;1;J;Released
s06;6;1 mask;4.94;1;0;K;Pressed
s06;6;1 mask;5.2;1;1;K;Released
s06;6;1 mask;7.44;0;0;J;Pressed
s06;6;1 mask;7.77;0;1;J;Released
s06;6;1 mask;8.77;1;0;K;Pressed
s06;6;1 mask;9.0;1;1;K;Released
s06;6;1 mask;9.33;0;0;J;Pressed
s06;6;1 mask;9.36;1;0;K;Pressed
s06;6;1 mask;10.36;1;1;K;Released
s06;6;1 mask;10.38;0;1;J;Released
s06;6;1 mask;11.38;0;0;J;Pressed
s06;6;1 mask;12.81;0;1;J;Released
s06;6;1 mask;12.84;1;0;K;Pressed
s06;6;1 mask;13.06;0;0;J;Pressed
s06;6;1 mask;13.13;0;1;J;Released
s06;6;1 mask;13.72;1;1;K;Released
s06;6;1 mask;15.14;1;0;K;Pressed
s06;6;1 mask;16.77;1;1;K;Released
s06;6;1 mask;16.83;1;0;K;Pressed
s06;6;1 mask;16.89;0;0;J;Pressed
s06;6;1 mask;17.72;0;1;J;Released
s06;6;1 mask;17.77;1;1;K;Released
s06;6;1 mask;20.09;0;0;J;Pressed
s06;6;1 mask;20.2;1;0;K;Pressed
s06;6;1 mask;21.09;1;1;K;Released
s06;6;1 mask;21.55;0;1;J;Released
s06;6;1 mask;25.3;1;0;K;Pressed
s06;6;1 mask;25.42;0;0;J;Pressed
s06;6;1 mask;25.58;1;1;K;Released
s06;6;1 mask;26.2;0;1;J;Released
s06;6;1 mask;28.58;1;0;K;Pressed
s06;6;1 mask;28.69;0;0;J;Pressed
s06;6;1 mask;29.58;0;1;J;Released
s06;6;1 mask;29.58;1;1;K;Released
s06;6;1 mask;30.63;0;0;J;Pressed
s06;6;1 mask;30.64;1;0;K;Pressed
s06;6;1 mask;33.11;1;1;K;Released
s06;6;1 mask;33.16;0;1;J;Released
s06;6;1 mask;35.66;0;0;J;Pressed
s06;6;1 mask;35.66;1;0;K;Pressed
s06;6;1 mask;36.13;0;1;J;Released
s06;6;1 mask;36.16;1;1;K;Released
s06;6;1 mask;39.16;0;0;J;Pressed
s06;6;1 mask;39.16;1;0;K;Pressed
s06;6;1 mask;39.58;0;1;J;Released
s06;6;1 mask;39.59;1;1;K;Released
s06;6;1 mask;42.14;0;0;J;Pressed
s06;6;1 mask;42.16;1;0;K;Pressed
s06;6;1 mask;43.03;1;1;K;Released
s06;6;1 mask;43.08;0;1;J;Released
s06;6;1 mask;46.64;0;0;J;Pressed
s06;6;1 mask;46.64;1;0;K;Pressed
s06;6;1 mask;47.28;1;1;K;Released
s06;6;1 mask;47.38;0;1;J;Released
s06;6;1 mask;48.5;1;0;K;Pressed
s06;6;1 mask;48.92;1;1;K;Released
s06;6;1 mask;49.77;0;0;J;Pressed
s06;6;1 mask;49.99;0;1;J;Released
s06;6;1 mask;53.77;1;0;K;Pressed
s06;6;1 mask;54.03;0;0;J;Pressed
s06;6;1 mask;54.83;0;1;J;Released
s06;6;1 mask;54.84;1;1;K;Released
s06;6;1 mask;57.22;1;0;K;Pressed
s06;6;1 mask;57.24;0;0;J;Pressed
s06;6;1 mask;57.78;1;1;K;Released
s06;6;1 mask;57.84;0;1;J;Released
s06;6;1 mask;59.05;0;0;J;Pressed
s06;6;1 mask;59.41;0;1;J;Released
s06;6;1 mask;60.89;0;0;J;Pressed
s06;6;1 mask;61.0;1;0;K;Pressed
s06;6;1 mask;61.77;0;1;J;Released
s06;6;1 mask;61.78;1;1;K;Released
s06;6;1 mask;62.94;0;0;J;Pressed
s06;6;1 mask;62.94;1;0;K;Pressed
s06;6;1 mask;64.05;0;1;J;Released
s06;6;1 mask;64.06;1;1;K;Released
s06;6;1 mask;65.83;0;0;J;Pressed
s06;6;1 mask;65.92;1;0;K;Pressed
s06;6;1 mask;66.34;0;1;J;Released
s06;6;1 mask;66.36;1;1;K;Released
s06;6;1 mask;67.8;1;0;K;Pressed
s06;6;1 mask;67.84;0;0;J;Pressed
s06;6;1 mask;68.44;0;1;J;Released
s06;6;1 mask;68.47;1;1;K;Released
s06;6;1 mask;69.81;1;0;K;Pressed
s06;6;1 mask;70.13;0;0;J;Pressed
s06;6;1 mask;70.69;0;1;J;Released
s06;6;1 mask;70.74;0;0;J;Pressed
s06;6;1 mask;71.2;0;1;J;Released
s06;6;1 mask;71.24;1;1;K;Released
s06;6;1 mask;73.89;0;0;J;Pressed
s06;6;1 mask;74.13;0;1;J;Released
s06;6;1 mask;76.14;0;0;J;Pressed
s06;6;1 mask;76.38;0;1;J;Released
s06;6;1 mask;76.99;1;0;K;Pressed
s06;6;1 mask;77.33;0;0;J;Pressed
s06;6;1 mask;78.24;0;1;J;Released
s06;6;1 mask;78.24;1;1;K;Released
s06;6;1 mask;79.27;0;0;J;Pressed
s06;6;1 mask;79.28;1;0;K;Pressed
s06;6;1 mask;79.53;0;1;J;Released
s06;6;1 mask;79.58;0;0;J;Pressed
s06;6;1 mask;80.14;0;1;J;Released
s06;6;1 mask;80.14;1;1;K;Released
s06;6;1 mask;82.67;1;0;K;Pressed
s06;6;1 mask;82.72;0;0;J;Pressed
s06;6;1 mask;83.3;1;1;K;Released
s06;6;1 mask;83.34;0;1;J;Released
s06;6;1 mask;88.39;0;0;J;Pressed
s06;6;1 mask;88.41;1;0;K;Pressed
s06;6;1 mask;89.44;1;1;K;Released
s06;6;1 mask;89.45;0;1;J;Released
s06;6;1 mask;94.7;0;0;J;Pressed
s06;6;1 mask;94.75;1;0;K;Pressed
s06;6;1 mask;95.59;0;1;J;Released
s06;6;1 mask;95.61;1;1;K;Released
s06;6;1 mask;96.83;1;0;K;Pressed
s06;6;1 mask;97.52;1;1;K;Released
s06;6;1 mask;98.42;0;0;J;Pressed
s06;6;1 mask;98.81;1;0;K;Pressed
s06;6;1 mask;99.31;1;1;K;Released
s06;6;1 mask;99.34;0;1;J;Released
s06;6;1 mask;99.92;0;0;J;Pressed
s06;6;1 mask;101.17;0;1;J;Released
s06;6;1 mask;103.44;0;0;J;Pressed
s06;6;1 mask;103.45;1;0;K;Pressed
s06;6;1 mask;104.09;1;1;K;Released
s06;6;1 mask;104.13;0;1;J;Released
s06;6;1 mask;105.16;0;0;J;Pressed
s06;6;1 mask;105.16;1;0;K;Pressed
s06;6;1 mask;106.16;1;1;K;Released
s06;6;1 mask;106.2;0;1;J;Released
s06;6;1 mask;107.27;0;0;J;Pressed
s06;6;1 mask;107.59;0;1;J;Released
s06;6;1 mask;110.83;0;0;J;Pressed
s06;6;1 mask;111.5;0;1;J;Released
s06;6;1 mask;117.17;0;0;J;Pressed
s06;6;1 mask;117.24;1;0;K;Pressed
s06;6;1 mask;118.41;0;1;J;Released
s06;6;1 mask;118.41;1;1;K;Released
s06;6;1 mask;123.58;-1;200;E;Block end
s07;1;1 mask_connected dots;0.13;-1;100;E;Block start
s07;1;1 mask_connected dots;2.61;0;0;J;Pressed
s07;1;1 mask_connected dots;2.88;0;1;J;Released
s07;1;1 mask_connected dots;4.22;1;0;K;Pressed
s07;1;1 mask_connected dots;4.49;1;1;K;Released
s07;1;1 mask_connected dots;5.0;1;0;K;Pressed
s07;1;1 mask_connected dots;5.75;1;1;K;Released
s07;1;1 mask_connected dots;5.93;0;0;J;Pressed
s07;1;1 mask_connected dots;6.05;0;1;J;Released
