ID;Block;Duration;Aligned;MasksN;Target;Event;Time
s13;6;120;0;1;1;0;30795
s13;6;120;0;1;0;0;30911
s13;6;120;0;1;1;1;31278
s13;6;120;0;1;0;1;31428
s13;6;120;0;1;2;0;31944
s13;6;120;0;1;2;1;32078
s13;6;120;0;1;1;0;32378
s13;6;120;0;1;0;0;32577
s13;6;120;0;1;1;1;32829
s13;6;120;0;1;0;1;32878
s13;6;120;0;1;1;0;33544
s13;6;120;0;1;1;1;33860
s13;6;120;0;1;1;0;35293
s13;6;120;0;1;1;1;35443
s13;6;120;0;1;0;0;35477
s13;6;120;0;1;0;1;35710
s13;6;120;0;1;1;0;36626
s13;6;120;0;1;1;1;36776
s13;6;120;0;1;0;0;37542
s13;6;120;0;1;2;0;37559
s13;6;120;0;1;1;0;37576
s13;6;120;0;1;2;1;37926
s13;6;120;0;1;0;1;37942
s13;6;120;0;1;1;1;37959
s13;6;120;0;1;1;0;39892
s13;6;120;0;1;0;0;39925
s13;6;120;0;1;2;0;39975
s13;6;120;0;1;2;1;40175
s13;6;120;0;1;1;1;40241
s13;6;120;0;1;0;1;40258
s13;6;120;0;1;0;0;45256
s13;6;120;0;1;1;0;45323
s13;6;120;0;1;2;0;45356
s13;6;120;0;1;2;1;45772
s13;6;120;0;1;1;1;46006
s13;6;120;0;1;0;1;46072
s13;6;120;0;1;1;0;48571
s13;6;120;0;1;0;0;49121
s13;6;120;0;1;0;1;49271
s13;6;120;0;1;1;1;49321
s13;6;120;0;1;1;0;54036
s13;6;120;0;1;1;1;54303
s13;6;120;0;1;0;0;54669
s13;6;120;0;1;0;1;54786
s13;6;120;0;1;1;0;55303
s13;6;120;0;1;1;1;55419
s13;6;120;0;1;0;0;55603
s13;6;120;0;1;0;1;55735
s13;6;120;0;1;2;0;56169
s13;6;120;0;1;2;1;56352
s13;6;120;0;1;1;0;56618
s13;6;120;0;1;1;1;56735
s13;6;120;0;1;0;0;57085
s13;6;120;0;1;0;1;57168
s13;6;120;0;1;1;0;57201
s13;6;120;0;1;1;1;57219
s13;6;120;0;1;0;0;59317
s13;6;120;0;1;1;0;59417
s13;6;120;0;1;2;0;59451
s13;6;120;0;1;2;1;59700
s13;6;120;0;1;1;1;59751
s13;6;120;0;1;0;1;59784
s13;6;120;0;1;1;0;64799
s13;6;120;0;1;2;0;64865
s13;6;120;0;1;0;0;64882
s13;6;120;0;1;2;1;65299
s13;6;120;0;1;1;1;65315
s13;6;120;0;1;0;1;65332
s13;6;120;0;1;0;0;67131
s13;6;120;0;1;1;0;67198
s13;6;120;0;1;2;0;67231
s13;6;120;0;1;2;1;68181
s13;6;120;0;1;1;1;68214
s13;6;120;0;1;0;1;68581
s13;6;120;0;1;0;0;69347
s13;6;120;0;1;2;0;69380
s13;6;120;0;1;1;0;69396
s13;6;120;0;1;2;1;69896
s13;6;120;0;1;1;1;69964
s13;6;120;0;1;0;1;69980
s13;6;120;0;1;0;0;70946
s13;6;120;0;1;2;0;71046
s13;6;120;0;1;1;0;71063
s13;6;120;0;1;0;1;71479
s13;6;120;0;1;1;1;71612
s13;6;120;0;1;2;1;71663
s13;6;120;0;1;0;0;76611
s13;6;120;0;1;1;0;76744
s13;6;120;0;1;1;1;77044
s13;6;120;0;1;0;1;77110
s13;6;120;0;1;1;0;77660
s13;6;120;0;1;2;0;77693
s13;6;120;0;1;1;1;77910
s13;6;120;0;1;2;1;77943
s13;6;120;0;1;0;0;78227
s13;6;120;0;1;1;0;78311
s13;6;120;0;1;0;1;78510
s13;6;120;0;1;1;1;78544
s13;6;120;0;1;2;0;78793
s13;6;120;0;1;1;0;78927
s13;6;120;0;1;2;1;79026
s13;6;120;0;1;1;1;79144
s13;6;120;0;1;0;0;79443
s13;6;120;0;1;1;0;79526
s13;6;120;0;1;0;1;79760
s13;6;120;0;1;1;1;79859
s13;6;120;0;1;1;0;80159
s13;6;120;0;1;2;0;80176
s13;6;120;0;1;2;1;80409
s13;6;120;0;1;1;1;80426
s13;6;120;0;1;0;0;83691
s13;6;120;0;1;1;0;83708
s13;6;120;0;1;1;1;84158
s13;6;120;0;1;0;1;84175
s13;6;120;0;1;0;0;85641
s13;6;120;0;1;2;0;85690
s13;6;120;0;1;1;0;85724
s13;6;120;0;1;0;1;86157
s13;6;120;0;1;2;1;86457
s13;6;120;0;1;1;1;86490
s13;6;120;0;1;0;0;87873
s13;6;120;0;1;2;0;87990
s13;6;120;0;1;1;0;88040
s13;6;120;0;1;2;1;88640
s13;6;120;0;1;1;1;88656
s13;6;120;0;1;0;1;88739
s13;6;120;0;1;2;0;90239
s13;6;120;0;1;0;0;90256
s13;6;120;0;1;1;0;90289
s13;6;120;0;1;2;1;91589
s13;6;120;0;1;2;0;91788
s13;6;120;0;1;2;1;92621
s13;6;120;0;1;0;1;92705
s13;6;120;0;1;1;1;92738
s13;6;120;0;1;2;0;97953
s13;6;120;0;1;1;0;97986
s13;6;120;0;1;0;0;98003
s13;6;120;0;1;2;1;98753
s13;6;120;0;1;1;1;98769
s13;6;120;0;1;0;1;98819
s13;7;120;1;1;1;0;20835
s13;7;120;1;1;0;0;20851
s13;7;120;1;1;2;0;21001
s13;7;120;1;1;2;1;21201
s13;7;120;1;1;2;0;21351
s13;7;120;1;1;1;1;21451
s13;7;120;1;1;2;1;21567
s13;7;120;1;1;0;1;21601
s13;7;120;1;1;1;0;27065
s13;7;120;1;1;0;0;27132
s13;7;120;1;1;2;0;27166
s13;7;120;1;1;2;1;27799
s13;7;120;1;1;1;1;27815
s13;7;120;1;1;0;1;27849
s13;7;120;1;1;1;0;30281
s13;7;120;1;1;1;1;30498
s13;7;120;1;1;1;0;38545
s13;7;120;1;1;2;0;38761
s13;7;120;1;1;2;1;39095
s13;7;120;1;1;1;1;39111
s13;7;120;1;1;1;0;41427
s13;7;120;1;1;1;1;41627
s13;7;120;1;1;0;0;41960
s13;7;120;1;1;0;1;42343
s13;7;120;1;1;0;0;42743
s13;7;120;1;1;0;1;43276
s13;7;120;1;1;1;0;44226
s13;7;120;1;1;1;1;44392
s13;7;120;1;1;1;0;45309
s13;7;120;1;1;1;1;45842
s13;7;120;1;1;1;0;46458
s13;7;120;1;1;0;0;46892
s13;7;120;1;1;2;0;46941
s13;7;120;1;1;2;1;47308
s13;7;120;1;1;1;1;47392
s13;7;120;1;1;0;1;47541
s13;7;120;1;1;2;0;48940
s13;7;120;1;1;1;0;49023
s13;7;120;1;1;1;1;49141
s13;7;120;1;1;1;0;49690
s13;7;120;1;1;0;0;49940
s13;7;120;1;1;0;1;50273
s13;7;120;1;1;1;1;50307
s13;7;120;1;1;2;1;50323
s13;7;120;1;1;1;0;53322
s13;7;120;1;1;0;0;53506
s13;7;120;1;1;0;1;54089
s13;7;120;1;1;1;1;54105
s13;7;120;1;1;0;0;56204
s13;7;120;1;1;2;0;57088
s13;7;120;1;1;1;0;57171
s13;7;120;1;1;1;1;57537
s13;7;120;1;1;2;1;59054
s13;7;120;1;1;0;1;59120
s13;7;120;1;1;1;0;62053
s13;7;120;1;1;0;0;62219
s13;7;120;1;1;2;0;62419
s13;7;120;1;1;2;1;62919
s13;7;120;1;1;1;1;62969
s13;7;120;1;1;0;1;62985
s13;7;120;1;1;2;0;66467
s13;7;120;1;1;0;0;66484
s13;7;120;1;1;1;0;66551
s13;7;120;1;1;2;1;71232
s13;7;120;1;1;1;1;71249
s13;7;120;1;1;0;1;71266
s13;7;120;1;1;1;0;72798
s13;7;120;1;1;0;0;72865
s13;7;120;1;1;1;1;73798
s13;7;120;1;1;0;1;73814
s13;7;120;1;1;2;0;74248
s13;7;120;1;1;2;1;74730
s13;7;120;1;1;1;0;75381
s13;7;120;1;1;0;0;75414
s13;7;120;1;1;2;0;75514
s13;7;120;1;1;2;1;75897
s13;7;120;1;1;1;1;75947
s13;7;120;1;1;0;1;75980
s13;7;120;1;1;1;0;77796
s13;7;120;1;1;1;1;78446
s13;7;120;1;1;2;0;80245
s13;7;120;1;1;1;0;80262
s13;7;120;1;1;0;0;80295
s13;7;120;1;1;2;1;81328
s13;7;120;1;1;1;1;81378
s13;7;120;1;1;0;1;81412
s13;7;120;1;1;1;0;92024
s13;7;120;1;1;2;0;92225
s13;7;120;1;1;2;1;93290
s13;7;120;1;1;1;1;93324
s13;7;120;1;1;1;0;95756
s13;7;120;1;1;1;1;96173
s13;7;120;1;1;0;0;99854
s13;7;120;1;1;0;1;100338
s13;7;120;1;1;1;0;101687
s13;7;120;1;1;0;0;102054
s13;7;120;1;1;1;1;102737
s13;7;120;1;1;0;1;102887
s13;7;120;1;1;2;0;104086
s13;7;120;1;1;2;1;104886
s13;7;120;1;1;0;0;106952
s13;7;120;1;1;2;0;107002
s13;7;120;1;1;1;0;107052
s13;7;120;1;1;0;1;107368
s13;7;120;1;1;2;1;107901
s13;7;120;1;1;1;1;107918
s13;7;120;1;1;1;0;109367
s13;7;120;1;1;2;0;109434
s13;7;120;1;1;1;1;110601
s13;7;120;1;1;2;1;110667
s13;7;120;1;1;1;0;112649
s13;7;120;1;1;2;0;112800
s13;7;120;1;1;2;1;113433
s13;7;120;1;1;1;1;113466
s13;7;120;1;1;0;0;115549
s13;7;120;1;1;1;0;115599
s13;7;120;1;1;1;1;115731
s13;7;120;1;1;0;1;117498
s13;7;120;1;1;1;0;118281
s13;7;120;1;1;2;0;118647
s13;7;120;1;1;2;1;119064
s13;7;120;1;1;1;1;119098
s13;7;120;1;1;1;0;119880
s13;7;120;1;1;2;0;120014
s13;7;120;1;1;1;1;120000
s13;7;120;1;1;2;1;120000
s13;8;120;0;3;2;0;5279
s13;8;120;0;3;2;1;6328
s13;8;120;0;3;1;0;15491
s13;8;120;0;3;2;0;15625
s13;8;120;0;3;0;0;16058
s13;8;120;0;3;1;1;16591
s13;8;120;0;3;2;1;16657
s13;8;120;0;3;0;1;16674
s13;8;120;0;3;1;0;21655
s13;8;120;0;3;1;1;22705
s13;8;120;0;3;2;0;24855
s13;8;120;0;3;1;0;24871
s13;8;120;0;3;0;0;26089
s13;8;120;0;3;0;1;26370
s13;8;120;0;3;2;1;26404
s13;8;120;0;3;1;1;26421
s13;8;120;0;3;1;0;27954
s13;8;120;0;3;2;0;29653
s13;8;120;0;3;2;1;30153
s13;8;120;0;3;1;1;30252
s13;8;120;0;3;1;0;32968
s13;8;120;0;3;2;0;33319
s13;8;120;0;3;0;0;34117
s13;8;120;0;3;2;1;34584
s13;8;120;0;3;1;1;34651
s13;8;120;0;3;0;1;34851
s13;8;120;0;3;1;0;36900
s13;8;120;0;3;2;0;36984
s13;8;120;0;3;2;1;38033
s13;8;120;0;3;1;1;38050
s13;8;120;0;3;0;0;38866
s13;8;120;0;3;0;1;40082
s13;8;120;0;3;2;0;40516
s13;8;120;0;3;2;1;41765
s13;8;120;0;3;0;0;41781
s13;8;120;0;3;0;1;42614
s13;8;120;0;3;0;0;43947
s13;8;120;0;3;2;0;43964
s13;8;120;0;3;1;0;43997
s13;8;120;0;3;1;1;44347
s13;8;120;0;3;0;1;44363
s13;8;120;0;3;2;1;44381
s13;8;120;0;3;0;0;49795
s13;8;120;0;3;2;0;49862
s13;8;120;0;3;1;0;49878
s13;8;120;0;3;2;1;50196
s13;8;120;0;3;0;1;50728
s13;8;120;0;3;1;1;50744
s13;8;120;0;3;0;0;53210
s13;8;120;0;3;1;0;53227
s13;8;120;0;3;2;0;53243
s13;8;120;0;3;2;1;54710
s13;8;120;0;3;1;1;54760
s13;8;120;0;3;0;1;54777
s13;8;120;0;3;2;0;56409
s13;8;120;0;3;2;1;57276
s13;8;120;0;3;0;0;58408
s13;8;120;0;3;0;1;59558
s13;8;120;0;3;2;0;60374
s13;8;120;0;3;0;0;60841
s13;8;120;0;3;0;1;61724
s13;8;120;0;3;2;1;61740
s13;8;120;0;3;0;0;62840
s13;8;120;0;3;1;0;64123
s13;8;120;0;3;1;1;64473
s13;8;120;0;3;0;1;64539
s13;8;120;0;3;2;0;64607
s13;8;120;0;3;2;1;65089
s13;8;120;0;3;2;0;66072
s13;8;120;0;3;2;1;66505
s13;8;120;0;3;1;0;70620
s13;8;120;0;3;1;1;71870
s13;8;120;0;3;1;0;76035
s13;8;120;0;3;2;0;76185
s13;8;120;0;3;0;0;76236
s13;8;120;0;3;0;1;77418
s13;8;120;0;3;2;1;77768
s13;8;120;0;3;1;1;77818
s13;8;120;0;3;1;0;86898
s13;8;120;0;3;2;0;86914
s13;8;120;0;3;0;0;87031
s13;8;120;0;3;1;1;88663
s13;8;120;0;3;2;1;88714
s13;8;120;0;3;0;1;88731
s13;8;120;0;3;2;0;92262
s13;8;120;0;3;0;0;92329
s13;8;120;0;3;1;0;92379
s13;8;120;0;3;1;1;93828
s13;8;120;0;3;2;1;93929
s13;8;120;0;3;0;1;93962
s13;8;120;0;3;1;0;102276
s13;8;120;0;3;0;0;103574
s13;8;120;0;3;2;0;104025
s13;8;120;0;3;0;1;104707
s13;8;120;0;3;2;1;104824
s13;8;120;0;3;1;1;104841
s13;8;120;0;3;0;0;106524
s13;8;120;0;3;2;0;106557
s13;8;120;0;3;1;0;106573
s13;8;120;0;3;2;1;108123
s13;8;120;0;3;1;1;108206
s13;8;120;0;3;0;1;108239
s13;8;120;0;3;2;0;113287
s13;8;120;0;3;1;0;113771
s13;8;120;0;3;0;0;116286
s13;8;120;0;3;2;1;116987
s13;8;120;0;3;1;1;118220
s13;8;120;0;3;0;1;118303
s13;8;120;0;3;1;0;119585
s13;8;120;0;3;1;1;120000
s14;3;30;0;3;1;0;12495
s14;3;30;0;3;1;1;12962
s14;3;30;0;3;0;0;16678
s14;3;30;0;3;0;1;16877
s14;3;30;0;3;2;0;19177
s14;3;30;0;3;2;1;19444
s14;3;30;0;3;2;0;22458
s14;3;30;0;3;2;1;22792
s14;3;30;0;3;2;0;24525
s14;3;30;0;3;2;1;24924
s14;3;30;0;3;1;0;28839
s14;3;30;0;3;1;1;29289
s14;4;30;1;1;1;0;6371
s14;4;30;1;1;1;1;6687
s14;4;30;1;1;1;0;7803
s14;4;30;1;1;1;1;8136
s14;4;30;1;1;1;0;11468
s14;4;30;1;1;1;1;11935
s14;4;30;1;1;2;0;12252
s14;4;30;1;1;2;1;13052
s14;4;30;1;1;1;0;16884
s14;4;30;1;1;1;1;17183
s14;4;30;1;1;2;0;20165
s14;4;30;1;1;2;1;20348
s14;4;30;1;1;1;0;23231
s14;4;30;1;1;1;1;23497
s14;4;30;1;1;2;0;25447
s14;4;30;1;1;2;1;25679
s14;4;30;1;1;1;0;26396
s14;4;30;1;1;1;1;26630
s14;4;30;1;1;1;0;28912
s14;4;30;1;1;1;1;29112
s14;5;120;0;1;1;0;3974
s14;5;120;0;1;1;1;4075
s14;5;120;0;1;1;0;9323
s14;5;120;0;1;1;1;9489
s14;5;120;0;1;2;0;10906
s14;5;120;0;1;2;1;11122
s14;5;120;0;1;1;0;12804
s14;5;120;0;1;1;1;12988
s14;5;120;0;1;2;0;13988
s14;5;120;0;1;2;1;14654
s14;5;120;0;1;0;0;15853
s14;5;120;0;1;0;1;16087
s14;5;120;0;1;2;0;16587
s14;5;120;0;1;2;1;16870
s14;5;120;0;1;1;0;18652
s14;5;120;0;1;2;0;18736
s14;5;120;0;1;1;1;19269
s14;5;120;0;1;2;1;19286
s14;5;120;0;1;1;0;22134
s14;5;120;0;1;2;0;22168
s14;5;120;0;1;2;1;22568
s14;5;120;0;1;1;1;22585
s14;5;120;0;1;1;0;24950
s14;5;120;0;1;1;1;25417
s14;5;120;0;1;2;0;27066
s14;5;120;0;1;2;1;27300
s14;5;120;0;1;0;0;28616
s14;5;120;0;1;2;0;28631
s14;5;120;0;1;1;0;28649
s14;5;120;0;1;0;1;28932
s14;5;120;0;1;2;1;28965
s14;5;120;0;1;1;1;28982
s14;5;120;0;1;1;0;31647
s14;5;120;0;1;1;1;31847
s14;5;120;0;1;1;0;34396
s14;5;120;0;1;2;0;34429
s14;5;120;0;1;0;0;34446
s14;5;120;0;1;0;1;34796
s14;5;120;0;1;2;1;34813
s14;5;120;0;1;1;1;34831
s14;5;120;0;1;2;0;36612
s14;5;120;0;1;2;1;36779
s14;5;120;0;1;1;0;38228
s14;5;120;0;1;2;0;38261
s14;5;120;0;1;0;0;38395
s14;5;120;0;1;0;1;38561
s14;5;120;0;1;1;1;38645
s14;5;120;0;1;2;1;38745
s14;5;120;0;1;0;0;42810
s14;5;120;0;1;0;1;43027
s14;5;120;0;1;2;0;45243
s14;5;120;0;1;2;1;45392
s14;5;120;0;1;1;0;47641
s14;5;120;0;1;1;1;47841
s14;5;120;0;1;1;0;49141
s14;5;120;0;1;1;1;49340
s14;5;120;0;1;2;0;50524
s14;5;120;0;1;1;0;50940
s14;5;120;0;1;1;1;51290
s14;5;120;0;1;2;1;51306
s14;5;120;0;1;1;0;52723
s14;5;120;0;1;1;1;52939
s14;5;120;0;1;2;0;55988
s14;5;120;0;1;2;1;56372
s14;5;120;0;1;1;0;58322
s14;5;120;0;1;0;0;58337
s14;5;120;0;1;0;1;58637
s14;5;120;0;1;1;1;58654
s14;5;120;0;1;2;0;61719
s14;5;120;0;1;1;0;62003
s14;5;120;0;1;1;1;62336
s14;5;120;0;1;2;1;62385
s14;5;120;0;1;0;0;64069
s14;5;120;0;1;1;0;64119
s14;5;120;0;1;0;1;64335
s14;5;120;0;1;1;1;64351
s14;5;120;0;1;1;0;66984
s14;5;120;0;1;0;0;67001
s14;5;120;0;1;0;1;67217
s14;5;120;0;1;1;1;67251
s14;5;120;0;1;1;0;68550
s14;5;120;0;1;2;0;68617
s14;5;120;0;1;0;0;68633
s14;5;120;0;1;0;1;68867
s14;5;120;0;1;1;1;68900
s14;5;120;0;1;2;1;68917
s14;5;120;0;1;1;0;71199
s14;5;120;0;1;2;0;71215
s14;5;120;0;1;0;0;71249
s14;5;120;0;1;0;1;71432
s14;5;120;0;1;2;1;71465
s14;5;120;0;1;1;1;71482
s14;5;120;0;1;1;0;73782
s14;5;120;0;1;2;0;73832
s14;5;120;0;1;2;1;74165
s14;5;120;0;1;1;1;74198
s14;5;120;0;1;1;0;75764
s14;5;120;0;1;2;0;75781
s14;5;120;0;1;0;0;75814
s14;5;120;0;1;0;1;75998
s14;5;120;0;1;2;1;76031
s14;5;120;0;1;1;1;76047
s14;5;120;0;1;1;0;77414
s14;5;120;0;1;1;1;77646
s14;5;120;0;1;2;0;79379
s14;5;120;0;1;0;0;79396
s14;5;120;0;1;0;1;79579
s14;5;120;0;1;2;1;79596
s14;5;120;0;1;2;0;81829
s14;5;120;0;1;0;0;81845
s14;5;120;0;1;1;0;81862
s14;5;120;0;1;1;1;82061
s14;5;120;0;1;0;1;82079
s14;5;120;0;1;2;1;82095
s14;5;120;0;1;1;0;85144
s14;5;120;0;1;2;0;85177
s14;5;120;0;1;0;0;85194
s14;5;120;0;1;2;1;85427
s14;5;120;0;1;0;1;85444
s14;5;120;0;1;1;1;85461
s14;5;120;0;1;1;0;88526
s14;5;120;0;1;2;0;88559
s14;5;120;0;1;0;0;88576
s14;5;120;0;1;2;1;89043
s14;5;120;0;1;1;1;89059
s14;5;120;0;1;0;1;89077
s14;5;120;0;1;1;0;90242
s14;5;120;0;1;2;0;90258
s14;5;120;0;1;0;0;90275
s14;5;120;0;1;0;1;90558
s14;5;120;0;1;2;1;90575
s14;5;120;0;1;1;1;90591
s14;5;120;0;1;1;0;93407
s14;5;120;0;1;0;0;93423
s14;5;120;0;1;0;1;93757
s14;5;120;0;1;1;1;93774
s14;5;120;0;1;2;0;94990
s14;5;120;0;1;2;1;95440
s14;5;120;0;1;1;0;99888
s14;5;120;0;1;0;0;99921
s14;5;120;0;1;0;1;100188
s14;5;120;0;1;1;1;100205
s14;5;120;0;1;2;0;101970
s14;5;120;0;1;2;1;102470
s14;5;120;0;1;1;0;103487
s14;5;120;0;1;2;0;103520
s14;5;120;0;1;1;1;103987
s14;5;120;0;1;2;1;104020
s14;5;120;0;1;2;0;106486
s14;5;120;0;1;2;1;106652
s14;5;120;0;1;1;0;108152
s14;5;120;0;1;2;0;108186
s14;5;120;0;1;0;0;108202
s14;5;120;0;1;0;1;108502
s14;5;120;0;1;2;1;108518
s14;5;120;0;1;1;1;108535
s14;5;120;0;1;1;0;111867
s14;5;120;0;1;1;1;112233
s14;5;120;0;1;2;0;119514
s14;5;120;0;1;0;0;119531
s14;5;120;0;1;0;1;119864
s14;5;120;0;1;2;1;119880
s14;6;120;1;3;2;0;11148
s14;6;120;1;3;2;1;11382
s14;6;120;1;3;0;0;12715
s14;6;120;1;3;2;0;12748
s14;6;120;1;3;1;0;12915
s14;6;120;1;3;1;1;13031
s14;6;120;1;3;0;1;13064
s14;6;120;1;3;2;1;13098
s14;6;120;1;3;2;0;14964
s14;6;120;1;3;0;0;15047
s14;6;120;1;3;0;1;15297
s14;6;120;1;3;2;1;15330
s14;6;120;1;3;2;0;18430
s14;6;120;1;3;2;1;18663
s14;6;120;1;3;2;0;28459
s14;6;120;1;3;0;0;28492
s14;6;120;1;3;0;1;28775
s14;6;120;1;3;2;1;28792
s14;6;120;1;3;2;0;36056
s14;6;120;1;3;2;1;36272
s14;6;120;1;3;0;0;42054
s14;6;120;1;3;1;0;42087
s14;6;120;1;3;0;1;42436
s14;6;120;1;3;1;1;42470
s14;6;120;1;3;2;0;47568
s14;6;120;1;3;2;1;47802
s14;6;120;1;3;2;0;54799
s14;6;120;1;3;0;0;55182
s14;6;120;1;3;0;1;55432
s14;6;120;1;3;2;1;55481
s14;6;120;1;3;2;0;62296
s14;6;120;1;3;2;1;62479
s14;6;120;1;3;0;0;70026
s14;6;120;1;3;1;0;70376
s14;6;120;1;3;2;0;70493
s14;6;120;1;3;2;1;71026
s14;6;120;1;3;1;1;71060
s14;6;120;1;3;0;1;71076
s14;6;120;1;3;2;0;76240
s14;6;120;1;3;2;1;76507
s14;6;120;1;3;1;0;83571
s14;6;120;1;3;1;1;83771
s14;6;120;1;3;1;0;91585
s14;6;120;1;3;2;0;91618
s14;6;120;1;3;0;0;91734
s14;6;120;1;3;0;1;92335
s14;6;120;1;3;2;1;92352
s14;6;120;1;3;1;1;92368
s14;6;120;1;3;2;0;117125
s14;6;120;1;3;2;1;117392
s14;7;120;0;3;1;0;16096
s14;7;120;0;3;2;0;16146
s14;7;120;0;3;1;1;16512
s14;7;120;0;3;2;1;16528
s14;7;120;0;3;1;0;24676
s14;7;120;0;3;2;0;24693
s14;7;120;0;3;0;0;24709
s14;7;120;0;3;0;1;25059
s14;7;120;0;3;1;1;25075
s14;7;120;0;3;2;1;25109
s14;7;120;0;3;1;0;28191
s14;7;120;0;3;2;0;28208
s14;7;120;0;3;0;0;28225
s14;7;120;0;3;0;1;28424
s14;7;120;0;3;1;1;28457
s14;7;120;0;3;2;1;28474
s14;7;120;0;3;2;0;30490
s14;7;120;0;3;0;0;30524
s14;7;120;0;3;1;0;30540
s14;7;120;0;3;0;1;31489
s14;7;120;0;3;1;1;31506
s14;7;120;0;3;2;1;31523
s14;7;120;0;3;1;0;36171
s14;7;120;0;3;1;1;36605
s14;7;120;0;3;2;0;39570
s14;7;120;0;3;1;0;39703
s14;7;120;0;3;0;0;39720
s14;7;120;0;3;1;1;40036
s14;7;120;0;3;0;1;40053
s14;7;120;0;3;2;1;40069
s14;7;120;0;3;1;0;41603
s14;7;120;0;3;2;0;41619
s14;7;120;0;3;0;0;41636
s14;7;120;0;3;0;1;41952
s14;7;120;0;3;2;1;41969
s14;7;120;0;3;1;1;41985
s14;7;120;0;3;0;0;45152
s14;7;120;0;3;1;0;45168
s14;7;120;0;3;2;0;45185
s14;7;120;0;3;0;1;46934
s14;7;120;0;3;2;1;46950
s14;7;120;0;3;1;1;46967
s14;7;120;0;3;1;0;49633
s14;7;120;0;3;2;0;49650
s14;7;120;0;3;0;0;49666
s14;7;120;0;3;0;1;49916
s14;7;120;0;3;2;1;49933
s14;7;120;0;3;1;1;49949
s14;7;120;0;3;1;0;54764
s14;7;120;0;3;2;0;54898
s14;7;120;0;3;0;0;54931
s14;7;120;0;3;0;1;55547
s14;7;120;0;3;1;1;55564
s14;7;120;0;3;2;1;55580
s14;7;120;0;3;1;0;58279
s14;7;120;0;3;2;0;58397
s14;7;120;0;3;0;0;58480
s14;7;120;0;3;0;1;58829
s14;7;120;0;3;1;1;58846
s14;7;120;0;3;2;1;58863
s14;7;120;0;3;1;0;59729
s14;7;120;0;3;2;0;59762
s14;7;120;0;3;1;1;60379
s14;7;120;0;3;2;1;60396
s14;7;120;0;3;1;0;63228
s14;7;120;0;3;2;0;63244
s14;7;120;0;3;1;1;63478
s14;7;120;0;3;2;1;63494
s14;7;120;0;3;1;0;64594
s14;7;120;0;3;2;0;64644
s14;7;120;0;3;1;1;64877
s14;7;120;0;3;2;1;64894
s14;7;120;0;3;1;0;71442
s14;7;120;0;3;2;0;71475
s14;7;120;0;3;0;0;71525
s14;7;120;0;3;0;1;71775
s14;7;120;0;3;2;1;71808
s14;7;120;0;3;1;1;71824
s14;7;120;0;3;1;0;72974
s14;7;120;0;3;2;0;72990
s14;7;120;0;3;0;0;73007
s14;7;120;0;3;0;1;74590
s14;7;120;0;3;2;1;74607
s14;7;120;0;3;1;1;74623
s14;7;120;0;3;1;0;82221
s14;7;120;0;3;2;0;82254
s14;7;120;0;3;1;1;82537
s14;7;120;0;3;2;1;82570
s14;7;120;0;3;1;0;85136
s14;7;120;0;3;2;0;85152
s14;7;120;0;3;0;0;85169
s14;7;120;0;3;0;1;85436
s14;7;120;0;3;1;1;85452
s14;7;120;0;3;2;1;85469
s14;7;120;0;3;0;0;87685
s14;7;120;0;3;2;0;87701
s14;7;120;0;3;0;1;87885
s14;7;120;0;3;2;1;87902
s14;7;120;0;3;2;0;90301
s14;7;120;0;3;2;1;90568
s14;7;120;0;3;0;0;93583
s14;7;120;0;3;2;0;93600
s14;7;120;0;3;0;1;93916
s14;7;120;0;3;2;1;93933
s14;7;120;0;3;2;0;96432
s14;7;120;0;3;0;0;96448
s14;7;120;0;3;1;0;96465
s14;7;120;0;3;2;1;97015
s14;7;120;0;3;0;1;97031
s14;7;120;0;3;1;1;97048
s14;7;120;0;3;2;0;99564
s14;7;120;0;3;2;1;99731
s14;7;120;0;3;1;0;103245
s14;7;120;0;3;1;1;103396
s14;7;120;0;3;1;0;105444
s14;7;120;0;3;1;1;105661
s14;7;120;0;3;2;0;106511
s14;7;120;0;3;2;1;106711
s14;7;120;0;3;2;0;109227
s14;7;120;0;3;2;1;109427
s14;7;120;0;3;2;0;110693
s14;7;120;0;3;2;1;110926
s14;7;120;0;3;2;0;112742
s14;7;120;0;3;2;1;113609
s14;7;120;0;3;1;0;117290
s14;7;120;0;3;1;1;117757
s14;7;120;0;3;2;0;119123
s14;7;120;0;3;2;1;119440
s14;8;120;1;1;1;0;7032
s14;8;120;1;1;1;1;7216
s14;8;120;1;1;1;0;10981
s14;8;120;1;1;1;1;11081
s14;8;120;1;1;2;0;16179
s14;8;120;1;1;2;1;16362
s14;8;120;1;1;1;0;18662
s14;8;120;1;1;1;1;18795
s14;8;120;1;1;2;0;22576
s14;8;120;1;1;2;1;22743
s14;8;120;1;1;1;0;23976
s14;8;120;1;1;2;0;24060
s14;8;120;1;1;0;0;24076
s14;8;120;1;1;0;1;24476
s14;8;120;1;1;1;1;24492
s14;8;120;1;1;2;1;24509
s14;8;120;1;1;1;0;36388
s14;8;120;1;1;2;0;36671
s14;8;120;1;1;0;0;36971
s14;8;120;1;1;0;1;37037
s14;8;120;1;1;1;1;37105
s14;8;120;1;1;2;1;37121
s14;8;120;1;1;1;0;42636
s14;8;120;1;1;1;1;42835
s14;8;120;1;1;1;0;45001
s14;8;120;1;1;1;1;45185
s14;8;120;1;1;1;0;47151
s14;8;120;1;1;0;0;47200
