ID;Time;Target;Event;Key;EventLabel
s09;60.37;0;0;J;Pressed
s09;60.47;0;1;J;Released
s09;61.58;0;0;J;Pressed
s09;61.58;1;0;K;Pressed
s09;61.64;0;1;J;Released
s09;61.66;1;1;K;Released
s09;63.5;0;0;J;Pressed
s09;63.52;1;0;K;Pressed
s09;63.55;0;1;J;Released
s09;63.58;1;1;K;Released
s09;64.14;0;0;J;Pressed
s09;64.14;1;0;K;Pressed
s09;64.22;0;1;J;Released
s09;64.25;1;1;K;Released
s09;64.69;1;0;K;Pressed
s09;64.8;1;1;K;Released
s09;65.16;0;0;J;Pressed
s09;65.28;0;1;J;Released
s09;77.78;1;0;K;Pressed
s09;77.91;1;1;K;Released
s09;78.52;0;0;J;Pressed
s09;78.59;0;1;J;Released
s09;79.34;0;0;J;Pressed
s09;79.36;1;0;K;Pressed
s09;79.42;0;1;J;Released
s09;79.44;1;1;K;Released
s09;80.0;0;0;J;Pressed
s09;80.0;1;0;K;Pressed
s09;80.08;0;1;J;Released
s09;80.12;1;1;K;Released
s09;80.66;1;0;K;Pressed
s09;80.77;1;1;K;Released
s09;81.48;0;0;J;Pressed
s09;81.59;0;1;J;Released
s09;82.53;0;0;J;Pressed
s09;82.53;1;0;K;Pressed
s09;82.58;0;1;J;Released
s09;82.61;1;1;K;Released
s09;83.19;1;0;K;Pressed
s09;83.28;1;1;K;Released
s09;83.48;0;0;J;Pressed
s09;83.48;1;0;K;Pressed
s09;83.55;0;1;J;Released
s09;83.56;1;1;K;Released
s09;83.92;1;0;K;Pressed
s09;84.02;1;1;K;Released
s09;84.69;0;0;J;Pressed
s09;84.78;0;1;J;Released
s09;85.7;0;0;J;Pressed
s09;85.7;1;0;K;Pressed
s09;85.77;0;1;J;Released
s09;85.78;1;1;K;Released
s09;86.34;0;0;J;Pressed
s09;86.34;1;0;K;Pressed
s09;86.41;0;1;J;Released
s09;86.42;1;1;K;Released
s09;87.0;1;0;K;Pressed
s09;87.08;1;1;K;Released
s09;87.52;0;0;J;Pressed
s09;87.58;0;1;J;Released
s09;88.84;0;0;J;Pressed
s09;88.84;1;0;K;Pressed
s09;88.92;0;1;J;Released
s09;88.94;1;1;K;Released
s09;89.37;0;0;J;Pressed
s09;89.37;1;0;K;Pressed
s09;89.45;0;1;J;Released
s09;89.45;1;1;K;Released
s09;90.09;0;0;J;Pressed
s09;90.14;0;1;J;Released
s09;90.89;0;0;J;Pressed
s09;91.0;0;1;J;Released
s09;91.98;0;0;J;Pressed
s09;91.98;1;0;K;Pressed
s09;92.05;0;1;J;Released
s09;92.08;1;1;K;Released
s09;92.48;0;0;J;Pressed
s09;92.48;1;0;K;Pressed
s09;92.56;0;1;J;Released
s09;92.58;1;1;K;Released
s09;93.08;1;0;K;Pressed
s09;93.22;1;1;K;Released
s09;93.59;0;0;J;Pressed
s09;93.7;0;1;J;Released
s09;95.14;1;0;K;Pressed
s09;95.17;0;0;J;Pressed
s09;95.22;0;1;J;Released
s09;95.27;1;1;K;Released
s09;95.72;0;0;J;Pressed
s09;95.72;1;0;K;Pressed
s09;95.8;0;1;J;Released
s09;95.81;1;1;K;Released
s09;97.05;0;0;J;Pressed
s09;97.12;0;1;J;Released
s09;98.33;0;0;J;Pressed
s09;98.33;1;0;K;Pressed
s09;98.37;0;1;J;Released
s09;98.39;1;1;K;Released
s09;98.91;1;0;K;Pressed
s09;99.08;1;1;K;Released
s09;99.72;1;0;K;Pressed
s09;99.86;1;1;K;Released
s09;100.25;0;0;J;Pressed
s09;100.33;0;1;J;Released
s09;101.22;0;0;J;Pressed
s09;101.22;1;0;K;Pressed
s09;101.31;0;1;J;Released
s09;101.37;1;1;K;Released
s09;101.8;1;0;K;Pressed
s09;101.83;0;0;J;Pressed
s09;101.94;0;1;J;Released
s09;101.97;1;1;K;Released
s09;103.39;0;0;J;Pressed
s09;103.55;0;1;J;Released
s09;104.48;0;0;J;Pressed
s09;104.48;1;0;K;Pressed
s09;104.61;0;1;J;Released
s09;104.62;1;1;K;Released
s09;105.3;0;0;J;Pressed
s09;105.3;1;0;K;Pressed
s09;105.41;0;1;J;Released
s09;105.44;1;1;K;Released
s09;105.97;1;0;K;Pressed
s09;106.08;1;1;K;Released
s09;106.45;0;0;J;Pressed
s09;106.73;0;1;J;Released
s09;107.86;0;0;J;Pressed
s09;107.86;1;0;K;Pressed
s09;107.94;0;1;J;Released
s09;107.98;1;1;K;Released
s09;108.47;1;0;K;Pressed
s09;108.62;1;1;K;Released
s09;110.8;0;0;J;Pressed
s09;110.8;1;0;K;Pressed
s09;110.91;0;1;J;Released
s09;110.95;1;1;K;Released
s09;111.41;1;0;K;Pressed
s09;111.53;1;1;K;Released
s09;112.05;1;0;K;Pressed
s09;112.2;1;1;K;Released
s09;112.66;0;0;J;Pressed
s09;112.8;0;1;J;Released
s09;114.17;0;0;J;Pressed
s09;114.17;1;0;K;Pressed
s09;114.27;0;1;J;Released
s09;114.27;1;1;K;Released
s09;114.66;0;0;J;Pressed
s09;114.66;1;0;K;Pressed
s09;114.78;0;1;J;Released
s09;114.8;1;1;K;Released
s09;115.23;1;0;K;Pressed
s09;115.39;1;1;K;Released
s09;115.78;0;0;J;Pressed
s09;115.89;0;1;J;Released
s09;117.31;1;0;K;Pressed
s09;117.34;0;0;J;Pressed
s09;117.39;0;1;J;Released
s09;117.44;1;1;K;Released
s09;118.25;0;0;J;Pressed
s09;118.28;1;0;K;Pressed
s09;118.34;0;1;J;Released
s09;118.34;1;1;K;Released
s09;118.66;1;0;K;Pressed
s09;118.78;1;1;K;Released
s09;119.28;0;0;J;Pressed
s09;119.36;0;1;J;Released
s09;120.53;0;0;J;Pressed
s09;120.53;1;0;K;Pressed
s09;120.61;0;1;J;Released
s09;120.62;1;1;K;Released
s09;121.17;0;0;J;Pressed
s09;121.17;1;0;K;Pressed
s09;121.27;0;1;J;Released
s09;121.28;1;1;K;Released
s09;121.67;1;0;K;Pressed
s09;121.83;1;1;K;Released
s09;122.23;0;0;J;Pressed
s09;122.42;0;1;J;Released
s09;123.67;1;0;K;Pressed
s09;123.81;1;1;K;Released
s09;124.23;0;0;J;Pressed
s09;124.23;1;0;K;Pressed
s09;124.33;0;1;J;Released
s09;124.34;1;1;K;Released
s09;124.78;1;0;K;Pressed
s09;124.92;1;1;K;Released
s09;125.3;0;0;J;Pressed
s09;125.5;0;1;J;Released
s09;126.67;0;0;J;Pressed
s09;126.67;1;0;K;Pressed
s09;126.75;0;1;J;Released
s09;126.78;1;1;K;Released
s09;127.2;1;0;K;Pressed
s09;127.37;1;1;K;Released
s09;128.36;1;0;K;Pressed
s09;128.45;1;1;K;Released
s09;128.75;0;0;J;Pressed
s09;128.91;0;1;J;Released
s09;129.95;0;0;J;Pressed
s09;129.97;1;0;K;Pressed
s09;130.03;0;1;J;Released
s09;130.08;1;1;K;Released
s09;130.58;0;0;J;Pressed
s09;130.61;1;0;K;Pressed
s09;130.67;0;1;J;Released
s09;130.73;1;1;K;Released
s09;131.2;1;0;K;Pressed
s09;131.41;1;1;K;Released
s09;131.78;0;0;J;Pressed
s09;131.91;0;1;J;Released
s09;133.22;0;0;J;Pressed
s09;133.23;1;0;K;Pressed
s09;133.28;0;1;J;Released
s09;133.34;1;1;K;Released
s09;133.7;1;0;K;Pressed
s09;133.75;0;0;J;Pressed
s09;133.8;0;1;J;Released
s09;133.84;1;1;K;Released
s09;134.41;1;0;K;Pressed
s09;134.55;1;1;K;Released
s09;134.97;0;0;J;Pressed
s09;135.06;0;1;J;Released
s09;136.19;0;0;J;Pressed
s09;136.2;1;0;K;Pressed
s09;136.27;0;1;J;Released
s09;136.3;1;1;K;Released
s09;136.78;0;0;J;Pressed
s09;136.8;1;0;K;Pressed
s09;136.91;0;1;J;Released
s09;136.94;1;1;K;Released
s09;137.39;1;0;K;Pressed
s09;137.58;1;1;K;Released
s09;137.97;0;0;J;Pressed
s09;138.28;0;1;J;Released
s09;139.5;0;0;J;Pressed
s09;139.5;1;0;K;Pressed
s09;139.61;0;1;J;Released
s09;139.67;1;1;K;Released
s09;140.03;1;0;K;Pressed
s09;140.25;1;1;K;Released
s09;140.66;1;0;K;Pressed
s09;140.7;0;0;J;Pressed
s09;140.81;0;1;J;Released
s09;140.84;1;1;K;Released
s09;141.31;0;0;J;Pressed
s09;141.33;1;0;K;Pressed
s09;141.61;0;1;J;Released
s09;141.66;1;1;K;Released
s09;142.72;0;0;J;Pressed
s09;142.72;1;0;K;Pressed
s09;142.8;0;1;J;Released
s09;142.86;1;1;K;Released
s09;143.25;0;0;J;Pressed
s09;143.25;1;0;K;Pressed
s09;143.36;0;1;J;Released
s09;143.37;1;1;K;Released
s09;143.78;1;0;K;Pressed
s09;143.98;1;1;K;Released
s09;144.33;0;0;J;Pressed
s09;144.64;0;1;J;Released
s09;145.81;0;0;J;Pressed
s09;145.81;1;0;K;Pressed
s09;145.89;0;1;J;Released
s09;145.94;1;1;K;Released
s09;146.42;1;0;K;Pressed
s09;146.45;0;0;J;Pressed
s09;146.55;0;1;J;Released
s09;146.59;1;1;K;Released
s09;147.0;1;0;K;Pressed
s09;147.19;1;1;K;Released
s09;147.7;0;0;J;Pressed
s09;147.87;0;1;J;Released
s09;148.98;1;0;K;Pressed
s09;149.03;0;0;J;Pressed
s09;149.11;0;1;J;Released
s09;149.12;1;1;K;Released
s09;149.83;0;0;J;Pressed
s09;149.83;1;0;K;Pressed
s09;149.95;0;1;J;Released
s09;149.95;1;1;K;Released
s09;150.7;1;0;K;Pressed
s09;150.86;1;1;K;Released
s09;151.25;0;0;J;Pressed
s09;151.34;0;1;J;Released
s09;152.31;0;0;J;Pressed
s09;152.31;1;0;K;Pressed
s09;152.39;0;1;J;Released
s09;152.39;1;1;K;Released
s09;152.94;0;0;J;Pressed
s09;152.94;1;0;K;Pressed
s09;153.05;0;1;J;Released
s09;153.06;1;1;K;Released
s09;153.47;1;0;K;Pressed
s09;153.61;1;1;K;Released
s09;153.97;0;0;J;Pressed
s09;154.08;0;1;J;Released
s09;154.62;1;0;K;Pressed
s09;154.84;1;1;K;Released
s09;156.7;1;0;K;Pressed
s09;156.75;0;0;J;Pressed
s09;156.8;0;1;J;Released
s09;156.86;1;1;K;Released
s09;159.48;0;0;J;Pressed
s09;159.48;1;0;K;Pressed
s09;159.61;0;1;J;Released
s09;159.61;1;1;K;Released
s09;159.95;1;0;K;Pressed
s09;160.14;1;1;K;Released
s09;160.81;0;0;J;Pressed
s09;160.89;0;1;J;Released
s09;161.7;0;0;J;Pressed
s09;161.7;1;0;K;Pressed
s09;161.8;0;1;J;Released
s09;161.8;1;1;K;Released
s09;162.27;0;0;J;Pressed
s09;162.3;1;0;K;Pressed
s09;162.39;0;1;J;Released
s09;162.41;1;1;K;Released
s09;162.83;1;0;K;Pressed
s09;163.02;1;1;K;Released
s09;163.36;0;0;J;Pressed
s09;163.53;0;1;J;Released
s09;164.56;0;0;J;Pressed
s09;164.56;1;0;K;Pressed
s09;164.69;0;1;J;Released
s09;164.73;1;1;K;Released
s09;165.2;0;0;J;Pressed
s09;165.2;1;0;K;Pressed
s09;165.28;0;1;J;Released
s09;165.36;1;1;K;Released
s09;166.87;0;0;J;Pressed
s09;167.0;0;1;J;Released
s09;168.25;0;0;J;Pressed
s09;168.25;1;0;K;Pressed
s09;168.39;0;1;J;Released
s09;168.39;1;1;K;Released
s09;169.42;1;0;K;Pressed
s09;169.47;0;0;J;Pressed
s09;169.5;0;1;J;Released
s09;169.53;1;1;K;Released
s09;170.06;0;0;J;Pressed
s09;170.09;1;0;K;Pressed
s09;170.17;0;1;J;Released
s09;170.22;1;1;K;Released
s09;172.22;0;0;J;Pressed
s09;172.22;1;0;K;Pressed
s09;172.33;0;1;J;Released
s09;172.36;1;1;K;Released
s09;175.41;0;0;J;Pressed
s09;175.42;1;0;K;Pressed
s09;175.52;0;1;J;Released
s09;175.58;1;1;K;Released
s09;177.48;0;0;J;Pressed
s09;177.5;1;0;K;Pressed
s09;177.58;0;1;J;Released
s09;177.64;1;1;K;Released
s09;178.0;0;0;J;Pressed
s09;178.0;1;0;K;Pressed
s09;178.16;0;1;J;Released
s09;178.16;1;1;K;Released
s09;178.53;1;0;K;Pressed
s09;178.72;1;1;K;Released
s09;179.23;0;0;J;Pressed
s09;179.36;0;1;J;Released
s09;180.81;0;0;J;Pressed
s09;180.81;1;0;K;Pressed
s09;180.91;0;1;J;Released
s09;180.97;1;1;K;Released
s09;181.52;0;0;J;Pressed
s09;181.52;1;0;K;Pressed
s09;181.61;0;1;J;Released
s09;181.62;1;1;K;Released
s09;182.08;1;0;K;Pressed
s09;182.27;1;1;K;Released
s09;182.66;0;0;J;Pressed
s09;182.78;0;1;J;Released
s10;2.95;0;0;J;Pressed
s10;2.95;1;0;K;Pressed
s10;3.06;0;1;J;Released
s10;3.07;1;1;K;Released
s10;5.36;1;0;K;Pressed
s10;5.47;1;1;K;Released
s10;7.18;1;0;K;Pressed
s10;7.28;1;1;K;Released
s10;10.87;1;0;K;Pressed
s10;10.89;0;0;J;Pressed
s10;10.98;0;1;J;Released
s10;10.98;1;1;K;Released
s10;13.11;1;0;K;Pressed
s10;13.22;1;1;K;Released
s10;15.15;1;0;K;Pressed
s10;15.28;1;1;K;Released
s10;18.68;0;0;J;Pressed
s10;18.68;1;0;K;Pressed
s10;18.76;0;1;J;Released
s10;18.78;1;1;K;Released
s10;20.79;1;0;K;Pressed
s10;20.89;1;1;K;Released
s10;22.86;1;0;K;Pressed
s10;22.95;1;1;K;Released
s10;26.64;0;0;J;Pressed
s10;26.65;1;0;K;Pressed
s10;26.75;0;1;J;Released
s10;26.75;1;1;K;Released
s10;28.7;1;0;K;Pressed
s10;28.78;1;1;K;Released
s10;30.78;1;0;K;Pressed
s10;30.87;1;1;K;Released
s10;34.54;1;0;K;Pressed
s10;34.56;0;0;J;Pressed
s10;34.64;0;1;J;Released
s10;34.65;1;1;K;Released
s10;36.62;1;0;K;Pressed
s10;36.73;1;1;K;Released
s10;38.7;1;0;K;Pressed
s10;38.79;1;1;K;Released
s10;42.53;0;0;J;Pressed
s10;42.53;1;0;K;Pressed
s10;42.65;0;1;J;Released
s10;42.67;1;1;K;Released
s10;44.67;1;0;K;Pressed
s10;44.75;1;1;K;Released
s10;46.56;1;0;K;Pressed
s10;46.68;1;1;K;Released
s10;50.36;0;0;J;Pressed
s10;50.37;1;0;K;Pressed
s10;50.47;0;1;J;Released
s10;50.48;1;1;K;Released
s10;52.51;1;0;K;Pressed
s10;52.64;1;1;K;Released
s10;54.67;1;0;K;Pressed
s10;54.76;1;1;K;Released
s10;58.36;0;0;J;Pressed
s10;58.36;1;0;K;Pressed
s10;58.48;0;1;J;Released
s10;58.48;1;1;K;Released
s10;59.82;1;0;K;Pressed
s10;59.95;1;1;K;Released
s10;62.51;1;0;K;Pressed
s10;62.64;1;1;K;Released
s10;66.22;1;0;K;Pressed
s10;66.26;0;0;J;Pressed
s10;66.32;0;1;J;Released
s10;66.34;1;1;K;Released
s10;68.37;1;0;K;Pressed
s10;68.47;1;1;K;Released
s10;70.4;1;0;K;Pressed
s10;70.51;1;1;K;Released
s10;74.23;0;0;J;Pressed
s10;74.23;1;0;K;Pressed
s10;74.32;0;1;J;Released
s10;74.34;1;1;K;Released
s10;76.26;1;0;K;Pressed
s10;76.36;1;1;K;Released
s10;78.36;1;0;K;Pressed
s10;78.48;1;1;K;Released
s10;82.14;0;0;J;Pressed
s10;82.14;1;0;K;Pressed
s10;82.28;0;1;J;Released
s10;82.29;1;1;K;Released
s10;84.18;1;0;K;Pressed
s10;84.32;1;1;K;Released
s10;86.26;1;0;K;Pressed
s10;86.37;1;1;K;Released
s10;90.06;0;0;J;Pressed
s10;90.06;1;0;K;Pressed
s10;90.2;0;1;J;Released
s10;90.2;1;1;K;Released
s10;92.07;1;0;K;Pressed
s10;92.2;1;1;K;Released
s10;93.98;1;0;K;Pressed
s10;94.09;1;1;K;Released
s10;97.95;0;0;J;Pressed
s10;97.95;1;0;K;Pressed
s10;98.06;0;1;J;Released
s10;98.07;1;1;K;Released
s10;100.11;1;0;K;Pressed
s10;100.2;1;1;K;Released
s10;102.07;1;0;K;Pressed
s10;102.18;1;1;K;Released
s10;105.92;1;0;K;Pressed
s10;105.95;0;0;J;Pressed
s10;106.06;0;1;J;Released
s10;106.07;1;1;K;Released
s10;107.89;1;0;K;Pressed
s10;108.0;1;1;K;Released
s10;109.97;1;0;K;Pressed
s10;110.06;1;1;K;Released
s10;113.76;1;0;K;Pressed
s10;113.81;0;0;J;Pressed
s10;113.9;0;1;J;Released
s10;113.92;1;1;K;Released
s10;115.81;1;0;K;Pressed
s10;115.95;1;1;K;Released
s10;117.92;1;0;K;Pressed
s10;118.0;1;1;K;Released
s10;121.67;0;0;J;Pressed
s10;121.67;1;0;K;Pressed
s10;121.81;0;1;J;Released
s10;121.82;1;1;K;Released
s10;123.76;1;0;K;Pressed
s10;123.86;1;1;K;Released
s10;125.92;1;0;K;Pressed
s10;126.0;1;1;K;Released
s10;129.62;0;0;J;Pressed
s10;129.62;1;0;K;Pressed
s10;129.78;0;1;J;Released
s10;129.78;1;1;K;Released
s10;131.7;1;0;K;Pressed
s10;131.81;1;1;K;Released
s10;133.73;1;0;K;Pressed
s10;133.81;1;1;K;Released
s10;137.5;0;0;J;Pressed
s10;137.5;1;0;K;Pressed
s10;137.64;0;1;J;Released
s10;137.65;1;1;K;Released
s10;139.61;1;0;K;Pressed
s10;139.76;1;1;K;Released
s10;141.68;1;0;K;Pressed
s10;141.78;1;1;K;Released
s10;145.43;0;0;J;Pressed
s10;145.43;1;0;K;Pressed
s10;145.56;0;1;J;Released
s10;145.57;1;1;K;Released
s10;147.51;1;0;K;Pressed
s10;147.61;1;1;K;Released
s10;149.57;1;0;K;Pressed
s10;149.7;1;1;K;Released
s10;153.34;0;0;J;Pressed
s10;153.34;1;0;K;Pressed
s10;153.47;0;1;J;Released
s10;153.48;1;1;K;Released
s10;155.45;1;0;K;Pressed
s10;155.56;1;1;K;Released
s10;157.53;1;0;K;Pressed
s10;157.62;1;1;K;Released
s10;161.28;0;0;J;Pressed
s10;161.29;1;0;K;Pressed
s10;161.4;0;1;J;Released
s10;161.42;1;1;K;Released
s10;163.4;1;0;K;Pressed
s10;163.53;1;1;K;Released
s10;165.43;1;0;K;Pressed
s10;165.53;1;1;K;Released
s10;169.22;0;0;J;Pressed
s10;169.22;1;0;K;Pressed
s10;169.34;0;1;J;Released
s10;169.36;1;1;K;Released
s10;171.36;1;0;K;Pressed
s10;171.48;1;1;K;Released
s10;173.4;1;0;K;Pressed
s10;173.48;1;1;K;Released
s10;177.15;0;0;J;Pressed
s10;177.15;1;0;K;Pressed
s10;177.26;0;1;J;Released
s10;177.28;1;1;K;Released
s10;179.2;1;0;K;Pressed
s10;179.31;1;1;K;Released
s10;181.29;1;0;K;Pressed
s10;181.4;1;1;K;Released
s10;185.03;0;0;J;Pressed
s10;185.04;1;0;K;Pressed
s10;185.14;0;1;J;Released
s10;185.14;1;1;K;Released
s10;187.14;1;0;K;Pressed
s10;187.22;1;1;K;Released
s10;189.29;1;0;K;Pressed
s10;189.4;1;1;K;Released
s10;192.93;0;0;J;Pressed
s10;192.95;1;0;K;Pressed
s10;193.09;0;1;J;Released
s10;193.11;1;1;K;Released
s10;195.03;1;0;K;Pressed
s10;195.15;1;1;K;Released
s10;197.09;1;0;K;Pressed
s10;197.2;1;1;K;Released
s11;1.1;1;0;K;Pressed
s11;1.26;1;1;K;Released
s11;1.81;0;0;J;Pressed
s11;1.96;0;1;J;Released
s11;2.68;0;0;J;Pressed
s11;2.68;1;0;K;Pressed
s11;2.8200000000000003;0;1;J;Released
s11;2.84;1;1;K;Released
s11;3.46;0;0;J;Pressed
s11;3.48;1;0;K;Pressed
s11;3.62;0;1;J;Released
s11;3.64;1;1;K;Released
s11;4.06;1;0;K;Pressed
s11;4.21;1;1;K;Released
s11;4.71;0;0;J;Pressed
s11;4.89;0;1;J;Released
s11;5.75;1;0;K;Pressed
s11;5.76;0;0;J;Pressed
s11;5.85;0;1;J;Released
s11;5.92;1;1;K;Released
s11;6.62;0;0;J;Pressed
s11;6.62;1;0;K;Pressed
s11;6.78;0;1;J;Released
s11;6.78;1;1;K;Released
s11;7.34;1;0;K;Pressed
s11;7.48;1;1;K;Released
s11;7.87;0;0;J;Pressed
s11;8.01;0;1;J;Released
s11;8.9;0;0;J;Pressed
s11;8.9;1;0;K;Pressed
s11;9.06;0;1;J;Released
s11;9.06;1;1;K;Released
s11;9.6;1;0;K;Pressed
s11;9.67;0;0;J;Pressed
s11;9.82;0;1;J;Released
s11;9.82;1;1;K;Released
s11;10.48;1;0;K;Pressed
s11;10.64;1;1;K;Released
s11;11.12;0;0;J;Pressed
s11;11.28;0;1;J;Released
s11;12.07;0;0;J;Pressed
s11;12.07;1;0;K;Pressed
s11;12.23;0;1;J;Released
s11;12.25;1;1;K;Released
s11;12.98;0;0;J;Pressed
s11;12.98;1;0;K;Pressed
s11;13.1;0;1;J;Released
s11;13.12;1;1;K;Released
s11;13.76;1;0;K;Pressed
s11;13.93;1;1;K;Released
s11;14.42;0;0;J;Pressed
s11;14.57;0;1;J;Released
s11;15.28;0;0;J;Pressed
s11;15.28;1;0;K;Pressed
s11;15.43;0;1;J;Released
s11;15.45;1;1;K;Released
s11;16.0;1;0;K;Pressed
s11;16.01;0;0;J;Pressed
s11;16.1;1;1;K;Released
s11;16.14;0;1;J;Released
s11;16.68;1;0;K;Pressed
s11;16.84;1;1;K;Released
s11;17.31;0;0;J;Pressed
s11;17.45;0;1;J;Released
s11;18.4;1;0;K;Pressed
s11;18.48;0;0;J;Pressed
s11;18.62;0;1;J;Released
s11;18.64;1;1;K;Released
s11;19.15;1;0;K;Pressed
s11;19.18;0;0;J;Pressed
s11;19.31;0;1;J;Released
s11;19.32;1;1;K;Released
s11;19.95;1;0;K;Pressed
s11;20.07;1;1;K;Released
s11;20.48;0;0;J;Pressed
s11;20.64;0;1;J;Released
s11;21.68;0;0;J;Pressed
s11;21.7;1;0;K;Pressed
s11;21.85;0;1;J;Released
s11;21.87;1;1;K;Released
s11;22.31;0;0;J;Pressed
s11;22.32;1;0;K;Pressed
s11;22.43;0;1;J;Released
s11;22.45;1;1;K;Released
s11;22.96;1;0;K;Pressed
s11;23.12;1;1;K;Released
s11;23.57;0;0;J;Pressed
s11;23.71;0;1;J;Released
s11;24.7;0;0;J;Pressed
s11;24.71;1;0;K;Pressed
s11;24.84;0;1;J;Released
s11;24.85;1;1;K;Released
s11;25.59;0;0;J;Pressed
s11;25.6;1;0;K;Pressed
s11;25.76;0;1;J;Released
s11;25.78;1;1;K;Released
s11;26.25;1;0;K;Pressed
s11;26.39;1;1;K;Released
s11;26.84;0;0;J;Pressed
s11;26.96;0;1;J;Released
s11;27.96;0;0;J;Pressed
s11;27.96;1;0;K;Pressed
s11;28.07;0;1;J;Released
s11;28.09;1;1;K;Released
s11;28.64;0;0;J;Pressed
s11;28.67;1;0;K;Pressed
s11;28.78;0;1;J;Released
s11;28.78;1;1;K;Released
s11;29.39;1;0;K;Pressed
s11;29.53;1;1;K;Released
s11;30.01;0;0;J;Pressed
s11;30.14;0;1;J;Released
s11;31.09;1;0;K;Pressed
s11;31.18;0;0;J;Pressed
s11;31.26;0;1;J;Released
s11;31.26;1;1;K;Released
s11;31.87;0;0;J;Pressed
s11;31.87;1;0;K;Pressed
s11;31.96;0;1;J;Released
s11;32.0;1;1;K;Released
s11;32.56;1;0;K;Pressed
s11;32.7;1;1;K;Released
s11;33.1;0;0;J;Pressed
s11;33.25;0;1;J;Released
s11;34.39;0;0;J;Pressed
s11;34.39;1;0;K;Pressed
s11;34.54;0;1;J;Released
s11;34.56;1;1;K;Released
s11;35.04;0;0;J;Pressed
s11;35.06;1;0;K;Pressed
s11;35.23;0;1;J;Released
s11;35.23;1;1;K;Released
s11;35.75;1;0;K;Pressed
s11;35.92;1;1;K;Released
s11;36.37;0;0;J;Pressed
s11;36.53;0;1;J;Released
s11;37.5;0;0;J;Pressed
s11;37.5;1;0;K;Pressed
s11;37.67;0;1;J;Released
s11;37.68;1;1;K;Released
s11;38.2;0;0;J;Pressed
s11;38.21;1;0;K;Pressed
s11;38.37;0;1;J;Released
s11;38.4;1;1;K;Released
s11;38.93;1;0;K;Pressed
s11;39.09;1;1;K;Released
s11;39.53;0;0;J;Pressed
s11;39.67;0;1;J;Released
s11;40.65;0;0;J;Pressed
s11;40.65;1;0;K;Pressed
s11;40.82;0;1;J;Released
s11;40.84;1;1;K;Released
s11;41.31;0;0;J;Pressed
s11;41.31;1;0;K;Pressed
s11;41.45;0;1;J;Released
s11;41.46;1;1;K;Released
s11;42.03;1;0;K;Pressed
s11;42.18;1;1;K;Released
s11;42.62;0;0;J;Pressed
s11;42.75;0;1;J;Released
s11;43.78;0;0;J;Pressed
s11;43.78;1;0;K;Pressed
s11;43.95;0;1;J;Released
s11;43.96;1;1;K;Released
s11;44.39;0;0;J;Pressed
s11;44.4;1;0;K;Pressed
s11;44.53;0;1;J;Released
s11;44.56;1;1;K;Released
s11;45.12;1;0;K;Pressed
s11;45.29;1;1;K;Released
s11;45.76;0;0;J;Pressed
s11;45.89;0;1;J;Released
s11;46.95;0;0;J;Pressed
s11;46.95;1;0;K;Pressed
s11;47.07;0;1;J;Released
s11;47.09;1;1;K;Released
s11;47.56;1;0;K;Pressed
s11;47.78;1;1;K;Released
s11;48.34;1;0;K;Pressed
s11;48.5;1;1;K;Released
s11;49.09;0;0;J;Pressed
s11;49.26;0;1;J;Released
s11;50.28;0;0;J;Pressed
s11;50.28;1;0;K;Pressed
s11;50.43;0;1;J;Released
s11;50.46;1;1;K;Released
s11;50.87;0;0;J;Pressed
s11;50.87;1;0;K;Pressed
s11;51.0;0;1;J;Released
s11;51.03;1;1;K;Released
s11;51.45;1;0;K;Pressed
s11;51.6;1;1;K;Released
s11;52.07;0;0;J;Pressed
s11;52.2;0;1;J;Released
s11;53.28;0;0;J;Pressed
s11;53.28;1;0;K;Pressed
s11;53.42;0;1;J;Released
s11;53.43;1;1;K;Released
s11;53.9;0;0;J;Pressed
s11;53.9;1;0;K;Pressed
s11;54.06;0;1;J;Released
s11;54.07;1;1;K;Released
s11;54.67;1;0;K;Pressed
s11;54.81;1;1;K;Released
s11;55.39;0;0;J;Pressed
s11;55.51;0;1;J;Released
s11;56.45;0;0;J;Pressed
s11;56.46;1;0;K;Pressed
s11;56.59;0;1;J;Released
s11;56.6;1;1;K;Released
s11;57.1;0;0;J;Pressed
s11;57.1;1;0;K;Pressed
s11;57.26;0;1;J;Released
s11;57.26;1;1;K;Released
s11;57.79;1;0;K;Pressed
s11;57.95;1;1;K;Released
s11;58.4;0;0;J;Pressed
s11;58.54;0;1;J;Released
s11;59.62;0;0;J;Pressed
s11;59.62;1;0;K;Pressed
s11;59.78;0;1;J;Released
s11;59.78;1;1;K;Released
s11;60.32;0;0;J;Pressed
s11;60.32;1;0;K;Pressed
s11;60.46;0;1;J;Released
s11;60.48;1;1;K;Released
s11;60.93;1;0;K;Pressed
s11;61.07;1;1;K;Released
s11;61.59;0;0;J;Pressed
s11;61.71;0;1;J;Released
s11;63.06;0;0;J;Pressed
s11;63.07;1;0;K;Pressed
s11;63.21;0;1;J;Released
s11;63.23;1;1;K;Released
s11;64.23;1;0;K;Pressed
s11;64.39;1;1;K;Released
s11;64.76;0;0;J;Pressed
s11;64.89;0;1;J;Released
s11;66.14;0;0;J;Pressed
s11;66.14;1;0;K;Pressed
s11;66.29;0;1;J;Released
s11;66.31;1;1;K;Released
s11;66.78;0;0;J;Pressed
s11;66.78;1;0;K;Pressed
s11;66.9;0;1;J;Released
s11;66.92;1;1;K;Released
